osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge
628867535,Lee High Road,trunk,30 mph,False,True,68.559,"LINESTRING (-0.003179 51.4591043, -0.0033824 51.4592702, -0.0037963 51.4595861)",2,A20,,
612039397,Loampit Vale,trunk,30 mph,True,False,19.632,"LINESTRING (-0.0124826 51.4634094, -0.01254 51.4634251, -0.0125975 51.4634477, -0.0126446 51.4634805, -0.0126804 51.4635265)",,A20,,
612039399,Rennell Street,primary,30 mph,True,False,26.172,"LINESTRING (-0.0124826 51.4634094, -0.0124272 51.4634507, -0.0123876 51.4634743, -0.0123426 51.4634954, -0.0121742 51.4635355)",2,A21,,
"[665150384, 695726697]",Molesworth Street,primary,30 mph,True,False,54.137,"LINESTRING (-0.0124826 51.4634094, -0.0124714 51.4633211, -0.0124751 51.4632806, -0.012557 51.463106, -0.0127234 51.462964)",2,A21,,
"[612035851, 1069315452, 1152723773]",Molesworth Street,primary,30 mph,True,False,40.604,"LINESTRING (-0.0127375 51.463084, -0.0126469 51.4631886, -0.0126291 51.4632343, -0.0125992 51.4632928, -0.012563 51.4633398, -0.0124826 51.4634094)",2,A21,,
612035854,Molesworth Street,primary,30 mph,True,False,49.576,"LINESTRING (-0.0127375 51.463084, -0.01275 51.4632051, -0.0127152 51.4633415, -0.0127089 51.4634013, -0.0126804 51.4635265)",1,A21,,
"[449074844, 1069315453, 1152723774]",Loampit Vale,primary,30 mph,True,False,39.077,"LINESTRING (-0.0125483 51.4637577, -0.0125429 51.4636421, -0.01253 51.463598, -0.0125186 51.4635638, -0.0124826 51.4634094)",1,A21,,
612035852,Loampit Vale,trunk,30 mph,True,False,36.416999999999994,"LINESTRING (-0.0125483 51.4637577, -0.0124386 51.4636682, -0.0123952 51.4636332, -0.0123562 51.4636077, -0.0123448 51.4636005, -0.0122896 51.4635732, -0.0122409 51.4635538, -0.0121742 51.4635355)",2,A20,,
"[612035849, 695506747, 665132469]",Rennell Street,trunk,30 mph,True,False,95.78399999999999,"LINESTRING (-0.0121742 51.4635355, -0.0117406 51.463611, -0.0116263 51.4636417, -0.0111802 51.4637336, -0.0111112 51.4637477, -0.0108581 51.4637976)",3,A20,,
612035853,Loampit Vale,trunk,30 mph,True,False,9.979,"LINESTRING (-0.0125796 51.4638453, -0.0125483 51.4637577)",3,A20,,
"[1136834245, 503215171, 505830493, 465919365]",Loampit Vale,trunk,30 mph,False,True,54.262,"LINESTRING (-0.0125796 51.4638453, -0.012584 51.4638628, -0.0126406 51.4640301, -0.0127005 51.4641989, -0.0127506 51.4643214)",5,A20,,
1064857037,Loampit Vale,trunk,30 mph,False,True,6.387,"LINESTRING (-0.016593 51.4647242, -0.0166395 51.4647738)",,,,
"[611883787, 630018317]",Loampit Vale,trunk,30 mph,True,False,44.716,"LINESTRING (-0.016593 51.4647242, -0.0166982 51.4647248, -0.0167498 51.4647377, -0.0168054 51.4647519, -0.0168851 51.4647827, -0.0171247 51.4649248)",1,A20,,
"[630017170, 1064857043]",Loampit Vale,trunk,30 mph,False,False,107.888,"LINESTRING (-0.016593 51.4647242, -0.0165269 51.4647042, -0.0164014 51.4646743, -0.0160705 51.4645999, -0.0158797 51.4645707, -0.0156889 51.4645475, -0.0155104 51.4645315, -0.0152901 51.4645251, -0.0150841 51.4645263)",4,A20,,
494024490,Lewisham Road,primary,30 mph,False,False,28.329,"LINESTRING (-0.0110271 51.464125, -0.0111146 51.4643246, -0.0111314 51.4643713)",4,A2211,,
1064891048,Lewisham Road,primary,30 mph,True,False,39.827,"LINESTRING (-0.0110271 51.464125, -0.0108851 51.4639712, -0.0108818 51.4639652, -0.0108584 51.4639225, -0.0108394 51.4638876, -0.0108321 51.4638604, -0.0108581 51.4637976)",2,A2211,,
494024490,Lewisham Road,primary,30 mph,False,True,28.329,"LINESTRING (-0.0111314 51.4643713, -0.0111146 51.4643246, -0.0110271 51.464125)",4,A2211,,
665095261,Lewisham Road,primary,30 mph,True,False,54.576,"LINESTRING (-0.0111314 51.4643713, -0.0112026 51.4644121, -0.011291 51.4647896, -0.0112377 51.4648257)",2,A2211,,
"[770373520, 132091786]",Lewisham High Street,trunk,30 mph,True,False,48.025999999999996,"LINESTRING (-0.0104083 51.4631154, -0.0102568 51.4629769, -0.0102319 51.462936, -0.0101691 51.4628364, -0.010153 51.4627233)",1,A20,,
665132474,Lewisham High Street,trunk,30 mph,False,True,70.72,"LINESTRING (-0.0104083 51.4631154, -0.0105176 51.4633033, -0.0106975 51.4635514, -0.0107286 51.4635922, -0.010806 51.4637007)",4,A20,,
2955462,Lewis Grove,tertiary,20 mph,False,True,49.352,"LINESTRING (-0.0098159 51.4615817, -0.0098776 51.4615164, -0.0099627 51.4614491, -0.0101907 51.4613039, -0.0102832 51.4612495)",,,,
2956781,Mercia Grove,residential,20 mph,False,False,82.16999999999999,"LINESTRING (-0.0098159 51.4615817, -0.0097696 51.4615683, -0.0097284 51.4615565, -0.0096312 51.4615298, -0.0093841 51.4614715, -0.0091454 51.4614211, -0.008702 51.4613294)",,,,
133061997,Lee High Road,trunk,30 mph,False,False,23.564,"LINESTRING (-0.0083545 51.4621954, -0.0080425 51.462111)",2,A20,,
"[38392448, 38392450, 398178327]",Clarendon Rise,residential,20 mph,False,True,112.375,"LINESTRING (-0.0083545 51.4621954, -0.0083807 51.4621498, -0.008394 51.4621253, -0.0083962 51.4620935, -0.0083931 51.4620325, -0.0083526 51.4619016, -0.0081015 51.4612089)",,,,yes
"[24638128, 1244692980]",Lee High Road,trunk,30 mph,False,True,59.92099999999999,"LINESTRING (-0.0083545 51.4621954, -0.0086042 51.462264, -0.0089623 51.4623623, -0.0090201 51.4623764, -0.0091532 51.4624006)",3,A20,,
439463815,Loampit Vale,trunk,30 mph,True,False,36.332,"LINESTRING (-0.0126804 51.4635265, -0.0126773 51.4635665, -0.0126699 51.463612, -0.0126665 51.4636565, -0.0125796 51.4638453)",2,A20,,
132091784,Lewisham High Street,trunk,30 mph,False,False,11.363,"LINESTRING (-0.0108581 51.4637976, -0.010806 51.4637007)",2,A20,,
1064891049,Lewisham Road,primary,30 mph,True,False,40.144999999999996,"LINESTRING (-0.0108581 51.4637976, -0.0109437 51.4638397, -0.0109904 51.4639181, -0.0110121 51.4639567, -0.0110271 51.464125)",,A2211,,
"[261568192, 40379811, 665153129, 8125516, 470449432]",Molesworth Street,primary,30 mph,True,False,363.817,"LINESTRING (-0.0128847 51.4626363, -0.0129386 51.4624003, -0.0129531 51.4623639, -0.0130526 51.4621455, -0.0130946 51.4620138, -0.0131239 51.4618783, -0.0131298 51.4617415, -0.013121 51.4616431, -0.0131113 51.4615168, -0.0130837 51.4613465, -0.0130503 51.4611905, -0.0130007 51.4609952, -0.0129623 51.4608612, -0.0129519 51.4608129, -0.0128572 51.4604755, -0.0127898 51.4602855, -0.0127209 51.46012, -0.0126612 51.4599711, -0.012642 51.459923, -0.0126165 51.4598781, -0.0125767 51.4598334, -0.0125294 51.4597923, -0.0124585 51.4597475, -0.0123279 51.459683, -0.0120752 51.4595633)",2,A21,,
"[665153130, 665153131]",Molesworth Street,primary,30 mph,False,True,38.125,"LINESTRING (-0.0128847 51.4626363, -0.0128344 51.462728, -0.0127387 51.4629264, -0.0127234 51.462964)","['4', '5']",A21,,
665106048,Lewisham High Street,trunk,30 mph,True,False,50.576,"LINESTRING (-0.010153 51.4627233, -0.0103206 51.4627996, -0.0103458 51.4628427, -0.010411 51.4629582, -0.0104083 51.4631154)",2,A20,,
"[665184637, 1069315454, 207811279]",Lewisham High Street,trunk,30 mph,False,True,69.943,"LINESTRING (-0.010153 51.4627233, -0.0101353 51.4627081, -0.0100599 51.462655, -0.009976 51.462609, -0.0098359 51.4625487, -0.009556 51.4624601, -0.0094914 51.4624435, -0.0093846 51.462425, -0.0092967 51.4624165)",4,A20,,
"[1233691210, 1233691211, 484636043, 692242351, 690677012]",Thurston Road,primary,20 mph,True,False,189.015,"LINESTRING (-0.0157561 51.465882, -0.015701 51.4658551, -0.015515 51.4657935, -0.0154956 51.4657872, -0.0154629 51.4657759, -0.0154175 51.4657587, -0.0153188 51.4657108, -0.015214 51.4656741, -0.015117 51.4656292, -0.0150212 51.4655799, -0.0148135 51.4654653, -0.0147169 51.4653995, -0.0146681 51.4653595, -0.0146295 51.4653249, -0.0145867 51.465277, -0.0145766 51.4652558, -0.0145574 51.4652156, -0.014548 51.4651777, -0.0145465 51.4650517, -0.0145275 51.4647277, -0.0145258 51.4646826, -0.0145271 51.4646535, -0.0145167 51.4645403)","['1', '2', '3']",A2210,,
2954496,Limes Grove,residential,20 mph,False,False,11.634,"LINESTRING (-0.011359 51.4594178, -0.0113001 51.4594104, -0.0112041 51.4593798)",,,,
882371587,Boyne Road,residential,20 mph,False,False,11.353,"LINESTRING (-0.0054062 51.4631267, -0.0054527 51.4630288)",,,,
5027627,Boyne Road,residential,20 mph,False,True,82.039,"LINESTRING (-0.0053567 51.4632186, -0.0052802 51.4633614, -0.00525 51.4634673, -0.005247 51.4635902, -0.0052689 51.4637027, -0.0053195 51.4638134, -0.0053971 51.4639323)",,,,
145430452,William Close,residential,20 mph,False,False,43.023,"LINESTRING (-0.0097303 51.4657459, -0.0096327 51.4656837, -0.009592 51.4656584, -0.009487 51.4655861, -0.0094423 51.4655318, -0.009427 51.4655131, -0.0093889 51.4654665, -0.0093654 51.4654377)",,,,
5027695,The Squirrels,residential,20 mph,False,False,118.461,"LINESTRING (-0.0040631 51.4620402, -0.0042189 51.4620287, -0.0045059 51.4620506, -0.0042636 51.4626383, -0.0042321 51.462687, -0.004199 51.4627196, -0.0041692 51.4627665, -0.0041554 51.4628047)",,,,
5027660,Cressingham Road,residential,20 mph,False,True,6.098,"LINESTRING (-0.0070845 51.4647872, -0.0071583 51.4647573)",,,,
54439570,Curness Street,residential,20 mph,False,True,6.311,"LINESTRING (-0.0130606 51.4581755, -0.0129774 51.4581524)",,,,
54439570,Curness Street,residential,20 mph,False,False,76.89,"LINESTRING (-0.0130606 51.4581755, -0.0131556 51.4582065, -0.0132424 51.4582371, -0.0133271 51.4582677, -0.0135053 51.4583269, -0.0139439 51.4585847)",,,,
938778013,Lewisham High Street,primary,30 mph,True,False,39.378,"LINESTRING (-0.0130606 51.4581755, -0.0129055 51.458384, -0.0127617 51.4584702)",1,A21,,
54439570,Curness Street,residential,20 mph,False,False,6.311,"LINESTRING (-0.0129774 51.4581524, -0.0130606 51.4581755)",,,,
