osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,junction,geometry,bridge
203163622,,,Windsor Way,residential,,False,False,86.303,,"LINESTRING (-2.3773409 53.3055399, -2.3771211 53.3056718, -2.3765325 53.3061455)",
203163622,,,Windsor Way,residential,,False,True,86.303,,"LINESTRING (-2.3765325 53.3061455, -2.3771211 53.3056718, -2.3773409 53.3055399)",
1156341794,2,A50,,trunk,30 mph,True,False,2.725,roundabout,"LINESTRING (-2.3766656 53.3047616, -2.3767034 53.3047711)",
6012339,,B5085,Hollow Lane,secondary,30 mph,False,False,78.84500000000001,,"LINESTRING (-2.3670395 53.3018421, -2.3670022 53.3018583, -2.3666786 53.3020107, -2.3664393 53.3021568, -2.3663339 53.3022355, -2.3662715 53.3022936, -2.3662273 53.3023486)",
6012339,,B5085,Hollow Lane,secondary,30 mph,False,True,79.429,,"LINESTRING (-2.3670395 53.3018421, -2.3677804 53.3015433, -2.3680021 53.3014212)",
294602569,,,,residential,,False,True,57.359,,"LINESTRING (-2.3670395 53.3018421, -2.3673201 53.3020864, -2.3674391 53.3022941)",
294602569,,,,residential,,False,False,57.359,,"LINESTRING (-2.3674391 53.3022941, -2.3673201 53.3020864, -2.3670395 53.3018421)",
"[25675850, 25675852]",,B5083,Stanley Road,secondary,30 mph,True,False,49.475,,"LINESTRING (-2.3729063 53.3012464, -2.3729559 53.3012353, -2.3732823 53.3012237, -2.3736469 53.3012232)",yes
"[54978512, 274919863]",,A50,Toft Road,trunk,30 mph,False,False,10.696,,"LINESTRING (-2.3729063 53.3012464, -2.3728594 53.3011862, -2.372838 53.3011593)",yes
"[711669097, 274919862]",,A50,Toft Road,trunk,30 mph,False,True,131.293,,"LINESTRING (-2.3729063 53.3012464, -2.373005 53.3013672, -2.3731037 53.3014896, -2.3732407 53.301674, -2.3734103 53.3019066, -2.3734326 53.3019372, -2.3734996 53.3020334, -2.3736031 53.3021819, -2.3737038 53.3023264)",yes
28564498,1,,Church Hill,residential,,True,False,65.722,,"LINESTRING (-2.3730964 53.3033152, -2.372255 53.3036259)",
28564497,2,,Church Hill,residential,30 mph,False,True,77.467,,"LINESTRING (-2.3730964 53.3033152, -2.3731513 53.3032954, -2.374056 53.3029684, -2.374094 53.3029547)",
958911785,2,A50,King Edward Road,trunk,30 mph,True,False,30.060000000000002,,"LINESTRING (-2.3764176 53.3045355, -2.3765578 53.3046634, -2.3766656 53.3047616)",
"[28564496, 1159151923]",3,A50,King Edward Road,trunk,30 mph,False,False,178.516,,"LINESTRING (-2.3764176 53.3045355, -2.3763963 53.3045035, -2.376251 53.3042098, -2.3760955 53.303983, -2.3759796 53.3038481, -2.3759534 53.3038175, -2.375756 53.3036411, -2.375523 53.303476, -2.3753713 53.3033948, -2.3751834 53.3032942, -2.3749983 53.3032204)",
"[28564496, 1159151923]",3,A50,King Edward Road,trunk,30 mph,False,True,178.51600000000002,,"LINESTRING (-2.3749983 53.3032204, -2.3751834 53.3032942, -2.3753713 53.3033948, -2.375523 53.303476, -2.375756 53.3036411, -2.3759534 53.3038175, -2.3759796 53.3038481, -2.3760955 53.303983, -2.376251 53.3042098, -2.3763963 53.3045035, -2.3764176 53.3045355)",
711669096,4,A50,King Edward Road,trunk,30 mph,False,False,24.814,,"LINESTRING (-2.3749983 53.3032204, -2.3748989 53.3031807, -2.3746877 53.3030965)",
711669096,4,A50,King Edward Road,trunk,30 mph,False,True,24.814,,"LINESTRING (-2.3746877 53.3030965, -2.3748989 53.3031807, -2.3749983 53.3032204)",
1052409764,4,A50,King Edward Road,trunk,30 mph,False,False,9.129,,"LINESTRING (-2.3746877 53.3030965, -2.3745827 53.3030552, -2.3745729 53.3030514)",
6012337,,A537,Adams Hill,trunk,30 mph,False,False,203.72200000000004,,"LINESTRING (-2.372838 53.3011593, -2.3725856 53.3012352, -2.3719927 53.3014133, -2.3716373 53.301537, -2.371108 53.301702, -2.3703837 53.3019481, -2.3701289 53.3020148)",
"[54978512, 274919863]",,A50,Toft Road,trunk,30 mph,False,True,10.696,,"LINESTRING (-2.372838 53.3011593, -2.3728594 53.3011862, -2.3729063 53.3012464)",yes
1156477606,,A50,Toft Road,primary,30 mph,False,False,77.684,,"LINESTRING (-2.372838 53.3011593, -2.3727195 53.3009821, -2.372404 53.3005106)",
