osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,lanes,bridge
28852932,Wern Road,residential,,False,True,70.47,"LINESTRING (-4.1559395 51.6800851, -4.1558484 51.6801841, -4.1557747 51.6802724, -4.155672 51.6804113, -4.1555764 51.6806722)",,,,
102156994,Tunnel Road,residential,,False,False,62.844,"LINESTRING (-4.1559395 51.6800851, -4.1558887 51.6800754, -4.1556622 51.6801199, -4.1555406 51.6801504, -4.1550939 51.6802746)",,,,
26701005,Upper Robinson Street,residential,,False,False,32.705,"LINESTRING (-4.1569001 51.6808019, -4.1565349 51.6809896)",,,,
28852931,Upper William Street,residential,30 mph,True,False,77.80499999999999,"LINESTRING (-4.1559288 51.682988, -4.1557846 51.6829088, -4.1554819 51.682625, -4.1552683 51.6824248)",,,,
"[137918297, 176259803, 176259801, 176259807]",Stepney Place,primary,20 mph,False,False,208.43200000000007,"LINESTRING (-4.1559288 51.682988, -4.1560116 51.6829315, -4.1576017 51.6822211, -4.157746 51.6821547, -4.1578023 51.6821293, -4.1580136 51.6820296, -4.1580825 51.6819818, -4.1581349 51.68193, -4.1582385 51.6818073)",A4214,,2,
"[176259803, 25829229]",Stepney Place,primary,20 mph,False,True,38.704,"LINESTRING (-4.1559288 51.682988, -4.1558296 51.6830947, -4.1557811 51.6831998, -4.1557556 51.6833143)",A4214,,2,
1216050512,,primary,20 mph,True,False,15.752,"LINESTRING (-4.158714 51.6837467, -4.1584898 51.683774)",A484,,1,
131628654,,primary_link,20 mph,True,False,21.805,"LINESTRING (-4.158714 51.6837467, -4.158611 51.6838231, -4.1585204 51.6839016)",,,,
1216050514,,primary,20 mph,True,False,17.912,"LINESTRING (-4.1581336 51.6838285, -4.1580911 51.6838392, -4.1579982 51.6838577, -4.1578828 51.6838484)",A484,,1,
49714458,,primary,20 mph,True,False,38.324,"LINESTRING (-4.1578828 51.6838484, -4.1579532 51.6838018, -4.1580651 51.6837772, -4.1583823 51.683712)",A484,,1,
176259805,,primary,20 mph,False,False,131.981,"LINESTRING (-4.1578828 51.6838484, -4.1577389 51.6838674, -4.1574248 51.683898, -4.1571298 51.683898, -4.1568259 51.683868, -4.1565236 51.6837966, -4.1562653 51.6837167, -4.1560679 51.6836383)",A484,,2,
"[201329232, 156942986]",Swanfield Place,unclassified,20 mph,True,False,36.129,"LINESTRING (-4.1585204 51.6839016, -4.1585268 51.6839516, -4.1585318 51.6840808, -4.1585486 51.684157, -4.1585508 51.6842256)",,,,yes
178721894,Swanfield Place,unclassified,20 mph,True,False,14.28,"LINESTRING (-4.1584101 51.6839159, -4.1583978 51.6837877)",,,,
131628655,,primary_link,20 mph,True,False,21.619999999999997,"LINESTRING (-4.1584101 51.6839159, -4.1583487 51.6838887, -4.1582998 51.6838666, -4.1582347 51.6838476, -4.1581336 51.6838285)",,,,
131628636,Gelli Onn,primary,20 mph,False,True,24.763,"LINESTRING (-4.1624867 51.6839837, -4.1628098 51.6838864)",A484,,4,
"[131628641, 156942988]",Swanfield Place,unclassified,20 mph,True,False,36.488,"LINESTRING (-4.1585508 51.6842256, -4.1584994 51.6841708, -4.1584607 51.6841369, -4.1584509 51.6840954, -4.1584315 51.684013, -4.1584101 51.6839159)",,,,yes
114945549,Clos Sant Paul,residential,30 mph,False,False,8.909,"LINESTRING (-4.1604428 51.6769005, -4.1605286 51.6769604)",,,,
114945549,Clos Sant Paul,residential,30 mph,False,True,11.211,"LINESTRING (-4.1604428 51.6769005, -4.1602993 51.6768531)",,,,
368350246,Clos Sant Paul,residential,30 mph,False,False,42.849,"LINESTRING (-4.1604428 51.6769005, -4.1606316 51.6767435, -4.160761 51.6766089, -4.1607606 51.6765761)",,,,
368350246,Clos Sant Paul,residential,30 mph,False,False,13.187999999999999,"LINESTRING (-4.1607606 51.6765761, -4.1607599 51.6765494, -4.1607591 51.6764642, -4.1607559 51.6764578)",,,,
368350246,Clos Sant Paul,residential,30 mph,False,True,42.849000000000004,"LINESTRING (-4.1607606 51.6765761, -4.160761 51.6766089, -4.1606316 51.6767435, -4.1604428 51.6769005)",,,,
474196127,Clos Sant Paul,residential,30 mph,False,True,49.189,"LINESTRING (-4.1607606 51.6765761, -4.1609981 51.676601, -4.1611567 51.676877)",,,,
156266404,Margam Place,residential,30 mph,False,True,6.211,"LINESTRING (-4.1561912 51.6769546, -4.1561082 51.6769329)",,,,
156266403,Margam Place,residential,30 mph,False,True,14.238,"LINESTRING (-4.1561912 51.6769546, -4.1562286 51.6768942, -4.1562623 51.6768344)",,,,
156266404,Margam Place,residential,30 mph,False,False,76.639,"LINESTRING (-4.1561912 51.6769546, -4.1565147 51.677046, -4.1569063 51.677214, -4.1569499 51.6772261, -4.1571596 51.6772877)",,,,
"[474196126, 102156990]",Clos Sant Paul,residential,30 mph,False,False,137.84199999999998,"LINESTRING (-4.1600384 51.6765037, -4.1599848 51.6765378, -4.1599519 51.6765587, -4.1597092 51.6767217, -4.1595251 51.6768429, -4.1593963 51.6768673, -4.1593394 51.6768678, -4.1592679 51.6768685, -4.1591217 51.6768319, -4.1589428 51.6766626, -4.1587995 51.6765079, -4.1586929 51.6763928)",,,,
156266404,Margam Place,residential,30 mph,False,False,6.211,"LINESTRING (-4.1561082 51.6769329, -4.1561912 51.6769546)",,,,
"[368350248, 390392898, 390392899, 390392900]",Clos Sant Paul,residential,30 mph,False,True,102.276,"LINESTRING (-4.1591942 51.6763874, -4.1592747 51.6763308, -4.1593818 51.6762609, -4.1594029 51.6762055, -4.1594819 51.6761057, -4.1595589 51.6760619, -4.1596255 51.6760502, -4.1601575 51.6759568, -4.160358 51.6759216)",,,,
156266403,Margam Place,residential,30 mph,False,False,14.238,"LINESTRING (-4.1562623 51.6768344, -4.1562286 51.6768942, -4.1561912 51.6769546)",,,,
156275751,,residential,30 mph,False,False,7.178,"LINESTRING (-4.1586929 51.6763928, -4.1586178 51.6763481)",,,,
102155931,Bigyn Park Terrace,residential,20 mph,False,False,54.89,"LINESTRING (-4.1586929 51.6763928, -4.1585678 51.6764593, -4.158425 51.6765017, -4.1579839 51.6766075)",,,,
"[102156990, 474196126]",Clos Sant Paul,residential,30 mph,False,True,137.84199999999998,"LINESTRING (-4.1586929 51.6763928, -4.1587995 51.6765079, -4.1589428 51.6766626, -4.1591217 51.6768319, -4.1592679 51.6768685, -4.1593394 51.6768678, -4.1593963 51.6768673, -4.1595251 51.6768429, -4.1597092 51.6767217, -4.1599519 51.6765587, -4.1599848 51.6765378, -4.1600384 51.6765037)",,,,
156271067,,residential,,False,False,16.811,"LINESTRING (-4.1614218 51.6769779, -4.1616594 51.676944)",,,,
114945549,Clos Sant Paul,residential,30 mph,False,False,11.211,"LINESTRING (-4.1602993 51.6768531, -4.1604428 51.6769005)",,,,
114945549,Clos Sant Paul,residential,30 mph,False,True,8.909,"LINESTRING (-4.1605286 51.6769604, -4.1604428 51.6769005)",,,,
156454941,,residential,,False,False,36.159,"LINESTRING (-4.1659653 51.6832572, -4.1661817 51.6830557, -4.1662564 51.6829867)",,,,
360541694,Coleshill Terrace,secondary,20 mph,True,False,131.088,"LINESTRING (-4.1659653 51.6832572, -4.1668471 51.6837828, -4.1669944 51.6838612, -4.1670388 51.6838849, -4.1672375 51.6839287, -4.1674517 51.6839372)",B4309,,,
154879589,,unclassified,,False,True,48.875,"LINESTRING (-4.1676664 51.6835183, -4.1674517 51.6839372)",,,,
156454941,,residential,,False,True,36.159,"LINESTRING (-4.1662564 51.6829867, -4.1661817 51.6830557, -4.1659653 51.6832572)",,,,
139240437,Church Street,primary,20 mph,True,False,18.263,"LINESTRING (-4.1636924 51.6808475, -4.1636377 51.6806868)",A4214,,2,
360541470,Old Castle Road,residential,,True,False,7.05,"LINESTRING (-4.1636924 51.6808475, -4.1637697 51.680806)",,,,
139240437,Church Street,primary,20 mph,True,False,8.267,"LINESTRING (-4.1636377 51.6806868, -4.1636158 51.6806137)",A4214,,2,
55593768,Ralph Street,residential,30 mph,False,False,64.31,"LINESTRING (-4.1610364 51.679531, -4.1604833 51.6790653)",,,,
55593768,Ralph Street,residential,30 mph,False,True,32.049,"LINESTRING (-4.1610364 51.679531, -4.161312 51.6797631)",,,,
"[55593769, 176258595]","['Bres Road', 'Richard Street']",residential,30 mph,False,False,185.273,"LINESTRING (-4.1610364 51.679531, -4.1606268 51.6797023, -4.1606006 51.6797132, -4.1600219 51.67997, -4.1597293 51.6800987, -4.1596737 51.6801173, -4.1596368 51.6801177, -4.1596066 51.6800937, -4.1595306 51.6798341, -4.1594815 51.6797322, -4.1594426 51.6796654, -4.15942 51.6795991, -4.1594171 51.679524)",,,,
102157603,Ann Street,residential,30 mph,False,True,8.381,"LINESTRING (-4.1571224 51.6790021, -4.157071 51.6790704)",,,,
"[102157610, 102157603]","['Old Lodge', 'Ann Street']",residential,30 mph,False,False,218.80499999999998,"LINESTRING (-4.1571224 51.6790021, -4.1574615 51.6786261, -4.1576868 51.6784332, -4.1577921 51.678369, -4.1584843 51.6780459, -4.1586811 51.6779581, -4.1591245 51.6777712, -4.1591875 51.6777488, -4.1592492 51.6777363, -4.1593082 51.6777363, -4.1593605 51.677738, -4.1594112 51.6777475)",,,,
"[236828712, 116108327]","['Prendergast Street', 'Bigyn Lane']",residential,20 mph,False,False,130.98399999999998,"LINESTRING (-4.1571224 51.6790021, -4.156693 51.6787803, -4.1561371 51.6784932, -4.1557018 51.6782684, -4.1556627 51.6782482)",,,,
28852933,Cwrt Elusendy,residential,,False,True,58.224000000000004,"LINESTRING (-4.1549283 51.6807005, -4.1549295 51.6806384, -4.154962 51.6805877, -4.1550164 51.6805657, -4.1550841 51.6805643, -4.1552554 51.6806143, -4.1555286 51.6806635, -4.1555764 51.6806722)",,,,
157313716,Brynmor Road,residential,,False,False,14.205,"LINESTRING (-4.166464 51.6792597, -4.1663588 51.6792887, -4.166274 51.679309)",,,,
343047159,Swansea Castle Roundabout,primary,20 mph,True,False,27.541,"LINESTRING (-4.1555265 51.6836462, -4.155486 51.6836035, -4.155463 51.6835561, -4.1554587 51.6835066, -4.1554735 51.683458, -4.1555065 51.6834128)",A484,roundabout,,
49714454,,primary,20 mph,True,False,54.507,"LINESTRING (-4.1605618 51.6838757, -4.1603916 51.6836795, -4.160344 51.6836411, -4.1603106 51.683628, -4.1602443 51.6836019, -4.1600276 51.6835453)",A484,,1,
343052083,Thomas Street,primary,20 mph,False,True,30.292,"LINESTRING (-4.1605618 51.6838757, -4.1606052 51.6839883, -4.1606469 51.6841428)",A484,,,
27109740,Coleshill Terrace,secondary,20 mph,True,False,10.196,"LINESTRING (-4.1635688 51.6821244, -4.1637155 51.6821128)",B4309,,,
139240437,Church Street,primary,20 mph,True,False,147.75699999999998,"LINESTRING (-4.1635688 51.6821244, -4.1636457 51.68205, -4.16367 51.6820179, -4.1637686 51.6818595, -4.1638384 51.6817178, -4.1638821 51.6815549, -4.1638832 51.6814043, -4.1638824 51.6813999, -4.163853 51.6812287, -4.1637972 51.6811146, -4.1637988 51.6811126, -4.1637114 51.6809032, -4.1636924 51.6808475)",A4214,,2,
161121849,,primary,20 mph,False,False,113.01700000000002,"LINESTRING (-4.1591515 51.6800442, -4.1592118 51.6800683, -4.1593068 51.6801088, -4.1594131 51.6801702, -4.1595423 51.6802499, -4.1596348 51.6803345, -4.1597389 51.680463, -4.1598088 51.6805784, -4.1598962 51.6808018, -4.1599287 51.6808979)",A4214,,2,
343052081,,primary,20 mph,True,False,24.033,"LINESTRING (-4.1591515 51.6800442, -4.1591424 51.680055, -4.1591204 51.680069, -4.1590966 51.680077, -4.1590806 51.6800824, -4.1590359 51.6800866, -4.1589915 51.6800811, -4.1589684 51.6800737, -4.1589346 51.6800539, -4.1589145 51.6800297, -4.1589088 51.6800019)",A4214,roundabout,1,
"[176259803, 25829229]",Stepney Place,primary,20 mph,False,False,38.704,"LINESTRING (-4.1557556 51.6833143, -4.1557811 51.6831998, -4.1558296 51.6830947, -4.1559288 51.682988)",A4214,,2,
343047160,Swansea Castle Roundabout,primary,20 mph,True,False,52.484,"LINESTRING (-4.1557556 51.6833143, -4.1558582 51.683317, -4.1559546 51.683339, -4.1560358 51.683378, -4.156094 51.6834305, -4.1561255 51.6835002, -4.1561164 51.6835724, -4.1560679 51.6836383)",A484,roundabout,,
"[180484496, 1216050511]",,primary,20 mph,True,False,52.351,"LINESTRING (-4.1594155 51.6835738, -4.1593308 51.6836123, -4.1590928 51.6836595, -4.1588879 51.6837009, -4.158714 51.6837467)",A484,,1,
"[180484497, 1216050515]",,primary,20 mph,False,True,42.384,"LINESTRING (-4.1594155 51.6835738, -4.1597427 51.6835532, -4.1599607 51.6835419, -4.1600276 51.6835453)",A484,,1,
131628636,Gelli Onn,primary,20 mph,False,False,24.763,"LINESTRING (-4.1628098 51.6838864, -4.1624867 51.6839837)",A484,,4,
"[131628633, 918163242, 139240437]","['Church Street', 'Hall Street']",primary,20 mph,True,False,151.675,"LINESTRING (-4.1628098 51.6838864, -4.1625445 51.6837372, -4.162478 51.6836811, -4.1623299 51.6835562, -4.1622134 51.6834461, -4.1621953 51.68337, -4.1622071 51.683321, -4.1622544 51.6832635, -4.1623483 51.6831721, -4.1624871 51.6830634, -4.1627144 51.6828899, -4.1628368 51.6827917)",A4214,,"['1', '2']",
131628639,Hall Street,primary,20 mph,False,False,44.993,"LINESTRING (-4.1628098 51.6838864, -4.1629627 51.6839454, -4.1631156 51.6840078, -4.1632128 51.6840353, -4.1633842 51.6840744)",A484,,2,
225560999,Llys y Felin,residential,30 mph,False,False,46.319,"LINESTRING (-4.160566 51.6784237, -4.1603332 51.6785217, -4.1601428 51.6785617, -4.1599979 51.6786373)",,,,
368350275,Old Lodge,residential,30 mph,False,False,55.423,"LINESTRING (-4.160566 51.6784237, -4.1607923 51.6786009, -4.1610464 51.6788231)",,,,
368350275,Old Lodge,residential,30 mph,False,True,28.575,"LINESTRING (-4.160566 51.6784237, -4.1604562 51.6783254, -4.1603196 51.6782172)",,,,
225560999,Llys y Felin,residential,30 mph,False,True,46.319,"LINESTRING (-4.1599979 51.6786373, -4.1601428 51.6785617, -4.1603332 51.6785217, -4.160566 51.6784237)",,,,
25829095,Station Road,secondary,20 mph,False,False,41.745,"LINESTRING (-4.1619253 51.6772993, -4.1617695 51.6769933, -4.161743 51.6769413)",B4304,,,
25829095,Station Road,secondary,20 mph,False,True,28.275,"LINESTRING (-4.1619253 51.6772993, -4.1619588 51.6773526, -4.1620087 51.677463, -4.162029 51.6775028, -4.1620487 51.6775416)",B4304,,,
115640705,Station Road,residential,,False,False,46.9,"LINESTRING (-4.1619253 51.6772993, -4.161812 51.6772798, -4.1616594 51.676944)",,,,
26701040,Robinson Street,residential,30 mph,False,False,24.25,"LINESTRING (-4.1594171 51.679524, -4.1597061 51.6793997)",,,,
"[26701040, 102157607]","['Arthur Street', 'Robinson Street']",residential,30 mph,False,True,89.473,"LINESTRING (-4.1594171 51.679524, -4.1593206 51.6795278, -4.1590013 51.6791671, -4.1589196 51.6791455, -4.1584712 51.6791534)",,,,
"[55593769, 176258595]","['Bres Road', 'Richard Street']",residential,30 mph,False,True,185.27300000000002,"LINESTRING (-4.1594171 51.679524, -4.15942 51.6795991, -4.1594426 51.6796654, -4.1594815 51.6797322, -4.1595306 51.6798341, -4.1596066 51.6800937, -4.1596368 51.6801177, -4.1596737 51.6801173, -4.1597293 51.6800987, -4.1600219 51.67997, -4.1606006 51.6797132, -4.1606268 51.6797023, -4.1610364 51.679531)",,,,
114945538,Clos Sant Paul,residential,30 mph,False,False,14.93,"LINESTRING (-4.1607559 51.6764578, -4.1609608 51.6764144)",,,,
"[368350248, 368350246]",Clos Sant Paul,residential,30 mph,False,False,72.071,"LINESTRING (-4.1607559 51.6764578, -4.1606506 51.6762468, -4.1606986 51.6761151, -4.1605705 51.6760031, -4.1605409 51.6759917, -4.160358 51.6759216)",,,,
368350246,Clos Sant Paul,residential,30 mph,False,True,13.187999999999999,"LINESTRING (-4.1607559 51.6764578, -4.1607591 51.6764642, -4.1607599 51.6765494, -4.1607606 51.6765761)",,,,
114945538,Clos Sant Paul,residential,30 mph,False,True,14.93,"LINESTRING (-4.1609608 51.6764144, -4.1607559 51.6764578)",,,,
678514406,,primary,30 mph,True,False,38.238,"LINESTRING (-4.1555853 51.6839798, -4.155618 51.6838814, -4.155604 51.6837945, -4.1555713 51.6837192, -4.1555265 51.6836462)",A484,,2,
1036110533,Cwrt Neville,residential,30 mph,False,False,10.298,"LINESTRING (-4.161671 51.6776564, -4.1616297 51.6775674)",,,,
1036110533,Cwrt Neville,residential,30 mph,False,True,10.746,"LINESTRING (-4.1615879 51.6774743, -4.1616297 51.6775674)",,,,
1263630044,,unclassified,20 mph,True,False,8.813,"LINESTRING (-4.1584462 51.6836995, -4.1584898 51.683774)",,,,
49714458,,primary,20 mph,True,False,68.644,"LINESTRING (-4.1584462 51.6836995, -4.158713 51.6836546, -4.1589179 51.6836229, -4.159003 51.6836088, -4.1593061 51.683568, -4.1594155 51.6835738)",A484,,1,
131628642,Swanfield Place,unclassified,20 mph,True,False,14.344,"LINESTRING (-4.1584898 51.683774, -4.1585204 51.6839016)",,,,
1216050512,,primary,20 mph,True,False,6.523,"LINESTRING (-4.1584898 51.683774, -4.1583978 51.6837877)",A484,,1,
