osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,est_width,width,bridge,access
"[4597016, 407830482, 407830484]",False,,Le Pouliguen Way,residential,,True,224.74599999999998,"LINESTRING (-3.4803233 51.408484, -3.480368 51.4085519, -3.4804078 51.4085974, -3.4804836 51.4086636, -3.4805524 51.4087075, -3.4806384 51.408751, -3.4812255 51.4090124, -3.4818989 51.4093264, -3.4822379 51.409468, -3.4824011 51.4095357, -3.4825017 51.4095729, -3.4827068 51.4096275, -3.4828792 51.409683)",,,,
249552529,False,1,Le Pouliguen Close,residential,30 mph,True,80.251,"LINESTRING (-3.4803233 51.408484, -3.4802547 51.4084926, -3.4800978 51.4085122, -3.4800495 51.4085113, -3.4800032 51.408505, -3.4794963 51.408298, -3.4794319 51.4083043, -3.47934 51.4083862)",,,,
23679034,False,2,Dimlands Road,tertiary,,False,12.860000000000001,"LINESTRING (-3.490476 51.4089989, -3.4905215 51.409005, -3.4905624 51.4090062, -3.4906039 51.4090004, -3.4906541 51.4089858)",,,,
23679034,False,2,Dimlands Road,tertiary,,True,81.83,"LINESTRING (-3.490476 51.4089989, -3.4900702 51.4089092, -3.4897672 51.4088468, -3.489517 51.408803, -3.4893487 51.4087867)",,,,
"[1167850849, 97985083]",False,2,West Street,residential,30 mph,True,129.208,"LINESTRING (-3.490476 51.4089989, -3.4904531 51.4090346, -3.4904155 51.4090527, -3.490303 51.4090864, -3.4900662 51.4091388, -3.4896847 51.4092178, -3.4894929 51.4092538, -3.4893718 51.4092798, -3.4892374 51.4093144, -3.4891717 51.4093374, -3.489122 51.4093583, -3.4889766 51.4094324, -3.4889149 51.40947, -3.4888635 51.4095181)",,,,
23626481,False,2,Illtyd Avenue,residential,30 mph,False,21.324,"LINESTRING (-3.4795587 51.4059462, -3.4792565 51.405911)",,,,
23626481,False,2,Illtyd Avenue,residential,30 mph,True,194.543,"LINESTRING (-3.4795587 51.4059462, -3.4811504 51.4061216, -3.4811829 51.4061258, -3.4822523 51.4062435, -3.4823208 51.4062499)",,,,
"[386835107, 638679750]",False,,,residential,,False,69.231,"LINESTRING (-3.4795587 51.4059462, -3.4795493 51.4059774, -3.4795198 51.4059992, -3.4792187 51.4061263, -3.4791791 51.4061301, -3.4791356 51.4061171, -3.4789331 51.4059297, -3.478927 51.4059025, -3.4789322 51.4058757)",,,,
23626481,False,2,Illtyd Avenue,residential,30 mph,True,22.834,"LINESTRING (-3.4789322 51.4058757, -3.4792565 51.405911)",,,,
"[386835107, 638679750]",False,,,residential,,True,69.231,"LINESTRING (-3.4789322 51.4058757, -3.478927 51.4059025, -3.4789331 51.4059297, -3.4791356 51.4061171, -3.4791791 51.4061301, -3.4792187 51.4061263, -3.4795198 51.4059992, -3.4795493 51.4059774, -3.4795587 51.4059462)",,,,
62072918,False,,Drangway,residential,,False,56.672000000000004,"LINESTRING (-3.4843588 51.4061987, -3.4840711 51.4062007, -3.4838556 51.4062108, -3.4836612 51.4062315, -3.4835516 51.4062552)",,,,
23626496,False,2,High Meadow,residential,30 mph,False,170.679,"LINESTRING (-3.4835516 51.4062552, -3.4835894 51.4061414, -3.4836276 51.4060663, -3.4838174 51.4058206, -3.4838642 51.4057428, -3.4838992 51.4056599, -3.483926 51.4055696, -3.4839588 51.4054324, -3.4839904 51.4052462, -3.4841774 51.4048175, -3.4841916 51.4047823)",,,,
"[23626496, 23626481]",False,2,"['High Meadow', 'Illtyd Avenue']",residential,30 mph,"[False, True]",99.671,"LINESTRING (-3.4835516 51.4062552, -3.4835322 51.4063289, -3.4835366 51.4063802, -3.4834754 51.406381, -3.4823924 51.4062602, -3.4823208 51.4062499)",,,,
62072918,False,,Drangway,residential,,True,56.672000000000004,"LINESTRING (-3.4835516 51.4062552, -3.4836612 51.4062315, -3.4838556 51.4062108, -3.4840711 51.4062007, -3.4843588 51.4061987)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,False,53.221999999999994,"LINESTRING (-3.4848318 51.4066354, -3.4848513 51.4065074, -3.4848708 51.4063924, -3.4848902 51.4063112, -3.4849452 51.4061628)",,,,
4597019,False,1,Colhugh Street,residential,30 mph,True,52.83299999999999,"LINESTRING (-3.4848318 51.4066354, -3.4848318 51.4067118, -3.4848285 51.4068282, -3.4848366 51.4069119, -3.484873 51.4070396, -3.4849023 51.4071059)",,,,
"[639151400, 31766511]",False,"['1', '2']",Methodist Lane,residential,30 mph,True,94.01500000000001,"LINESTRING (-3.4848318 51.4066354, -3.4849747 51.4066325, -3.4850387 51.4066444, -3.4851057 51.4066509, -3.4851947 51.4066509, -3.4853301 51.4066354, -3.4855724 51.406607, -3.4857143 51.4065915, -3.4858535 51.4065885, -3.4859478 51.4065931, -3.4859868 51.4066095, -3.4860178 51.4066737, -3.4860253 51.4067185)",,,,
