osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,junction,width,tunnel,access,bridge
247898900,,residential,20 mph,False,False,12.872,,,"LINESTRING (-2.243648 51.8684036, -2.2434728 51.8683624)",,,,,
4238664,Park Street,residential,,False,False,13.906,,,"LINESTRING (-2.243648 51.8684036, -2.2436006 51.8685027, -2.2435899 51.8685234)",,,,,
4238664,Park Street,residential,,False,True,91.388,,,"LINESTRING (-2.243648 51.8684036, -2.2439324 51.8678935, -2.244043 51.8676195)",,,,,
248304757,Northgate Street,busway,,False,False,26.126,,,"LINESTRING (-2.2416076 51.8670046, -2.2419197 51.8669617, -2.2419791 51.8669538)",,,,,
4236507,Whitfield Street,residential,,False,False,20.865,,,"LINESTRING (-2.2409954 51.8643544, -2.2407979 51.864497)",,,,,
4236507,Whitfield Street,residential,,False,True,41.155,,,"LINESTRING (-2.2409954 51.8643544, -2.241405 51.8640842)",,,,,
266011168,Whitfield Street,residential,,False,False,13.572,,,"LINESTRING (-2.2409954 51.8643544, -2.2410625 51.864389, -2.2411452 51.864434)",,,,,
266011168,Whitfield Street,residential,,False,True,13.572,,,"LINESTRING (-2.2411452 51.864434, -2.2410625 51.864389, -2.2409954 51.8643544)",,,,,
"[4254721, 267227306]",Old Tram Road,residential,,False,"[False, True]",168.34399999999997,,,"LINESTRING (-2.2470112 51.8615512, -2.2474403 51.8616307, -2.2477568 51.8616638, -2.2479702 51.8616751, -2.2480652 51.8616616, -2.2481729 51.8616442, -2.2482929 51.8616093, -2.2484091 51.8615509, -2.2486665 51.8613988, -2.2487851 51.8613603, -2.2488667 51.8613426, -2.248947 51.861342, -2.2490833 51.8613545, -2.2492615 51.861378)",,,,,
8135967,Hampden Way,residential,,False,True,51.373000000000005,,,"LINESTRING (-2.2435002 51.8633125, -2.2435777 51.8632337, -2.2435359 51.8631689, -2.243164 51.8629758)",,,,,
"[4221976, 4221977]","['Brunswick Road', 'Bell Lane']",unclassified,30 mph,False,"[False, True]",128.24,2,,"LINESTRING (-2.2448043 51.8638971, -2.2445479 51.8637671, -2.2445007 51.863721, -2.2444612 51.8636756, -2.2441589 51.8635172, -2.244249 51.8634436, -2.2444957 51.8632437, -2.2447559 51.8630471)",,,,,
4221967,Priory Road,residential,,False,True,51.278000000000006,,,"LINESTRING (-2.2515488 51.8686329, -2.2515957 51.8686479, -2.2516386 51.8686616, -2.2516749 51.8686731, -2.2517107 51.8687126, -2.2517079 51.8687627, -2.2515229 51.8690163)",,,,,
287907325,The Oxebode,residential,,False,False,7.112,,,"LINESTRING (-2.2435924 51.8653708, -2.2436614 51.8653231)",,,,,
4081821,Quay Street,unclassified,,True,False,93.576,2,,"LINESTRING (-2.2502251 51.8663898, -2.2503675 51.8664583, -2.250488 51.8665521, -2.2506294 51.8666421, -2.2507857 51.8667133, -2.2509568 51.8667771, -2.2513102 51.8668808)",,,,,
4238638,Bruton Way,unclassified,,True,False,20.263,,,"LINESTRING (-2.2407325 51.8646814, -2.2406429 51.8647252, -2.2405525 51.8648219)",,,,no,
"[8352946, 8353533]",Station Road,unclassified,,False,True,79.277,2,,"LINESTRING (-2.2407325 51.8646814, -2.241175 51.8649615, -2.2412828 51.8650377, -2.2415336 51.8651946)",,,,,
625248175,Station Road,unclassified,,False,False,11.253,,,"LINESTRING (-2.2407325 51.8646814, -2.2406889 51.8646554, -2.2406143 51.8646113)",,,,,
637826100,Bruton Way,unclassified,,True,False,17.963,,,"LINESTRING (-2.2400037 51.8651881, -2.2399143 51.865234, -2.2397997 51.8652892)",,,,no,
4238637,Chillingworth Mews,residential,,False,False,27.293,,,"LINESTRING (-2.2476537 51.8619417, -2.2478802 51.86174)",,,,,
4238637,Chillingworth Mews,residential,,False,True,23.639,,,"LINESTRING (-2.2476537 51.8619417, -2.2474645 51.8621193)",,,,,
636505628,,residential,,False,False,41.132,,,"LINESTRING (-2.2476537 51.8619417, -2.2473585 51.8618205, -2.2472603 51.8618111, -2.2471933 51.8618906)",,,,,
636505628,,residential,,False,True,41.132,,,"LINESTRING (-2.2471933 51.8618906, -2.2472603 51.8618111, -2.2473585 51.8618205, -2.2476537 51.8619417)",,,,,
4221977,Brunswick Road,unclassified,30 mph,False,False,56.32899999999999,2,,"LINESTRING (-2.2447559 51.8630471, -2.2450507 51.8628205, -2.2452014 51.8627049, -2.2452711 51.8626529)",,,,,
"[4221976, 4221977]","['Brunswick Road', 'Bell Lane']",unclassified,30 mph,False,"[False, True]",128.24,2,,"LINESTRING (-2.2447559 51.8630471, -2.2444957 51.8632437, -2.244249 51.8634436, -2.2441589 51.8635172, -2.2444612 51.8636756, -2.2445007 51.863721, -2.2445479 51.8637671, -2.2448043 51.8638971)",,,,,
636505636,Kiln Close,residential,,False,False,112.57099999999998,,,"LINESTRING (-2.2447559 51.8630471, -2.2442881 51.8628309, -2.2442062 51.8627942, -2.2441552 51.8627507, -2.2435235 51.8624568, -2.2434628 51.8624286)",,,,,
4233534,Hampden Way,residential,,False,False,22.714,,,"LINESTRING (-2.2428987 51.8628538, -2.243164 51.8629758)",,,,,
1087940422,,residential,,False,False,13.109,,,"LINESTRING (-2.2428987 51.8628538, -2.2427958 51.8629531)",,,,,
4233534,Hampden Way,residential,,False,True,93.411,,,"LINESTRING (-2.2428987 51.8628538, -2.242625 51.8627338, -2.2425217 51.8626881, -2.2417818 51.8623743)",,,,,
4218592,Mount Street,residential,,False,False,56.067,,,"LINESTRING (-2.2503811 51.8694959, -2.2503636 51.8694736, -2.2501912 51.8692405, -2.2500301 51.8690407)",,,,,
636521278,,residential,,False,True,63.987,,,"LINESTRING (-2.249582 51.8680064, -2.2494601 51.8681702, -2.2494681 51.8682133, -2.2495486 51.8682729, -2.2499652 51.8683678)",,,,,
4221977,Brunswick Road,unclassified,30 mph,False,False,35.341,2,,"LINESTRING (-2.2452711 51.8626529, -2.2455895 51.8624032)",,,,,
668951715,Friars Orchard,residential,,False,False,29.652,,,"LINESTRING (-2.2452711 51.8626529, -2.2456071 51.8628204)",,,,,
4221977,Brunswick Road,unclassified,30 mph,False,True,56.32899999999999,2,,"LINESTRING (-2.2452711 51.8626529, -2.2452014 51.8627049, -2.2450507 51.8628205, -2.2447559 51.8630471)",,,,,
668951715,Friars Orchard,residential,,False,True,26.375,,,"LINESTRING (-2.2472043 51.8631087, -2.2469572 51.8632903)",,,,,
668951716,,residential,,False,False,40.614,,,"LINESTRING (-2.2472043 51.8631087, -2.2476797 51.863326)",,,,,
668951715,Friars Orchard,residential,,False,False,96.47699999999999,,,"LINESTRING (-2.2472043 51.8631087, -2.2473906 51.8629664, -2.2473489 51.8629268, -2.2471802 51.8628356, -2.2470496 51.8627741, -2.2466773 51.8626001, -2.2465378 51.862533)",,,,,
668951716,,residential,,False,True,40.614,,,"LINESTRING (-2.2476797 51.863326, -2.2472043 51.8631087)",,,,,
668951717,Friars Orchard,residential,,False,False,64.136,,,"LINESTRING (-2.2465378 51.862533, -2.2459665 51.8629893)",,,,,
668951715,Friars Orchard,residential,,False,True,96.477,,,"LINESTRING (-2.2465378 51.862533, -2.2466773 51.8626001, -2.2470496 51.8627741, -2.2471802 51.8628356, -2.2473489 51.8629268, -2.2473906 51.8629664, -2.2472043 51.8631087)",,,,,
"[889095470, 1110508415]",,residential,,False,False,89.56800000000001,,,"LINESTRING (-2.2465378 51.862533, -2.246325 51.8624337, -2.2462656 51.8624055, -2.2461958 51.8624104, -2.2461234 51.8624353, -2.2456071 51.8628204)",,,,,
668951715,Friars Orchard,residential,,False,True,31.013,,,"LINESTRING (-2.2459665 51.8629893, -2.2456071 51.8628204)",,,,,
668951717,Friars Orchard,residential,,False,True,64.136,,,"LINESTRING (-2.2459665 51.8629893, -2.2465378 51.862533)",,,,,
668951715,Friars Orchard,residential,,False,False,87.964,,,"LINESTRING (-2.2459665 51.8629893, -2.2461651 51.8630942, -2.2467598 51.8633857, -2.2468554 51.8633664, -2.2469572 51.8632903)",,,,,
668951715,Friars Orchard,residential,,False,False,26.375,,,"LINESTRING (-2.2469572 51.8632903, -2.2472043 51.8631087)",,,,,
668951715,Friars Orchard,residential,,False,True,87.964,,,"LINESTRING (-2.2469572 51.8632903, -2.2468554 51.8633664, -2.2467598 51.8633857, -2.2461651 51.8630942, -2.2459665 51.8629893)",,,,,
669698766,,residential,,False,False,60.364,,,"LINESTRING (-2.2469572 51.8632903, -2.2471825 51.8634187, -2.247452 51.8635503, -2.2475948 51.8634398)",,,,,
669698766,,residential,,False,True,60.364,,,"LINESTRING (-2.2475948 51.8634398, -2.247452 51.8635503, -2.2471825 51.8634187, -2.2469572 51.8632903)",,,,,
4236507,Whitfield Street,residential,,False,False,41.155,,,"LINESTRING (-2.241405 51.8640842, -2.2409954 51.8643544)",,,,,
4236513,Russell Street,residential,,False,False,59.579,,,"LINESTRING (-2.241405 51.8640842, -2.2407447 51.8637366)",,,,,
4236513,Russell Street,residential,,False,True,86.423,,,"LINESTRING (-2.241405 51.8640842, -2.2414652 51.8641099, -2.2419964 51.8643004, -2.2422447 51.864409, -2.2424562 51.8645095)",,,,,
668951715,Friars Orchard,residential,,False,False,31.013,,,"LINESTRING (-2.2456071 51.8628204, -2.2459665 51.8629893)",,,,,
668951715,Friars Orchard,residential,,False,True,29.652,,,"LINESTRING (-2.2456071 51.8628204, -2.2452711 51.8626529)",,,,,
"[889095470, 1110508415]",,residential,,False,True,89.568,,,"LINESTRING (-2.2456071 51.8628204, -2.2461234 51.8624353, -2.2461958 51.8624104, -2.2462656 51.8624055, -2.246325 51.8624337, -2.2465378 51.862533)",,,,,
4236507,Whitfield Street,residential,,False,True,20.865,,,"LINESTRING (-2.2407979 51.864497, -2.2409954 51.8643544)",,,,,
1087940422,,residential,,False,True,13.109,,,"LINESTRING (-2.2427958 51.8629531, -2.2428987 51.8628538)",,,,,
"[1144091304, 4225986, 8049426]","['Gouda Way', 'Black Dog Way']",primary,30 mph,True,False,189.884,"['2', '3']",A430,"LINESTRING (-2.2424527 51.868431, -2.2421987 51.8684223, -2.2420004 51.8683589, -2.2418893 51.8683056, -2.2418094 51.8682608, -2.2417349 51.868203, -2.2416782 51.8681325, -2.2416412 51.8680594, -2.2415588 51.8678687, -2.241361 51.8674339, -2.2411845 51.8671638, -2.2411429 51.8670778)",,,,,
27088963,Gouda Way,primary,30 mph,False,True,60.63999999999999,,A430,"LINESTRING (-2.2424527 51.868431, -2.2426279 51.8684597, -2.2427029 51.8684768, -2.2432267 51.8685917, -2.2432703 51.8686065, -2.2432847 51.8686113)",,,,,
40760881,Worcester Street,primary,30 mph,False,False,106.386,,A430,"LINESTRING (-2.2424527 51.868431, -2.242394 51.8685655, -2.2423779 51.8686023, -2.2422309 51.8689393, -2.2421973 51.8690443, -2.2421298 51.8693649)",,,,,
"[247897779, 4238660]",Worcester Street,"['residential', 'unclassified']",,False,True,126.239,,,"LINESTRING (-2.2424527 51.868431, -2.2425444 51.8682521, -2.2425663 51.8682093, -2.2426859 51.8679368, -2.2428291 51.8676108, -2.2428659 51.8674738, -2.2428917 51.8673309)",,,,,
372049627,Gouda Way,primary,30 mph,False,True,4.745,,A430,"LINESTRING (-2.2434936 51.8687133, -2.2435429 51.8687432)",,,,,
4238664,Park Street,residential,,False,True,22.128,,,"LINESTRING (-2.2434936 51.8687133, -2.2435542 51.8685921, -2.2435899 51.8685234)",,,,,
27088963,Gouda Way,primary,30 mph,False,False,18.404,,A430,"LINESTRING (-2.2434936 51.8687133, -2.2434205 51.8686687, -2.2433515 51.8686338, -2.2432847 51.8686113)",,,,,
27088963,Gouda Way,primary,30 mph,False,False,60.63999999999999,,A430,"LINESTRING (-2.2432847 51.8686113, -2.2432703 51.8686065, -2.2432267 51.8685917, -2.2427029 51.8684768, -2.2426279 51.8684597, -2.2424527 51.868431)",,,,,
27088963,Gouda Way,primary,30 mph,False,True,18.404,,A430,"LINESTRING (-2.2432847 51.8686113, -2.2433515 51.8686338, -2.2434205 51.8686687, -2.2434936 51.8687133)",,,,,
1090861303,,residential,,True,False,23.532,,,"LINESTRING (-2.2432847 51.8686113, -2.2434711 51.8685765, -2.2435209 51.8685608, -2.2435575 51.8685439, -2.2435899 51.8685234)",,,,,
4238664,Park Street,residential,,False,False,22.128,,,"LINESTRING (-2.2435899 51.8685234, -2.2435542 51.8685921, -2.2434936 51.8687133)",,,,,
4238664,Park Street,residential,,False,True,13.906,,,"LINESTRING (-2.2435899 51.8685234, -2.2436006 51.8685027, -2.243648 51.8684036)",,,,,
168741499,London Road,secondary,30 mph,False,True,109.357,3,B4063,"LINESTRING (-2.240772 51.8671529, -2.2404834 51.8672015, -2.2400707 51.8672701, -2.2392361 51.8674132)",,,,,
1140393855,London Road,secondary_link,,True,False,37.402,,,"LINESTRING (-2.240772 51.8671529, -2.2408783 51.8670938, -2.240928 51.8670408, -2.2409338 51.866969, -2.2409558 51.8668549)",,,,,
1214428746,London Road,secondary,30 mph,False,False,26.829,3,B4063,"LINESTRING (-2.240772 51.8671529, -2.2409433 51.867124, -2.2410149 51.8671074, -2.2411429 51.8670778)",,,,,
"[4238642, 1144091309]",Bruton Way,primary,30 mph,True,False,189.53699999999998,"['2', '3']",A430,"LINESTRING (-2.2409558 51.8668549, -2.240687 51.8665637, -2.2402181 51.8660931, -2.2400543 51.8658262, -2.2399819 51.8656243, -2.2399533 51.8655713, -2.2399247 51.8655184, -2.2398569 51.8654523, -2.2397852 51.8654109, -2.2396871 51.8653682)",,,,,
636505636,Kiln Close,residential,,False,True,112.571,,,"LINESTRING (-2.2434628 51.8624286, -2.2435235 51.8624568, -2.2441552 51.8627507, -2.2442062 51.8627942, -2.2442881 51.8628309, -2.2447559 51.8630471)",,,,,
