osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel,access,bridge
312263586,False,3,A219,Shepherds Bush Road,primary,20 mph,True,65.035,"LINESTRING (-0.2224579 51.5021406, -0.2223799 51.5020295, -0.2223577 51.501998, -0.2223388 51.50197, -0.2222099 51.5017791, -0.222156 51.5016873, -0.2221091 51.5015979)",,,,
9364409,False,,,Woodstock Grove,residential,20 mph,False,155.24200000000002,"LINESTRING (-0.2172093 51.5038749, -0.2167345 51.503335, -0.2161296 51.5026512)",,,,
9364409,False,,,Woodstock Grove,residential,20 mph,True,15.626,"LINESTRING (-0.2172093 51.5038749, -0.2172525 51.5038874, -0.2172942 51.5038918, -0.2173284 51.5038902, -0.2173641 51.5038839, -0.2173905 51.5038711, -0.2174123 51.5038574)",,,,
145128112,False,1,,Richmond Way,residential,20 mph,True,14.328,"LINESTRING (-0.2174087 51.503986, -0.2174048 51.5039673, -0.2174123 51.5038574)",,,,
383309237,False,1,,Richmond Way,residential,20 mph,False,15.27,"LINESTRING (-0.2174087 51.503986, -0.2174383 51.5040438, -0.2174827 51.5041153)",,,,
679594670,True,,,Woodstock Grove,residential,,False,20.715,"LINESTRING (-0.2174087 51.503986, -0.2173558 51.5039871, -0.217326 51.5039872, -0.2173108 51.503981, -0.2172093 51.5038749)",,,,
571854277,True,,,Addison Gardens,residential,20 mph,False,22.171,"LINESTRING (-0.2176625 51.5008525, -0.2175826 51.5009012, -0.2175324 51.5009273, -0.2174849 51.5009532, -0.2174225 51.5009843)",,,,
990623749,False,,,Addison Gardens,residential,20 mph,False,2.874,"LINESTRING (-0.2174225 51.5009843, -0.217387 51.5009977)",,,,
201479773,False,,,,unclassified,,True,10.471,"LINESTRING (-0.2189934 51.5092832, -0.2188439 51.5092977)",,,,yes
1150837300,False,,,Westfield Way,unclassified,10 mph,True,12.065,"LINESTRING (-0.2199543 51.5095693, -0.2199074 51.5094648)",,yes,,
933669147,True,,,,unclassified,10 mph,False,12.734000000000002,"LINESTRING (-0.2199543 51.5095693, -0.2199754 51.5095669, -0.2200078 51.5095683, -0.2200379 51.5095758, -0.2200473 51.5095797, -0.2200631 51.5095887, -0.2200807 51.5096057, -0.2200891 51.5096252)",,yes,,
"[830155148, 1040070999]",True,,,,unclassified,10 mph,False,16.069,"LINESTRING (-0.2199206 51.5096847, -0.2198984 51.5096707, -0.2198954 51.5096678, -0.2198841 51.5096531, -0.2198787 51.5096338, -0.2198827 51.5096143, -0.2198958 51.5095964, -0.2199197 51.5095804, -0.2199362 51.5095738, -0.2199543 51.5095693)",,yes,,
"[830043729, 28177564]",False,,,Ariel Way,unclassified,10 mph,False,72.577,"LINESTRING (-0.2200891 51.5096252, -0.2203519 51.5096078, -0.2209217 51.5096026, -0.2210961 51.5095983, -0.2211361 51.5095973)",,yes,,
"[830155148, 1040070998]",True,,,,unclassified,10 mph,False,16.923,"LINESTRING (-0.2200891 51.5096252, -0.2200871 51.5096469, -0.2200815 51.5096578, -0.2200729 51.509668, -0.2200507 51.5096833, -0.2200203 51.509694, -0.219986 51.509698, -0.2199515 51.5096948, -0.2199206 51.5096847)",,yes,,
383309237,False,1,,Richmond Way,residential,20 mph,True,15.27,"LINESTRING (-0.2174827 51.5041153, -0.2174383 51.5040438, -0.2174087 51.503986)",,,,
687181871,False,,,Ariel Way,unclassified,20 mph,True,10.089,"LINESTRING (-0.224553 51.5093308, -0.2244078 51.5093389)",,,,
"[96452945, 679608777, 679608781]",False,,A219,Wood Lane,primary,30 mph,False,144.019,"LINESTRING (-0.224553 51.5093308, -0.2245513 51.5090784, -0.2245513 51.5090086, -0.2245762 51.5085669, -0.2245814 51.5081543, -0.2245821 51.5081067, -0.2245834 51.5080359)",,,,
8361690,False,,,Caxton Road,residential,20 mph,True,49.405,"LINESTRING (-0.2217491 51.5046704, -0.2217483 51.504693, -0.2217469 51.5047333, -0.2217346 51.5050833, -0.2217335 51.5051146)",,,,
"[651028696, 1133375131, 313695543]",True,3,A402,Uxbridge Road,primary,20 mph,False,166.691,"LINESTRING (-0.2217491 51.5046704, -0.2209052 51.5045591, -0.2206411 51.5045257, -0.2205208 51.5045105, -0.2200931 51.5044542, -0.219835 51.5044271, -0.219386 51.5043829)",,,,
602053914,True,,,Ariel Way,unclassified,10 mph,False,121.80600000000001,"LINESTRING (-0.2225618 51.5090359, -0.2225235 51.5090664, -0.2223364 51.5090963, -0.2221826 51.5091309, -0.2220695 51.5091635, -0.2219596 51.5092026, -0.2218765 51.5092473, -0.221621 51.5094306, -0.2213991 51.509561, -0.2212955 51.5095981, -0.2212074 51.5096114, -0.2211361 51.5095973)",,yes,,
"[679608786, 933669148, 933669149, 162969892]",False,,,Ariel Way,unclassified,20 mph,"[False, True]",98.804,"LINESTRING (-0.2225618 51.5090359, -0.2226086 51.5090356, -0.2226607 51.5090361, -0.2227568 51.509037, -0.2228587 51.5090381, -0.2229991 51.5090447, -0.2230876 51.5090575, -0.2231252 51.5090656, -0.2231595 51.5090736, -0.2232033 51.5090838, -0.2235093 51.5091972, -0.223835 51.5093128, -0.2238728 51.5093278)",,yes,,
830043728,False,,,Ariel Way,unclassified,10 mph,False,60.056,"LINESTRING (-0.2212247 51.5095493, -0.2212438 51.5095379, -0.221484 51.5094183, -0.2218525 51.509178)",,yes,,
1065580320,False,2,,Westfield Way,unclassified,10 mph,True,29.811999999999998,"LINESTRING (-0.2181702 51.5057693, -0.2180762 51.5055865, -0.2180327 51.5055153)",,,permissive,
"[1190718363, 1070366900, 1190718366]",True,1,,Westfield Way,unclassified,10 mph,False,38.849000000000004,"LINESTRING (-0.2181702 51.5057693, -0.2182466 51.5058345, -0.2183844 51.5060482, -0.2183832 51.5060866)",,,permissive,
17940402,False,,,Stanlake Villas,residential,20 mph,False,55.764,"LINESTRING (-0.2282873 51.5065545, -0.2287045 51.5065674, -0.2290325 51.5065686, -0.2290925 51.5065689)",,,,
17940402,False,,,Stanlake Villas,residential,20 mph,True,54.44,"LINESTRING (-0.2282873 51.5065545, -0.227806 51.5065541, -0.2276032 51.5065509, -0.2275008 51.5065494)",,,,
17940488,False,,,Stanlake Road,residential,20 mph,False,76.182,"LINESTRING (-0.2282873 51.5065545, -0.2283188 51.5062837, -0.2283367 51.5059356, -0.22834 51.5058703)",,,,
17940488,False,,,Stanlake Road,residential,20 mph,True,149.404,"LINESTRING (-0.2282873 51.5065545, -0.2282374 51.5072529, -0.2282163 51.5078973)",,,,
220773249,True,2,A219,Shepherds Bush Green,primary,20 mph,False,12.771,"LINESTRING (-0.2246698 51.5048134, -0.2247353 51.5048569, -0.2247629 51.5049094)",,,,
"[313584683, 313584684, 933011645, 933011646]",True,2,A402,Shepherds Bush Green,primary,20 mph,False,44.668,"LINESTRING (-0.2246698 51.5048134, -0.2246543 51.5048661, -0.2246876 51.5049763, -0.224694 51.505014, -0.224684 51.5050456, -0.224661 51.5050758, -0.2246374 51.5050909, -0.2246038 51.5051041, -0.2245544 51.5051092, -0.2244672 51.5051208)",,,,
313584693,False,2,A219,Wood Lane,primary,20 mph,True,10.897,"LINESTRING (-0.2246365 51.5054597, -0.2246353 51.5055577)",,,,
"[313584696, 1065580326, 313584695]",True,1,A219,Wood Lane,primary,20 mph,False,35.169999999999995,"LINESTRING (-0.2246365 51.5054597, -0.2246046 51.5054179, -0.2246071 51.5053927, -0.2246171 51.5053441, -0.2246239 51.5053144, -0.2246236 51.5052679, -0.2246186 51.5052528, -0.2246054 51.5052257, -0.2245874 51.5052052, -0.2245491 51.5051588)",,,,
8361690,False,,,Caxton Road,residential,20 mph,False,49.405,"LINESTRING (-0.2217335 51.5051146, -0.2217346 51.5050833, -0.2217469 51.5047333, -0.2217483 51.504693, -0.2217491 51.5046704)",,,,
8361690,False,,,Caxton Road,residential,20 mph,True,94.984,"LINESTRING (-0.2217335 51.5051146, -0.2217221 51.5054414, -0.2217073 51.5057892, -0.2217037 51.5059686)",,,,
8361691,False,,,Sterne Street,residential,20 mph,False,96.18799999999999,"LINESTRING (-0.2217335 51.5051146, -0.2216734 51.5051144, -0.2216436 51.5051202, -0.2211366 51.5052085, -0.2203945 51.5053408)",,,,
8361690,False,,,Caxton Road,residential,20 mph,True,3.415,"LINESTRING (-0.2217037 51.5059686, -0.2217026 51.5059993)",,,,
8361690,False,,,Caxton Road,residential,20 mph,False,94.98400000000001,"LINESTRING (-0.2217037 51.5059686, -0.2217073 51.5057892, -0.2217221 51.5054414, -0.2217335 51.5051146)",,,,
8361692,False,,,Tadmor Street,residential,20 mph,True,115.958,"LINESTRING (-0.2217037 51.5059686, -0.2216458 51.5059683, -0.2216242 51.5059658, -0.2215817 51.5059499, -0.2210114 51.5056662, -0.2204362 51.5053847, -0.2204134 51.505372, -0.2203945 51.5053408)",,,,
205701843,False,,,Gainsborough Court,residential,20 mph,False,64.18400000000001,"LINESTRING (-0.2272669 51.5029386, -0.2272723 51.503061, -0.2272789 51.5033615, -0.2272807 51.5033899, -0.2273 51.5034232, -0.2273454 51.5034556, -0.2273992 51.5034892)",,,,
9364409,False,,,Woodstock Grove,residential,20 mph,True,155.24200000000002,"LINESTRING (-0.2161296 51.5026512, -0.2167345 51.503335, -0.2172093 51.5038749)",,,,
"[321465563, 1070108452]",True,1,,Shepherds Bush Green,residential,20 mph,False,32.667,"LINESTRING (-0.2202126 51.503945, -0.2202523 51.5038914, -0.2203091 51.5038786, -0.2203785 51.5038632, -0.2204446 51.5038495, -0.2204984 51.5038334, -0.2205959 51.503797)",,,,
"[513132123, 321465564, 321718021]",True,3,A402,Shepherds Bush Green,primary,20 mph,False,47.044999999999995,"LINESTRING (-0.2202126 51.503945, -0.220283 51.5039576, -0.2203409 51.5039468, -0.2204126 51.5039333, -0.2205986 51.5039006, -0.2207547 51.5038691, -0.2208387 51.5038214)",,,,
321465565,True,1,,Shepherds Bush Green,primary_link,20 mph,False,49.11,"LINESTRING (-0.2210785 51.5037349, -0.2211496 51.5037031, -0.2214603 51.503641, -0.2215217 51.503631, -0.2215732 51.5036277, -0.2216065 51.5036348, -0.2216426 51.5036438, -0.2217413 51.5036684)",,,no,
990623749,False,,,Addison Gardens,residential,20 mph,True,2.874,"LINESTRING (-0.217387 51.5009977, -0.2174225 51.5009843)",,,,
571854278,False,,,Richmond Way,residential,20 mph,False,69.464,"LINESTRING (-0.217387 51.5009977, -0.2173902 51.5010138, -0.2174111 51.5010535, -0.2174131 51.5010646, -0.2174118 51.501125, -0.2173878 51.5016199)",,,,
620513810,False,,,Addison Gardens,residential,20 mph,False,138.60699999999997,"LINESTRING (-0.217387 51.5009977, -0.2165931 51.5013982, -0.2159117 51.5017585, -0.2158571 51.5018003)",,,,
990622687,False,1,,Rockley Road,residential,20 mph,False,8.429,"LINESTRING (-0.2202584 51.502877, -0.220275 51.5029521)",,,,
313584693,False,2,A219,Wood Lane,primary,20 mph,False,10.897,"LINESTRING (-0.2246353 51.5055577, -0.2246365 51.5054597)",,,,
313584693,False,2,A219,Wood Lane,primary,20 mph,True,30.669,"LINESTRING (-0.2246353 51.5055577, -0.2246311 51.5058335)",,,,
1134788778,False,,,Wells Road,residential,20 mph,False,79.792,"LINESTRING (-0.226378 51.5017177, -0.2263904 51.5018118, -0.2264107 51.5019659, -0.226433 51.5021342, -0.2264844 51.5023687, -0.2264868 51.5023828, -0.2264982 51.5024311)",,,,
1150837300,False,,,Westfield Way,unclassified,10 mph,False,12.065,"LINESTRING (-0.2199074 51.5094648, -0.2199543 51.5095693)",,yes,,
"[1150837294, 247526306, 662727078]",True,,,Westfield Way,unclassified,10 mph,False,53.253,"LINESTRING (-0.2199074 51.5094648, -0.2198536 51.5094436, -0.2198325 51.5093931, -0.219819 51.5093512, -0.2197508 51.5091768, -0.2197351 51.5091318, -0.2197186 51.5090865, -0.2197078 51.5090495, -0.2197311 51.5090179)",,yes,,
4244845,False,1,,Macfarlane Road,residential,20 mph,True,35.037,"LINESTRING (-0.2247731 51.5058366, -0.2252788 51.505851)",,,,
"[1164574971, 1164574972]",True,1,,Macfarlane Road,residential,20 mph,False,9.835,"LINESTRING (-0.2247731 51.5058366, -0.2247273 51.5058353, -0.2247041 51.5058346, -0.2246819 51.505834, -0.2246311 51.5058335)",,,,
1190718364,True,1,,Westfield Way,unclassified,10 mph,False,40.19,"LINESTRING (-0.2183832 51.5060866, -0.2183023 51.5060563, -0.2181695 51.505846, -0.2181702 51.5057693)",,,permissive,
"[1190626624, 1190626625, 1190626626, 28082722, 1190626628, 247526311, 247518517, 1190626621, 1190718365, 1190626623]",False,2,,Westfield Way,unclassified,10 mph,False,339.796,"LINESTRING (-0.2183832 51.5060866, -0.2186758 51.5065369, -0.2187044 51.5065802, -0.218731 51.5066227, -0.2189269 51.5069356, -0.21894 51.5069731, -0.2189722 51.5070653, -0.2190742 51.5073205, -0.2191615 51.5075387, -0.2191882 51.5076027, -0.2192071 51.5076481, -0.2192169 51.5076715, -0.2192232 51.5076882, -0.2192432 51.5077416, -0.2193515 51.50803, -0.2194943 51.5084182, -0.2195145 51.5084731, -0.2195589 51.5085855, -0.2196039 51.5086934, -0.2196365 51.5087712, -0.2196616 51.508823, -0.2197311 51.5090179)",,,permissive,
