osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,est_width,geometry,junction,access,bridge
55214452,,Stockton Street,unclassified,30 mph,False,False,42.582,,,"LINESTRING (-1.2405967 54.5796115, -1.2405939 54.5796611, -1.2405928 54.5796806, -1.2403174 54.5799508)",,,
56138633,,Montrose Street,residential,30 mph,False,False,15.907,2,,"LINESTRING (-1.2331935 54.5735709, -1.2334381 54.5735899)",,,
48424164,,Borough Road,tertiary,30 mph,False,False,29.305,4,,"LINESTRING (-1.2319677 54.5725594, -1.2315172 54.5725239)",,,
48424164,,Borough Road,tertiary,30 mph,False,True,31.693,4,,"LINESTRING (-1.2319677 54.5725594, -1.2324551 54.572597)",,,
56138630,,Jedburgh Street,residential,30 mph,False,False,25.534,2,,"LINESTRING (-1.2319677 54.5725594, -1.2319114 54.5727867)",,,
56138633,,Montrose Street,residential,30 mph,False,True,15.907,2,,"LINESTRING (-1.2334381 54.5735899, -1.2331935 54.5735709)",,,
103410128,,,residential,,False,False,54.938,,,"LINESTRING (-1.2334381 54.5735899, -1.2334203 54.5736797, -1.2333906 54.5738116, -1.2333304 54.57408)",,,
57032032,,,residential,,False,True,25.759,,,"LINESTRING (-1.2289858 54.5745451, -1.2289367 54.574775)",,,
4520125,,Hazel Court,residential,,False,False,63.708,,,"LINESTRING (-1.2289858 54.5745451, -1.2294847 54.5745706, -1.2295362 54.5743946, -1.2296532 54.5743156)",,,
4520125,,Hazel Court,residential,,False,True,64.32300000000001,,,"LINESTRING (-1.2289858 54.5745451, -1.2284718 54.5745115, -1.2285427 54.5742359)",,,
4518062,,Marton Road Interchange,tertiary,30 mph,True,False,16.722,2,,"LINESTRING (-1.2282187 54.5767724, -1.2283147 54.5767218, -1.2284268 54.576684)",roundabout,,
4518064,,,tertiary,30 mph,True,False,6.904,2,,"LINESTRING (-1.2297304 54.5765574, -1.2297591 54.5765312, -1.2298012 54.576512)",roundabout,,
35327432,A178,Bridge Street West,primary,30 mph,False,True,183.028,2,,"LINESTRING (-1.237757 54.5795858, -1.2405967 54.5796115)",,,
35327432,A178,Bridge Street West,primary,30 mph,False,False,85.81099999999999,2,,"LINESTRING (-1.237757 54.5795858, -1.2373027 54.5795791, -1.2365975 54.5795687, -1.2364259 54.5795662)",,,
68237828,,Wellington Street,unclassified,,False,True,64.079,,,"LINESTRING (-1.237757 54.5795858, -1.237723 54.5799169, -1.2376992 54.5801611)",,,
68237828,,Wellington Street,unclassified,,False,False,64.079,,,"LINESTRING (-1.2376992 54.5801611, -1.237723 54.5799169, -1.237757 54.5795858)",,,
4520125,,Hazel Court,residential,,False,False,64.32300000000001,,,"LINESTRING (-1.2285427 54.5742359, -1.2284718 54.5745115, -1.2289858 54.5745451)",,,
4520125,,Hazel Court,residential,,False,True,63.708,,,"LINESTRING (-1.2296532 54.5743156, -1.2295362 54.5743946, -1.2294847 54.5745706, -1.2289858 54.5745451)",,,
4519396,,Elliot Street,unclassified,30 mph,True,False,44.327,1,,"LINESTRING (-1.2288627 54.5758084, -1.2289579 54.5754136)",,,
"[4519395, 44884981]",,"['Corporation Road', 'Beech Street']",unclassified,30 mph,True,False,81.309,1,,"LINESTRING (-1.2288627 54.5758084, -1.228293 54.575761, -1.2283803 54.5753666)",,,
4518009,,Diamond Road,residential,30 mph,False,False,36.934,2,5,"LINESTRING (-1.2413319 54.5718998, -1.241208 54.5722241)",,,
4518009,,Diamond Road,residential,30 mph,False,True,5.633,2,5,"LINESTRING (-1.2413319 54.5718998, -1.241352 54.5718505)",,,
4518014,,Windsor Street,residential,,False,False,65.331,,,"LINESTRING (-1.2413319 54.5718998, -1.2413791 54.5719413, -1.2418989 54.5723868)",,,
4518010,,Garnet Street,residential,30 mph,True,False,9.37,2,5,"LINESTRING (-1.2400603 54.572064, -1.2402022 54.5720823)",,,
4518006,,Emerald Street,residential,30 mph,False,False,109.27799999999999,2,5,"LINESTRING (-1.2400603 54.572064, -1.2400161 54.5721791, -1.2396814 54.5730219)",,,
4518010,,Garnet Street,residential,30 mph,True,False,32.614,2,5,"LINESTRING (-1.2395725 54.5719861, -1.2400603 54.572064)",,,
43056038,,Lower Gosford Street,unclassified,30 mph,False,False,22.668,2,,"LINESTRING (-1.2327901 54.5800182, -1.2324884 54.5799134)",,,
43056038,,Lower Gosford Street,unclassified,30 mph,False,True,36.179,2,,"LINESTRING (-1.2327901 54.5800182, -1.2332716 54.5801855)",,,
103410107,,Brook Street,unclassified,20 mph,False,True,50.126,1,,"LINESTRING (-1.2327901 54.5800182, -1.2328063 54.5795675)",,,
43056034,,Bridge Street East,living_street,,False,False,30.892,1,,"LINESTRING (-1.2332855 54.5795744, -1.2328063 54.5795675)",,,
103410103,,Spring Street,unclassified,20 mph,False,True,67.957,1,,"LINESTRING (-1.2332855 54.5795744, -1.2332716 54.5801855)",,,
43056034,,Bridge Street East,living_street,,False,True,45.95099999999999,1,,"LINESTRING (-1.2332855 54.5795744, -1.2338651 54.5795828, -1.2339956 54.5795672)",,,
43056034,,Bridge Street East,living_street,,False,True,30.892,1,,"LINESTRING (-1.2328063 54.5795675, -1.2332855 54.5795744)",,,
103410107,,Brook Street,unclassified,20 mph,False,False,50.126,1,,"LINESTRING (-1.2328063 54.5795675, -1.2327901 54.5800182)",,,
43056034,,Bridge Street East,living_street,,False,False,87.454,1,,"LINESTRING (-1.2328063 54.5795675, -1.2323796 54.5795613, -1.2314497 54.5795479)",,,
43056038,,Lower Gosford Street,unclassified,30 mph,False,False,36.179,2,,"LINESTRING (-1.2332716 54.5801855, -1.2327901 54.5800182)",,,
43056038,,Lower Gosford Street,unclassified,30 mph,False,True,31.841,2,,"LINESTRING (-1.2332716 54.5801855, -1.2336954 54.5803327)",,,
103410103,,Spring Street,unclassified,20 mph,False,False,67.957,1,,"LINESTRING (-1.2332716 54.5801855, -1.2332855 54.5795744)",,,
4519386,,Jedburgh Street,residential,30 mph,False,True,27.075,2,,"LINESTRING (-1.2318949 54.5728572, -1.2318485 54.5730992)",,,
5074369,,Wilson Street,unclassified,,False,True,8.024,2,,"LINESTRING (-1.2300206 54.576038, -1.2300613 54.5759698)",,,
170636139,,Wilson Street,unclassified,30 mph,True,False,34.281,2,,"LINESTRING (-1.2300206 54.576038, -1.2300545 54.5761546, -1.2300295 54.5763441)",,,
170636139,,Wilson Street,unclassified,30 mph,True,False,21.899,2,,"LINESTRING (-1.2300295 54.5763441, -1.2300161 54.5764469, -1.2300107 54.5765407)",,,
43056038,,Lower Gosford Street,unclassified,30 mph,False,True,51.408,2,,"LINESTRING (-1.2318042 54.5796757, -1.2324884 54.5799134)",,,
27550644,,Exchange Square,unclassified,,False,True,31.733,2,,"LINESTRING (-1.2322133 54.5781238, -1.2325854 54.5783107)",,,
67657725,,Melrose Street,unclassified,,False,False,121.633,2,,"LINESTRING (-1.2311327 54.5735975, -1.2313779 54.5725129)",,,
1155897846,,Grange Road,unclassified,,False,True,54.746,,,"LINESTRING (-1.2311327 54.5735975, -1.2302915 54.5735294)",,,
46340478,,Grange Road,unclassified,,False,True,53.509,2,,"LINESTRING (-1.2311327 54.5735975, -1.2311624 54.5736598, -1.2312279 54.5737511, -1.2313146 54.5738172, -1.2314038 54.5738649, -1.2315142 54.5739076, -1.2316553 54.5739384)",,,
457413419,,,unclassified,,False,False,49.335,,,"LINESTRING (-1.2270135 54.5782327, -1.2274075 54.5778523)",,,
457413419,,,unclassified,,False,True,49.335,,,"LINESTRING (-1.2274075 54.5778523, -1.2270135 54.5782327)",,,
"[841931995, 841931996, 27992229]",,"['Lower Feversham Street', 'Winward Way']","['unclassified', 'tertiary']","['20 mph', '30 mph']",False,False,439.83200000000005,2,,"LINESTRING (-1.2274075 54.5778523, -1.2281736 54.5781494, -1.22864 54.5783295, -1.2290129 54.5784677, -1.229648 54.578699, -1.2298796 54.5787813, -1.2300642 54.5788728, -1.2302131 54.5789669, -1.2303418 54.5790656, -1.2304304 54.5791534, -1.2305296 54.5792653, -1.2305819 54.5793555, -1.2306037 54.5794186, -1.2306013 54.5794901, -1.2305998 54.5795356, -1.230597 54.5796156, -1.2305919 54.5797653, -1.2306574 54.5799388, -1.2308113 54.5800846, -1.2311105 54.5802288, -1.2319215 54.5805099)",,,
"[67628964, 48424165]",B1272,Hartington Road,secondary,30 mph,False,False,118.97,2,,"LINESTRING (-1.2418168 54.5741405, -1.2413362 54.5737313, -1.2411373 54.5735479, -1.2408974 54.5733268, -1.240795 54.57325)",,,
48424165,B1272,Hartington Road,secondary,30 mph,False,True,22.25,2,,"LINESTRING (-1.2418168 54.5741405, -1.2419783 54.5742779, -1.2420111 54.5743059)",,,
714031774,,Brentnall Street,unclassified,30 mph,False,False,30.833,2,,"LINESTRING (-1.24163 54.5744735, -1.2420111 54.5743059)",,,
714031773,,Brentnall Street,unclassified,30 mph,True,False,39.405,1,,"LINESTRING (-1.24163 54.5744735, -1.2417287 54.5743635, -1.2417595 54.5743153, -1.2417863 54.574276, -1.2418044 54.5742146, -1.2418168 54.5741405)",,,
"[4518083, 714031774]",,Brentnall Street,unclassified,30 mph,False,True,29.179000000000002,2,,"LINESTRING (-1.24163 54.5744735, -1.2415744 54.574498, -1.2414336 54.5746161, -1.241402 54.5746923)",,,
1155897846,,Grange Road,unclassified,,False,False,54.746,,,"LINESTRING (-1.2302915 54.5735294, -1.2311327 54.5735975)",,,
4519380,,Grange Road,unclassified,,False,True,10.052,,,"LINESTRING (-1.2301647 54.5735203, -1.2300102 54.573508)",,,
4519394,,Corporation Road,unclassified,,False,False,146.39199999999997,2,,"LINESTRING (-1.2322965 54.5761018, -1.2322606 54.576099, -1.2321473 54.5760903, -1.2317097 54.5760567, -1.2315046 54.5760409, -1.2307982 54.5759865, -1.2304868 54.5759625, -1.230154 54.5759357, -1.2300613 54.5759698)",,,
4519394,,Corporation Road,unclassified,,False,True,150.462,2,,"LINESTRING (-1.2322965 54.5761018, -1.2325064 54.576118, -1.2328023 54.5761408, -1.2329357 54.576151, -1.2330589 54.5761605, -1.2333673 54.5761843, -1.2334782 54.5761927, -1.2338108 54.5762184, -1.2340092 54.5762337, -1.2346107 54.57628)",,,
"[4520152, 36073631]",,"['Gurney Street', 'Fry Street']",unclassified,30 mph,True,False,187.952,2,,"LINESTRING (-1.2322965 54.5761018, -1.2321876 54.5765237, -1.230999 54.5764248, -1.2301678 54.5763556, -1.2300295 54.5763441)",,,
