osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,width,tunnel
183424572,True,A3220,Pembroke Road,trunk,30 mph,False,100.33800000000001,"LINESTRING (-0.1995184 51.4948574, -0.198669 51.4951537, -0.1983253 51.4952735, -0.1982539 51.4952984)",3,,
234888333,True,A315,Kensington High Street,primary,20 mph,False,9.123999999999999,"LINESTRING (-0.203457 51.4975267, -0.2034798 51.4974793, -0.203525 51.4974629)",,,
"[1203819322, 854068958, 1203819310, 1203819311]",False,A315,Kensington High Street,primary,20 mph,False,65.148,"LINESTRING (-0.203457 51.4975267, -0.2033364 51.4975616, -0.2032842 51.4975842, -0.2031423 51.497634, -0.2030511 51.4976681, -0.2026323 51.497808)",,,
"[307128372, 939548797]",True,A3220,Earl's Court Road,trunk,30 mph,False,46.744,"LINESTRING (-0.1964575 51.4956904, -0.1962491 51.4954748, -0.1961118 51.4953293)",4,,
10578045,True,B316,Earl's Court Road,secondary,30 mph,False,11.57,"LINESTRING (-0.1967329 51.4959709, -0.1966719 51.4959406, -0.1966207 51.4958952)",1,,
"[663502520, 824795212]",False,B316,Earl's Court Road,secondary,20 mph,True,77.711,"LINESTRING (-0.1967329 51.4959709, -0.1967468 51.4959937, -0.1971299 51.4966246)",,,
307128370,True,,Cromwell Crescent,residential,20 mph,False,20.473000000000003,"LINESTRING (-0.1996312 51.4947011, -0.1996421 51.4947226, -0.1996421 51.4947427, -0.1996357 51.4947623, -0.1996179 51.49479, -0.1995832 51.4948166, -0.1995184 51.4948574)",1,,
307128371,True,,Cromwell Crescent,residential,20 mph,False,15.043999999999999,"LINESTRING (-0.1996312 51.4947011, -0.1996543 51.4947191, -0.1996841 51.4947332, -0.199718 51.4947417, -0.1997463 51.4947472, -0.199777 51.4947498, -0.1998227 51.4947497)",1,,
"[330056472, 624681921]",True,A4,Cromwell Road,trunk,30 mph,False,204.54799999999997,"LINESTRING (-0.1950691 51.4947138, -0.1948227 51.4947258, -0.1923389 51.4948155, -0.1922432 51.4948197, -0.1921196 51.4948191)",2,,
330056471,True,A4,Cromwell Road,trunk_link,30 mph,False,54.620000000000005,"LINESTRING (-0.1957409 51.4948989, -0.1956833 51.494845, -0.1956249 51.4948011, -0.1955726 51.494773, -0.1955084 51.4947477, -0.1954583 51.4947336, -0.195406 51.4947237, -0.1953211 51.4947128, -0.1952347 51.4947117, -0.1951603 51.4947123, -0.1950691 51.4947138)",1,,
330056474,True,A3220,Earl's Court Road,trunk,30 mph,False,35.973,"LINESTRING (-0.1957409 51.4948989, -0.1955925 51.4947237, -0.1955637 51.4946876, -0.1955437 51.4946617, -0.1955027 51.4946114)",4,,
1240140549,False,,,residential,,True,8.186,"LINESTRING (-0.1996937 51.4993238, -0.1997441 51.4992572)",,,
939429880,False,,Campden Hill Road,tertiary,20 mph,True,6.888,"LINESTRING (-0.1964004 51.5028511, -0.1963733 51.5027915)",,,
939429880,False,,Campden Hill Road,tertiary,20 mph,False,6.888,"LINESTRING (-0.1963733 51.5027915, -0.1964004 51.5028511)",,,
939429881,False,,Campden Hill Road,tertiary,20 mph,True,5.325,"LINESTRING (-0.1963733 51.5027915, -0.1963493 51.502746)",,,
574643161,True,,Duchess of Bedford's Walk,residential,20 mph,False,48.980000000000004,"LINESTRING (-0.1963733 51.5027915, -0.196487 51.5027976, -0.1966794 51.5028061, -0.1967755 51.5028148, -0.1969285 51.5028368, -0.1970603 51.5028766)",,,
939429882,False,,Hornton Street,tertiary,20 mph,True,3.48,"LINESTRING (-0.1948962 51.502727, -0.1948773 51.502698)",,,
10578518,False,,Hornton Street,unclassified,20 mph,False,52.63,"LINESTRING (-0.1948962 51.502727, -0.1949603 51.5028285, -0.1951804 51.503166)",,,
728242258,True,,,residential,20 mph,False,76.067,"LINESTRING (-0.2058795 51.4954217, -0.205036 51.4958601)",,,
96747980,True,A3220,Kensington High Street,trunk_link,20 mph,False,13.405999999999999,"LINESTRING (-0.2041941 51.4970822, -0.2041977 51.497026, -0.204195 51.4969617)",,,
595521190,True,,Warwick Gardens,residential,20 mph,False,53.478,"LINESTRING (-0.2041941 51.4970822, -0.2040887 51.4970641, -0.2040292 51.4970399, -0.2039761 51.4970027, -0.2039352 51.4969633, -0.2039116 51.4969238, -0.2039021 51.496873, -0.203904 51.4968142, -0.2039268 51.4966952)",,,
234888332,True,A3220,Warwick Gardens,trunk,30 mph,False,35.17,"LINESTRING (-0.2039268 51.4966952, -0.2036744 51.4964207)",,,
10235014,True,,Marloes Road,tertiary,20 mph,False,9.971,"LINESTRING (-0.1921106 51.4947296, -0.1921196 51.4948191)",,,
728241737,True,,Logan Place,residential,20 mph,False,29.178,"LINESTRING (-0.1978915 51.4946837, -0.1982605 51.4945569)",,,
640554753,False,,Logan Mews,residential,20 mph,False,65.432,"LINESTRING (-0.1978915 51.4946837, -0.197764 51.4945425, -0.1981314 51.4944139, -0.1982605 51.4945569)",,,
640554753,False,,Logan Mews,residential,20 mph,True,65.432,"LINESTRING (-0.1982605 51.4945569, -0.1981314 51.4944139, -0.197764 51.4945425, -0.1978915 51.4946837)",,,
"[80678458, 1135183933]",False,,Park Close,residential,20 mph,False,111.762,"LINESTRING (-0.2011485 51.500002, -0.2014959 51.4999202, -0.2014225 51.4997951, -0.201399 51.4997372, -0.2014082 51.4996934, -0.2014435 51.4996496, -0.2015403 51.4995864, -0.2016167 51.4995736, -0.2017577 51.4995599, -0.201814 51.4995523, -0.2018747 51.4995338, -0.2021023 51.4994157)",,,
794694900,False,,St Mary Abbots Terrace,residential,20 mph,False,60.214,"LINESTRING (-0.2038921 51.4977423, -0.2031358 51.4980098)",,,
794694903,False,,St Mary Abbots Terrace,residential,20 mph,False,37.486,"LINESTRING (-0.2038921 51.4977423, -0.2041605 51.4980351)",,,
"[23494426, 794694900]",False,,"['St Mary Abbots Terrace', 'Strangways Terrace']",residential,20 mph,True,70.921,"LINESTRING (-0.2038921 51.4977423, -0.2043086 51.4975949, -0.204493 51.4977796, -0.20459 51.4978857)",,,
663502521,False,,Marloes Road,tertiary,20 mph,False,72.544,"LINESTRING (-0.1921619 51.4952415, -0.1921646 51.4952662, -0.1921764 51.4953743, -0.192233 51.4958924)",2,,
"[650975472, 663502521]",False,,Marloes Road,tertiary,20 mph,True,47.068999999999996,"LINESTRING (-0.1921619 51.4952415, -0.1921579 51.4952053, -0.1921258 51.4949154, -0.19212 51.4948629, -0.1921196 51.4948191)",2,,
10235702,False,,Adam and Eve Mews,residential,20 mph,False,18.781,"LINESTRING (-0.1943057 51.4989877, -0.1945653 51.4989386)",1,4.2,
823536447,False,,Adam and Eve Mews,residential,20 mph,False,37.03,"LINESTRING (-0.1943057 51.4989877, -0.1941576 51.4986677)",1,7,
"[823536448, 10235702]",False,,Adam and Eve Mews,residential,20 mph,True,100.257,"LINESTRING (-0.1943057 51.4989877, -0.1942624 51.4989983, -0.1946284 51.4998407)",1,"['7', '4.2']",
728241737,True,,Logan Place,residential,20 mph,False,142.583,"LINESTRING (-0.1960882 51.4953032, -0.1978915 51.4946837)",,,
307128373,True,A3220,Earl's Court Road,trunk,30 mph,False,50.986,"LINESTRING (-0.1960882 51.4953032, -0.1960223 51.4952315, -0.1958704 51.4950519, -0.1957819 51.4949474, -0.1957409 51.4948989)",4,,
80678874,False,,Pembroke Place,residential,20 mph,False,13.958,"LINESTRING (-0.1986042 51.4978802, -0.1986764 51.4979974)",,,
828220882,False,,Pembroke Place,residential,20 mph,False,49.546,"LINESTRING (-0.1986042 51.4978802, -0.1988471 51.4978249, -0.1989164 51.4979427, -0.1986764 51.4979974)",,,
80678874,False,,Pembroke Place,residential,20 mph,True,22.518,"LINESTRING (-0.1986042 51.4978802, -0.1985896 51.4978564, -0.1984878 51.4976911)",,,
80678874,False,,Pembroke Place,residential,20 mph,True,13.958,"LINESTRING (-0.1986764 51.4979974, -0.1986042 51.4978802)",,,
828220882,False,,Pembroke Place,residential,20 mph,True,49.546,"LINESTRING (-0.1986764 51.4979974, -0.1989164 51.4979427, -0.1988471 51.4978249, -0.1986042 51.4978802)",,,
80678874,False,,Pembroke Place,residential,20 mph,False,45.319,"LINESTRING (-0.1986764 51.4979974, -0.1986828 51.4980077, -0.1980881 51.4981497)",,,
663502522,False,A315,Kensington High Street,primary,20 mph,True,23.774,"LINESTRING (-0.2000243 51.4987103, -0.2003393 51.4986251)",,,
"[854061465, 854061459, 1203819325, 1203819326]",True,A315,Kensington High Street,primary,20 mph,False,29.537000000000003,"LINESTRING (-0.2000243 51.4987103, -0.2000032 51.4987558, -0.1999882 51.49876, -0.1999316 51.4987755, -0.1998732 51.4987915, -0.1997642 51.4988214, -0.1996839 51.4987969)",,,
10237499,False,,St. Mary Abbot's Place,residential,20 mph,True,7.805,"LINESTRING (-0.203525 51.4974629, -0.2035805 51.497524)",,,
234888333,True,A315,Kensington High Street,primary,20 mph,False,43.748,"LINESTRING (-0.203525 51.4974629, -0.2040812 51.4972761)",,,
10237499,False,,St. Mary Abbot's Place,residential,20 mph,False,89.58000000000001,"LINESTRING (-0.203525 51.4974629, -0.2034621 51.4973982, -0.2032523 51.4972038, -0.2029343 51.4968505, -0.202807 51.4968948)",,,
10237499,False,,St. Mary Abbot's Place,residential,20 mph,False,7.805,"LINESTRING (-0.2035805 51.497524, -0.203525 51.4974629)",,,
854068960,True,A315,Kensington High Street,primary,20 mph,False,8.899000000000001,"LINESTRING (-0.2035805 51.497524, -0.2035448 51.4975349, -0.203457 51.4975267)",,,
880973723,True,A315,Kensington High Street,primary,20 mph,False,6.074,"LINESTRING (-0.2046093 51.4971867, -0.2045334 51.4972141)",,,
1263975582,True,,,trunk,30 mph,False,9.193,"LINESTRING (-0.2046093 51.4971867, -0.2045394 51.4971164)",2,,
1263975583,True,,,trunk,30 mph,False,8.94,"LINESTRING (-0.2045334 51.4972141, -0.2044585 51.4971486)",1,,
"[854068960, 1203819309, 42719326]",True,A315,Kensington High Street,primary,20 mph,False,74.456,"LINESTRING (-0.2045334 51.4972141, -0.2044531 51.4972436, -0.2043785 51.4972716, -0.2043253 51.4972897, -0.204298 51.497299, -0.204022 51.4973898, -0.2035805 51.497524)",,,
42719327,False,A315,Kensington High Street,primary,20 mph,True,74.538,"LINESTRING (-0.2049165 51.497017, -0.2054223 51.4968222, -0.2054797 51.4967988, -0.2055151 51.4967843, -0.2058292 51.4966614)",,,
880973728,True,A315,Kensington High Street,primary,20 mph,False,30.349000000000004,"LINESTRING (-0.2049165 51.497017, -0.2049003 51.4970774, -0.2048776 51.4970866, -0.2048187 51.4971061, -0.2047686 51.4971242, -0.2047457 51.4971324, -0.2046093 51.4971867)",,,
795483123,False,A315,Kensington High Street,primary,20 mph,True,8.846,"LINESTRING (-0.1973774 51.4994917, -0.1974907 51.4994549)",,,
58112580,True,A315,Kensington High Street,primary,20 mph,False,108.98,"LINESTRING (-0.1973774 51.4994917, -0.197369 51.4995269, -0.1973657 51.4995407, -0.1973574 51.4995485, -0.1971208 51.4996332, -0.1970555 51.4996555, -0.1966545 51.4998011, -0.1960773 51.5000106)",,,
567401256,False,,Abingdon Road,residential,20 mph,True,140.143,"LINESTRING (-0.1973774 51.4994917, -0.1972288 51.4993148, -0.1970707 51.4991122, -0.1966501 51.4985736, -0.1964884 51.4983595)",,,
1135183934,False,,Holland Green Place,residential,,False,53.855999999999995,"LINESTRING (-0.2004525 51.499123, -0.2004004 51.4990958, -0.2003245 51.4991, -0.2001709 51.4991318, -0.1997441 51.4992572)",,,
1203819312,False,A315,Kensington High Street,primary,20 mph,True,14.106,"LINESTRING (-0.2022804 51.4979358, -0.2024554 51.4978708)",,,
"[1203819313, 1203819314, 1203819317]",True,A315,Kensington High Street,primary,20 mph,False,38.641999999999996,"LINESTRING (-0.2022804 51.4979358, -0.2022026 51.498023, -0.2021341 51.4980467, -0.2020761 51.4980678, -0.201995 51.4980968, -0.2018361 51.498099)",,,
663502533,False,A315,Kensington High Street,primary,20 mph,False,52.978,"LINESTRING (-0.2018361 51.498099, -0.201437 51.4982486, -0.2011804 51.4983447)",,,
"[1203819316, 1203819318, 1203819319]",True,A315,Kensington High Street,primary,20 mph,False,38.385999999999996,"LINESTRING (-0.2018361 51.498099, -0.2019149 51.4980133, -0.2019718 51.4979941, -0.202038 51.497972, -0.2021377 51.4979385, -0.2022804 51.4979358)",,,
1240140549,False,,,residential,,False,8.186,"LINESTRING (-0.1997441 51.4992572, -0.1996937 51.4993238)",,,
"[78335485, 1135183934]",False,,Holland Green Place,residential,,"[False, True]",48.068000000000005,"LINESTRING (-0.1997441 51.4992572, -0.1997016 51.4991886, -0.1994852 51.4988561)",,,
1135183934,False,,Holland Green Place,residential,,True,53.855999999999995,"LINESTRING (-0.1997441 51.4992572, -0.2001709 51.4991318, -0.2003245 51.4991, -0.2004004 51.4990958, -0.2004525 51.499123)",,,
1263967436,True,A315,Kensington High Street,primary,20 mph,False,6.647,"LINESTRING (-0.2044585 51.4971486, -0.2045394 51.4971164)",,,
880973727,True,A3220,Warwick Gardens,trunk,30 mph,False,27.804000000000002,"LINESTRING (-0.2044585 51.4971486, -0.2043804 51.4970796, -0.2043646 51.4970629, -0.204195 51.4969617)",,,
128874349,True,A3220,Warwick Gardens,trunk,30 mph,False,16.814999999999998,"LINESTRING (-0.2045394 51.4971164, -0.2044637 51.4970484, -0.204441 51.4970258, -0.204414 51.4969875)",,,
880973724,True,A315,Kensington High Street,primary,20 mph,False,30.137,"LINESTRING (-0.2045394 51.4971164, -0.2046541 51.4970681, -0.2047319 51.4970379, -0.20479 51.4970177, -0.2048325 51.4970006, -0.2049165 51.497017)",,,
1263975584,True,A3220,Addison Road,trunk,30 mph,False,12.743,"LINESTRING (-0.2046707 51.4972881, -0.2046815 51.4972624, -0.2046669 51.497247, -0.2046093 51.4971867)",2,,
1263975585,True,A3220,Addison Road,trunk,30 mph,False,13.260000000000002,"LINESTRING (-0.2046707 51.4972881, -0.2046237 51.497284, -0.2046026 51.4972674, -0.2045334 51.4972141)",2,,
