osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,width,access,junction
"[6278754, 153402483]","['Stone Street', 'Preston Street']",tertiary,30 mph,False,False,252.11200000000002,"LINESTRING (0.8898771 51.3121183, 0.8898933 51.3121656, 0.8899133 51.3122133, 0.8899521 51.3122787, 0.8900838 51.3124437, 0.8903311 51.3127373, 0.8905581 51.3130421, 0.8907533 51.3133491, 0.8908566 51.3135346, 0.8908606 51.3135458, 0.8908623 51.3135569, 0.8908594 51.3135705, 0.8908542 51.3135826, 0.8908351 51.313595, 0.8908125 51.3136039, 0.8907482 51.3136226, 0.8898764 51.3138579)",2,,,,,
"[153402484, 6278740]","['Forbes Road', 'Station Road']",secondary,20 mph,False,True,139.344,"LINESTRING (0.8898771 51.3121183, 0.8897496 51.312133, 0.8894438 51.3121922, 0.8893947 51.3122056, 0.8891358 51.3122764, 0.8889568 51.3123263, 0.8888708 51.3123525, 0.8886161 51.3124213, 0.8884762 51.3124433, 0.8883176 51.3124322, 0.8881444 51.3123774, 0.8880235 51.3123201)",,B2041,,,,
153402486,Station Road,secondary,20 mph,False,False,123.03,"LINESTRING (0.8898771 51.3121183, 0.8900762 51.3121035, 0.8903139 51.3120676, 0.8903849 51.3120569, 0.8904762 51.3120264, 0.8912178 51.3117791, 0.891492 51.3116915)",,B2041,,,,
6280233,Bank Street,residential,20 mph,False,True,87.531,"LINESTRING (0.8898562 51.314675, 0.8897614 51.3146641, 0.8896871 51.3146032, 0.8895036 51.3143843, 0.8892043 51.3140271)",,,,7,,
674867674,,residential,,False,True,80.965,"LINESTRING (0.8853619 51.3150464, 0.8854372 51.3151138, 0.8856012 51.3151997, 0.8856943 51.3152717, 0.8857534 51.3153188, 0.8858922 51.315365, 0.8860547 51.315365, 0.8861611 51.3154028, 0.8862886 51.3154274)",,,,,,
30950984,Whitstable Road,secondary,20 mph,False,True,5.898,"LINESTRING (0.8960991 51.3144388, 0.8960255 51.3144652)",2,B2040,,,,
30950362,Park Road,residential,30 mph,False,False,183.585,"LINESTRING (0.8960991 51.3144388, 0.896016 51.3143005, 0.895915 51.3141074, 0.8953057 51.3128643)",,,,,,
30950984,Whitstable Road,secondary,20 mph,False,False,23.715,"LINESTRING (0.8960991 51.3144388, 0.8963889 51.3143433, 0.8964019 51.3143408)",2,B2040,,,,
30950984,Whitstable Road,secondary,20 mph,False,False,68.353,"LINESTRING (0.8964019 51.3143408, 0.8973428 51.3141619)",2,B2040,,,,
30950361,Park View Lodge,residential,30 mph,False,False,42.986999999999995,"LINESTRING (0.8964019 51.3143408, 0.8964235 51.3143976, 0.8965758 51.3147117)",,,,,,
30950984,Whitstable Road,secondary,20 mph,False,True,23.715,"LINESTRING (0.8964019 51.3143408, 0.8963889 51.3143433, 0.8960991 51.3144388)",2,B2040,,,,
6074063,,residential,20 mph,False,False,58.37,"LINESTRING (0.8908736 51.3193741, 0.8909778 51.3193249, 0.8915456 51.3190592)",2,,,,yes,
"[28053901, 31541215]","['Church Road', 'Bridge Road']",residential,20 mph,False,"[False, True]",94.25000000000001,"LINESTRING (0.8908736 51.3193741, 0.8908672 51.3193687, 0.8904873 51.3190127, 0.8904588 51.3189907, 0.8902817 51.3188659, 0.8900453 51.3187058)",2,,,,,
31541215,Church Road,residential,20 mph,False,True,77.412,"LINESTRING (0.8908736 51.3193741, 0.8910867 51.3195556, 0.8912766 51.3197078, 0.8913511 51.3197641, 0.8915601 51.3199221)",2,,,,,
31416222,Church Street,residential,20 mph,False,True,26.189,"LINESTRING (0.8941529 51.3173022, 0.8938054 51.3173933)",,,,,,
