osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access,tunnel
6003269,True,,,,trunk_link,40 mph,False,149.763,"LINESTRING (-0.3420949 53.7410162, -0.3410282 53.7410185, -0.3398177 53.7410124)",,,
"[1201547425, 141815481]",True,,,Myton Street,unclassified,,False,127.56599999999999,"LINESTRING (-0.3420949 53.7410162, -0.3418474 53.7410819, -0.34181 53.7411192, -0.3418234 53.7411602, -0.3418826 53.7412302, -0.3420853 53.7413607, -0.3422046 53.7414565, -0.3423193 53.7415486, -0.3424002 53.7416135, -0.34274 53.741878)",,,
8266428,False,,,Wilberforce Drive,unclassified,30 mph,False,163.004,"LINESTRING (-0.3340818 53.7467121, -0.3338812 53.7464796, -0.333677 53.746243, -0.3333266 53.7458813, -0.3328934 53.745426)",,,
8266428,False,,,Wilberforce Drive,unclassified,30 mph,True,30.785000000000004,"LINESTRING (-0.3340818 53.7467121, -0.3342363 53.7468911, -0.3342946 53.7469587)",,,
8266427,False,,,George Street,unclassified,30 mph,False,11.794,"LINESTRING (-0.3334549 53.74744, -0.3335041 53.747338)",,,
11381756,True,,A165,George Street,trunk,30 mph,False,72.05199999999999,"LINESTRING (-0.3334549 53.74744, -0.3331908 53.7473966, -0.3330918 53.7473865, -0.333043 53.7473819, -0.332853 53.7473721, -0.3326319 53.7473679, -0.3323729 53.7473803)",,,
8266427,False,,,George Street,unclassified,30 mph,True,11.794,"LINESTRING (-0.3335041 53.747338, -0.3334549 53.74744)",,,
11381760,True,,A165,Freetown Way,trunk,30 mph,False,16.615,"LINESTRING (-0.3335041 53.747338, -0.3337387 53.7473935)",,,
679783387,False,,,George Street,unclassified,30 mph,False,24.141,"LINESTRING (-0.3335041 53.747338, -0.333537 53.7472716, -0.3335472 53.7472587, -0.3336225 53.7472085, -0.3337042 53.7471627)",,,
679783387,False,,,George Street,unclassified,30 mph,False,4.958,"LINESTRING (-0.333799 53.7471294, -0.3338638 53.7471066)",,,
679783387,False,,,George Street,unclassified,30 mph,True,7.25,"LINESTRING (-0.333799 53.7471294, -0.3337042 53.7471627)",,,
1205928757,True,,,,unclassified,30 mph,False,31.043,"LINESTRING (-0.333799 53.7471294, -0.3337407 53.7471891, -0.3337141 53.7472388, -0.3337044 53.7472681, -0.3337017 53.7472948, -0.3337062 53.747323, -0.3337177 53.7473549, -0.3337387 53.7473935)",,,
