osmid,oneway,lanes,highway,maxspeed,junction,reversed,length,geometry,name,ref,access
54703504,False,,residential,20 mph,,False,91.106,"LINESTRING (-4.3111347 51.8625632, -4.311104 51.862428, -4.3111306 51.8623682, -4.3112124 51.8623266, -4.3116979 51.8622605, -4.3118729 51.8622485, -4.3119447 51.8622191, -4.3120383 51.8621549)",Russell Terrace,,
54689931,False,2,residential,20 mph,,False,39.303000000000004,"LINESTRING (-4.3154824 51.8594375, -4.3154999 51.8594454, -4.3155434 51.8594547, -4.3155709 51.859449, -4.3159311 51.8592572)",Millbrook Crescent,,
972933624,False,,residential,20 mph,,True,14.441,"LINESTRING (-4.3139731 51.8581783, -4.3138516 51.8580723)",Maes-yr-Ysgol,,
972933624,False,,residential,20 mph,,False,14.441,"LINESTRING (-4.3138516 51.8580723, -4.3139731 51.8581783)",Maes-yr-Ysgol,,
972933625,False,,residential,20 mph,,False,20.066,"LINESTRING (-4.3138516 51.8580723, -4.313605 51.8581691)",Maes-yr-Ysgol,,
"[972933624, 54699314]",False,,residential,20 mph,,"[False, True]",127.54100000000003,"LINESTRING (-4.3138516 51.8580723, -4.3137995 51.8580269, -4.3137088 51.857947, -4.3133257 51.8575891, -4.3132987 51.8575712, -4.3132814 51.8575554, -4.313278 51.8575375, -4.3132858 51.8575232, -4.3133078 51.857496, -4.3133507 51.8574638, -4.3134395 51.8574203, -4.313477 51.8573922, -4.3134978 51.8573493, -4.3134967 51.8573114, -4.3134623 51.8572638, -4.3133298 51.8571094)","['Model Court', 'Maes-yr-Ysgol']",,
972933625,False,,residential,20 mph,,True,20.066,"LINESTRING (-4.313605 51.8581691, -4.3138516 51.8580723)",Maes-yr-Ysgol,,
728426313,False,2,unclassified,20 mph,,False,4.463,"LINESTRING (-4.3126515 51.8592739, -4.3127156 51.8592673)",Heol Pentrefelin,,
54689928,False,,residential,20 mph,,True,36.513000000000005,"LINESTRING (-4.3126515 51.8592739, -4.3126413 51.8592445, -4.3126402 51.8589462)",Morgan Street,,
728426313,False,2,unclassified,20 mph,,True,112.724,"LINESTRING (-4.3126515 51.8592739, -4.3122577 51.859336, -4.3121066 51.8593898, -4.311993 51.8594399, -4.3118606 51.8595154, -4.3117284 51.8596088, -4.3114104 51.8598783)",Heol Pentrefelin,,
728426313,False,2,unclassified,20 mph,,True,22.484,"LINESTRING (-4.3114104 51.8598783, -4.3112251 51.860045)",Heol Pentrefelin,,
54689937,False,2,residential,20 mph,,True,49.888000000000005,"LINESTRING (-4.3114104 51.8598783, -4.3111816 51.8597758, -4.3108108 51.8596252)",Merlin Street,,
728426313,False,2,unclassified,20 mph,,False,112.72399999999999,"LINESTRING (-4.3114104 51.8598783, -4.3117284 51.8596088, -4.3118606 51.8595154, -4.311993 51.8594399, -4.3121066 51.8593898, -4.3122577 51.859336, -4.3126515 51.8592739)",Heol Pentrefelin,,
