osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,access,tunnel,width
18953806,Skeldergate,residential,20 mph,False,False,86.453,"LINESTRING (-1.0841275 53.9560491, -1.0842883 53.9562332, -1.0843261 53.9562719, -1.08441 53.9563572, -1.0845589 53.956509, -1.0846726 53.9566254, -1.0847724 53.9567275)",,,,,,
18953806,Skeldergate,residential,20 mph,False,True,184.71800000000002,"LINESTRING (-1.0841275 53.9560491, -1.0840696 53.9559966, -1.0839278 53.9558638, -1.0837869 53.9557036, -1.0837049 53.9556185, -1.0836334 53.9555249, -1.0834749 53.9553699, -1.0832189 53.955091, -1.0831442 53.9550165, -1.0828654 53.9547491, -1.0827999 53.9546746, -1.0827622 53.9546278, -1.0827444 53.9546027)",,,,,,
"[25950306, 1034923971]",Queen Staith Road,"['unclassified', 'residential']",20 mph,False,False,125.393,"LINESTRING (-1.0841275 53.9560491, -1.0840823 53.9560654, -1.0839688 53.9560846, -1.0836535 53.9561482, -1.0836197 53.9562166, -1.0841416 53.9569114)",,,,,,3
59108408,Dundas Street,residential,,False,False,75.031,"LINESTRING (-1.0755255 53.9592564, -1.076065 53.9596446, -1.0761561 53.9597102, -1.0762298 53.9597466, -1.0762714 53.9597672)",,,,,,
59108408,Dundas Street,residential,,False,True,39.337,"LINESTRING (-1.0755255 53.9592564, -1.0753719 53.9591406, -1.0751556 53.9589775)",,,,,,
"[678860216, 513909761, 626488941]",Black Horse Lane,residential,,False,True,72.57,"LINESTRING (-1.0755255 53.9592564, -1.0749931 53.9595266, -1.0748784 53.9595836, -1.07474 53.9596553, -1.0746846 53.959682)",,,,,,
146633027,Jewbury,primary,30 mph,True,False,16.708,"LINESTRING (-1.0746458 53.9614277, -1.0747429 53.9614497, -1.0748114 53.9614657, -1.0748876 53.9614745)",2,A1036,,,,
396800556,Black Horse Lane,residential,,False,True,18.31,"LINESTRING (-1.0746846 53.959682, -1.0744294 53.9597496)",,,,,,
513909159,Palmer Street,residential,,False,False,15.755,"LINESTRING (-1.0746846 53.959682, -1.0745775 53.9595551)",,,,,,
"[678860216, 513909761, 626488941]",Black Horse Lane,residential,,False,False,72.57,"LINESTRING (-1.0746846 53.959682, -1.07474 53.9596553, -1.0748784 53.9595836, -1.0749931 53.9595266, -1.0755255 53.9592564)",,,,,,
9127091,George Street,residential,,False,False,7.34,"LINESTRING (-1.0752813 53.9546665, -1.0753044 53.9546936, -1.0753383 53.9547232)",,,,,,
706822398,Clifford Street,secondary,30 mph,False,False,7.25,"LINESTRING (-1.0811217 53.956025, -1.081051 53.9559748)",2,B1227,,,,
133113577,Peckitt Street,residential,30 mph,False,False,67.157,"LINESTRING (-1.0811217 53.956025, -1.0812232 53.9559914, -1.0818418 53.9557865, -1.0820163 53.9557289)",2,,,,,
"[437071176, 706822398]",Clifford Street,secondary,30 mph,False,True,72.366,"LINESTRING (-1.0811217 53.956025, -1.0811998 53.9560713, -1.0812807 53.9561263, -1.0814634 53.9562915, -1.0815751 53.9564283, -1.0816645 53.9565836)",2,B1227,,,,
513909159,Palmer Street,residential,,False,True,15.755,"LINESTRING (-1.0745775 53.9595551, -1.0746846 53.959682)",,,,,,
141684057,Bishophill Senior,residential,20 mph,False,False,33.001,"LINESTRING (-1.086319 53.9561929, -1.0866144 53.9563238, -1.0867348 53.9563592)",,,,,,
59109946,Garden Place,residential,,False,False,31.624,"LINESTRING (-1.0765937 53.9582453, -1.0766468 53.9582425, -1.0767364 53.9583119, -1.0768598 53.9584074, -1.0769078 53.9584436)",,,,,,
"[59267521, 376134042, 376134044]",The Werkdyke,residential,,False,False,24.261000000000003,"LINESTRING (-1.0763584 53.9608428, -1.0764952 53.9607667, -1.0765804 53.9607184, -1.0766269 53.9606923)",,,,destination,building_passage,
"[28750330, 437071179]",Precentor's Court,residential,,False,False,131.894,"LINESTRING (-1.0844077 53.962754, -1.0845374 53.9626844, -1.0835036 53.962304, -1.0834899 53.9620848, -1.083712 53.9620193)",,,,destination,,
4437145,The Stonebow,residential,,False,True,102.357,"LINESTRING (-1.0776128 53.9590111, -1.0777326 53.959017, -1.0779386 53.9590321, -1.0782104 53.9590644, -1.0784376 53.9590914, -1.0785291 53.9590971, -1.0787259 53.9590961, -1.078931 53.9590679, -1.0791421 53.9590169)",,,,,,
59109946,Garden Place,residential,,False,True,79.35300000000001,"LINESTRING (-1.0776128 53.9590111, -1.0775952 53.9589672, -1.0775748 53.9589229, -1.0775463 53.9588769, -1.0775179 53.9588527, -1.0771927 53.9586326, -1.0769078 53.9584436)",,,,,,
"[997545377, 131929918]",The Stonebow,tertiary,,False,False,126.56,"LINESTRING (-1.0776128 53.9590111, -1.0774954 53.9590252, -1.0773103 53.9590586, -1.077091 53.9591273, -1.0769125 53.9592111, -1.0767668 53.9593085, -1.0765987 53.9594634, -1.0763005 53.9597402, -1.0762714 53.9597672)",2,,,,,
229912622,Carmelite Street,residential,,False,False,65.581,"LINESTRING (-1.0769078 53.9584436, -1.0762401 53.9588835)",,,,,,
59109946,Garden Place,residential,,False,False,79.35300000000001,"LINESTRING (-1.0769078 53.9584436, -1.0771927 53.9586326, -1.0775179 53.9588527, -1.0775463 53.9588769, -1.0775748 53.9589229, -1.0775952 53.9589672, -1.0776128 53.9590111)",,,,,,
59109946,Garden Place,residential,,False,True,31.624000000000002,"LINESTRING (-1.0769078 53.9584436, -1.0768598 53.9584074, -1.0767364 53.9583119, -1.0766468 53.9582425, -1.0765937 53.9582453)",,,,,,
234886404,Turks Head Court,residential,,False,False,13.027,"LINESTRING (-1.0787969 53.9611808, -1.0789146 53.9610863)",,,,destination,,
"[4437072, 28750729]","['Bedern', 'Bartle Garth']",residential,,False,False,106.02000000000001,"LINESTRING (-1.0787969 53.9611808, -1.0789503 53.9612584, -1.0792306 53.9614366, -1.0792445 53.9614722, -1.0792219 53.9615091, -1.0791323 53.9615786, -1.0790332 53.9616487, -1.0788934 53.9617475, -1.0791989 53.961854)",,,,,,
4437072,Bartle Garth,residential,,False,True,25.791,"LINESTRING (-1.0787969 53.9611808, -1.0786115 53.961079, -1.0784973 53.9610307)",,,,,,
234886404,Turks Head Court,residential,,False,True,13.027,"LINESTRING (-1.0789146 53.9610863, -1.0787969 53.9611808)",,,,destination,,
253360533,Granary Court,residential,,False,True,9.207,"LINESTRING (-1.0792525 53.9607852, -1.079149 53.9608413)",,,,destination,,
253360533,Granary Court,residential,,False,False,9.207,"LINESTRING (-1.079149 53.9608413, -1.0792525 53.9607852)",,,,destination,,
655688304,Granary Court,residential,,False,False,22.124,"LINESTRING (-1.079149 53.9608413, -1.0791013 53.9608084, -1.078927 53.9606912)",,,,destination,,
"[655688304, 655688305, 42056168]",Granary Court,residential,,False,True,30.868,"LINESTRING (-1.079149 53.9608413, -1.0792248 53.960878, -1.0792477 53.9608885, -1.0792757 53.9609493, -1.0792871 53.9609638, -1.0791892 53.9610734)",,,,destination,building_passage,
352872160,Deangate,residential,,False,False,14.728,"LINESTRING (-1.0812391 53.9616469, -1.0814583 53.9616771)",,,,,,
469923225,Deangate,residential,,False,False,7.22,"LINESTRING (-1.0812391 53.9616469, -1.0812138 53.9617101)",,,,,,
352872160,Deangate,residential,,False,True,97.79500000000002,"LINESTRING (-1.0812391 53.9616469, -1.0810615 53.9616239, -1.0810327 53.9616202, -1.0809053 53.9616174, -1.0807916 53.9616306, -1.0806284 53.9616759, -1.0804629 53.9617451, -1.0802462 53.9618372, -1.0801884 53.9618587, -1.0801283 53.961877, -1.0800509 53.9618944, -1.0798889 53.9619256)",,,,,,
469923225,Deangate,residential,,False,True,7.22,"LINESTRING (-1.0812138 53.9617101, -1.0812391 53.9616469)",,,,,,
396800556,Black Horse Lane,residential,,False,False,18.31,"LINESTRING (-1.0744294 53.9597496, -1.0746846 53.959682)",,,,,,
59108408,Dundas Street,residential,,False,False,39.337,"LINESTRING (-1.0751556 53.9589775, -1.0753719 53.9591406, -1.0755255 53.9592564)",,,,,,
"[42056168, 655688305, 655688304]",Granary Court,residential,,False,False,30.868,"LINESTRING (-1.0791892 53.9610734, -1.0792871 53.9609638, -1.0792757 53.9609493, -1.0792477 53.9608885, -1.0792248 53.960878, -1.079149 53.9608413)",,,,destination,building_passage,
839753906,St Andrew Place,residential,,False,True,11.879,"LINESTRING (-1.0785256 53.9602247, -1.0786577 53.9601514)",,,,destination,,
839753906,St Andrew Place,residential,,False,False,12.116,"LINESTRING (-1.078793 53.960077, -1.0786577 53.9601514)",,,,destination,,
967688120,Coppergate,residential,,True,False,10.076,"LINESTRING (-1.0816778 53.9575047, -1.0817255 53.9574786, -1.0817933 53.9574448)",,,,,,
72030112,Saint Andrewgate,residential,,False,True,11.061,"LINESTRING (-1.078572 53.9609416, -1.0785307 53.9609854, -1.0784973 53.9610307)",,,,,,
988849607,Peasholme Green,tertiary,30 mph,False,True,14.664,"LINESTRING (-1.0744536 53.9611433, -1.0746244 53.9610579)",3,,,,,
"[4430886, 259489199]",Peasholme Green,tertiary,30 mph,True,False,26.647,"LINESTRING (-1.0744536 53.9611433, -1.0744275 53.961174, -1.0743979 53.9612088, -1.0743379 53.9612491, -1.0743062 53.9612694, -1.0742705 53.9612903, -1.0741977 53.9613258)",2,,yes,,,
988849605,Jewbury,primary,30 mph,True,False,7.038,"LINESTRING (-1.0740978 53.9613023, -1.0741977 53.9613258)",2,A1036,yes,,,
"[988849608, 988849609]",Peasholme Green,tertiary,30 mph,True,False,30.418000000000003,"LINESTRING (-1.0740978 53.9613023, -1.0741369 53.9612626, -1.074188 53.9612286, -1.0741932 53.9612265, -1.0742911 53.9611734, -1.0744536 53.9611433)",1,,yes,,,
989055162,Lord Mayors Walk,primary,30 mph,True,False,25.543999999999997,"LINESTRING (-1.0784572 53.9631704, -1.0784063 53.9631649, -1.0783379 53.9631459, -1.0782943 53.9631305, -1.078236 53.9631084, -1.0781637 53.9630359)",2,A1036,,,,
677332770,St Leonard's Place,primary,30 mph,True,False,29.142999999999997,"LINESTRING (-1.0853874 53.9626193, -1.0854028 53.9626623, -1.0854142 53.9627043, -1.0853934 53.9627696, -1.0853862 53.9628075, -1.0853815 53.9628322, -1.0853727 53.9628781)",2,A1036,,,,
"[989732366, 989732367, 677332211, 677332212, 705607541]",St Leonard's Place,primary,30 mph,False,True,145.793,"LINESTRING (-1.0853874 53.9626193, -1.0854048 53.9625768, -1.0855168 53.9623419, -1.0855488 53.9622685, -1.0855715 53.9621241, -1.0855428 53.9619037, -1.0854778 53.961734, -1.0853452 53.9615585, -1.0852956 53.9615103, -1.0852641 53.9614812, -1.0851444 53.9613782)","['2', '3']",A1036,,,,
"[131158813, 131158812, 4436829]",High Petergate,residential,,True,False,134.496,"LINESTRING (-1.0852688 53.9627992, -1.0851956 53.9627826, -1.085142 53.96277, -1.0850957 53.96275, -1.0849996 53.9626896, -1.0849701 53.9626706, -1.0848007 53.9625613, -1.0843176 53.9623083, -1.0839592 53.9621379, -1.083712 53.9620193)",,,,,building_passage,
989732368,St Leonard's Place,primary,30 mph,True,False,22.238,"LINESTRING (-1.0852688 53.9627992, -1.0852741 53.962755, -1.0852822 53.9627212, -1.0852962 53.9626871, -1.0853874 53.9626193)",,A1036,,,,
1008683790,Station Road,primary,30 mph,True,False,5.556,"LINESTRING (-1.0886899 53.9592176, -1.0887642 53.9591934)",1,A1036,,,,
"[995044433, 52722924]",Rougier Street,secondary,30 mph,False,False,110.714,"LINESTRING (-1.0883271 53.9591132, -1.0878285 53.9588189, -1.0876639 53.95872, -1.0874971 53.9585802, -1.0874436 53.9585075, -1.0874041 53.9584173, -1.0873578 53.9583226)",2,B1227,,,,
"[995044434, 1029353508]",Rougier Street,secondary,30 mph,True,False,26.883,"LINESTRING (-1.0883271 53.9591132, -1.0884143 53.959142, -1.0884556 53.9591603, -1.088482 53.959172, -1.0885262 53.9591922, -1.0885665 53.9592024, -1.088606 53.9592095, -1.088651 53.9592139, -1.0886899 53.9592176)",1,B1227,,,,
4434551,Nessgate,secondary,30 mph,False,False,9.282,"LINESTRING (-1.0818594 53.9575181, -1.0818361 53.9575008, -1.0817933 53.9574448)",2,B1227,,,,
"[52024420, 997382479, 4434551, 4434554, 4434556]","['Bridge Street', 'Nessgate', 'Ouse Bridge', 'Low Ousegate']",secondary,30 mph,False,True,233.12599999999998,"LINESTRING (-1.0818594 53.9575181, -1.0818945 53.9575454, -1.0819656 53.9575892, -1.0821051 53.9576596, -1.0821694 53.9576967, -1.082221 53.9577209, -1.0822708 53.9577416, -1.0823245 53.9577517, -1.0823585 53.9577545, -1.082398 53.9577541, -1.0824309 53.9577511, -1.0824627 53.9577443, -1.0825101 53.9577284, -1.082559 53.9577091, -1.0826649 53.9576674, -1.0828213 53.9576205, -1.0829399 53.9575876, -1.0830629 53.957559, -1.083312 53.957519, -1.0843764 53.9573742, -1.0844587 53.9573614, -1.084784 53.9573168, -1.0848576 53.9573075, -1.0848969 53.9573027, -1.0849785 53.9572963, -1.0851343 53.9572869)",2,B1227,yes,,,
"[230397194, 142038534]","[""King's Staith"", 'King Street']",residential,,True,False,141.362,"LINESTRING (-1.0818594 53.9575181, -1.0819472 53.9574824, -1.0825161 53.9572501, -1.083168 53.9570121, -1.0831858 53.9569854, -1.0831469 53.956911, -1.0831 53.9568212, -1.0830103 53.9567627, -1.0829361 53.9567075)",,,,,,
