osmid,oneway,highway,reversed,length,geometry,lanes,name,maxspeed,junction,bridge,ref,tunnel
26688406,False,residential,False,73.145,"LINESTRING (-3.3514601 51.5985089, -3.3510021 51.5979158)",2,Gellideg Road,30 mph,,,,
26688406,False,residential,True,43.908,"LINESTRING (-3.3514601 51.5985089, -3.3517614 51.5988566)",2,Gellideg Road,30 mph,,,,
902906929,False,residential,False,26.464,"LINESTRING (-3.3514601 51.5985089, -3.3518033 51.5984031)",,,,,,,
902906929,False,residential,True,26.464,"LINESTRING (-3.3518033 51.5984031, -3.3514601 51.5985089)",,,,,,,
23862704,True,primary,False,85.824,"LINESTRING (-3.3453364 51.6022055, -3.3451693 51.6021834, -3.3450323 51.6021568, -3.3447724 51.6020662, -3.3446369 51.602031, -3.3445073 51.6020016, -3.3444471 51.6019947, -3.3441677 51.6019625)",,Rhondda Road,20 mph,,,A4058,
520386635,False,residential,True,105.89300000000001,"LINESTRING (-3.3432872 51.6028047, -3.3429443 51.6035424, -3.3429169 51.6036116, -3.3428495 51.6037168)",,,,,,,
57399190,False,unclassified,False,75.864,"LINESTRING (-3.3442305 51.5991921, -3.3438796 51.5993177, -3.3435772 51.5994361, -3.3433673 51.599599)",,Grongaer Terrace,,,,,
42419219,False,residential,False,83.757,"LINESTRING (-3.3463594 51.5975708, -3.3453289 51.5971738)",2,Maritime Terrace,30 mph,,,,
42458772,False,residential,True,27.592,"LINESTRING (-3.3479007 51.6029869, -3.3479293 51.6032344)",2,Laundry Road,30 mph,,,,
432689148,False,residential,True,30.427,"LINESTRING (-3.3495489 51.6042549, -3.349926 51.6041134)",2,Rose Cottages,30 mph,,,,
133881025,True,primary,False,18.47,"LINESTRING (-3.3442832 51.6007611, -3.3443286 51.6007739, -3.3443741 51.6007867, -3.3445163 51.6008418)",3,Sardis Road Roundabout,20 mph,circular,,,
"[1254061216, 1254061217]",False,unclassified,"[False, True]",125.34200000000001,"LINESTRING (-3.3442832 51.6007611, -3.3442443 51.6008106, -3.3441668 51.6008942, -3.3439334 51.6010573, -3.3437528 51.6011392, -3.3436045 51.6011778, -3.3434991 51.6012001, -3.3432479 51.6012129, -3.3431665 51.6012024, -3.3430739 51.601184, -3.3429605 51.6011419, -3.3428533 51.6010688)",,,,,,,
1254061216,False,unclassified,False,5.987,"LINESTRING (-3.3428533 51.6010688, -3.3427951 51.6010289)",,,,,,,
1254061218,False,unclassified,False,7.954,"LINESTRING (-3.3428533 51.6010688, -3.3429394 51.6010213)",,,,,,,
"[1254061216, 1254061217]",False,unclassified,"[False, True]",125.342,"LINESTRING (-3.3428533 51.6010688, -3.3429605 51.6011419, -3.3430739 51.601184, -3.3431665 51.6012024, -3.3432479 51.6012129, -3.3434991 51.6012001, -3.3436045 51.6011778, -3.3437528 51.6011392, -3.3439334 51.6010573, -3.3441668 51.6008942, -3.3442443 51.6008106, -3.3442832 51.6007611)",,,,,,,
1254061218,False,unclassified,True,7.954,"LINESTRING (-3.3429394 51.6010213, -3.3428533 51.6010688)",,,,,,,
