osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,bridge,access,est_width
12496367,Heol Glan yr Harbwr / Harbourside Road,secondary,,True,False,76.30700000000002,"LINESTRING (-3.785443 51.5927833, -3.7853867 51.5927749, -3.7853382 51.5927634, -3.7852923 51.5927483, -3.7852498 51.5927297, -3.7852114 51.592708, -3.7851775 51.5926835, -3.7851488 51.5926566, -3.7851257 51.5926277, -3.7851085 51.5925973, -3.7850975 51.5925656, -3.7850937 51.5925433, -3.7850929 51.5925208, -3.7850953 51.5924984, -3.7851008 51.5924762, -3.7851094 51.5924543, -3.7851209 51.5924331, -3.7851354 51.5924125, -3.7851527 51.5923927, -3.7851726 51.592374, -3.7851951 51.5923564, -3.7852199 51.5923401, -3.7852469 51.5923251, -3.7852759 51.5923117, -3.7853067 51.5922999, -3.785339 51.5922898, -3.7853729 51.5922813)",2,,roundabout,,,
12496367,Heol Glan yr Harbwr / Harbourside Road,secondary,,True,False,31.508999999999997,"LINESTRING (-3.7853729 51.5922813, -3.7854167 51.5922734, -3.7854616 51.5922685, -3.7855071 51.5922667, -3.7855527 51.5922679, -3.7855978 51.5922723, -3.7856418 51.5922796, -3.7856843 51.5922899, -3.7857248 51.592303, -3.7857627 51.5923188, -3.7857976 51.592337)",2,,roundabout,,,
28152213,Station Road,unclassified,20 mph,False,False,95.696,"LINESTRING (-3.7813712 51.5937398, -3.7820722 51.5944821)",,,,,,
28152213,Station Road,unclassified,20 mph,False,True,10.416,"LINESTRING (-3.7813712 51.5937398, -3.7812949 51.593659)",,,,,,
"[492649709, 492649710]",Courtland Place,residential,20 mph,False,"[False, True]",106.45,"LINESTRING (-3.7813712 51.5937398, -3.7808262 51.5939462, -3.7802012 51.5941436, -3.7800201 51.5941986)",2,,,,,
"[745213789, 13435213, 745213788]",Talbot Road,primary,,False,False,139.245,"LINESTRING (-3.7802962 51.5917338, -3.7803615 51.5917346, -3.7803944 51.5917376, -3.7804312 51.5917423, -3.7804675 51.5917495, -3.7804993 51.5917588, -3.7805304 51.5917722, -3.7805678 51.5917931, -3.7805952 51.5918119, -3.7806178 51.591831, -3.7809249 51.5920966, -3.7814209 51.5925711, -3.7814603 51.5926144, -3.7814965 51.5926868)",2,A48,,,,
33557371,Oakwood Road,unclassified,20 mph,False,True,26.577,"LINESTRING (-3.7802962 51.5917338, -3.7802872 51.5916479, -3.7802836 51.5916303, -3.7802811 51.5916203, -3.7802738 51.5916046, -3.7802592 51.5915884, -3.78021 51.5915483, -3.7801712 51.5915167)",,,,,,
"[12478880, 598512246]",Talbot Road,primary,,False,False,24.131999999999998,"LINESTRING (-3.7802962 51.5917338, -3.7802564 51.5917354, -3.7802055 51.5917398, -3.7801728 51.5917453, -3.7801334 51.5917522, -3.7799808 51.5917792, -3.7799567 51.5917822)",2,A48,,,,
12478880,Talbot Road,primary,,False,False,72.661,"LINESTRING (-3.7799567 51.5917822, -3.779927 51.5917843, -3.7798918 51.5917836, -3.779861 51.5917797, -3.7798266 51.5917722, -3.7797979 51.5917627, -3.7797674 51.5917493, -3.7797213 51.5917248, -3.7791959 51.5913597)",2,A48,,,,
"[12478880, 598512246]",Talbot Road,primary,,False,True,24.131999999999998,"LINESTRING (-3.7799567 51.5917822, -3.7799808 51.5917792, -3.7801334 51.5917522, -3.7801728 51.5917453, -3.7802055 51.5917398, -3.7802564 51.5917354, -3.7802962 51.5917338)",2,A48,,,,
524771303,Tydraw Lane,unclassified,30 mph,False,True,72.99,"LINESTRING (-3.7799567 51.5917822, -3.7799526 51.5918466, -3.7799486 51.5918703, -3.7799425 51.591896, -3.7799319 51.5919204, -3.7799211 51.591941, -3.7799102 51.5919574, -3.779899 51.5919752, -3.7798825 51.5919994, -3.7797944 51.5921088, -3.779586 51.5923902)",,,,,,
"[603088004, 603088009, 603088015, 28152212, 603088022, 13435708]",Heilbronn Way,primary,,True,False,474.142,"LINESTRING (-3.7816681 51.5927763, -3.7817517 51.5928742, -3.7821404 51.5931907, -3.7828123 51.5937372, -3.7833709 51.5942094, -3.7836467 51.5944021, -3.7837614 51.5944604, -3.7839304 51.5945324, -3.7843262 51.5946427, -3.7848869 51.5947695, -3.7857059 51.5949532, -3.7865299 51.5951363, -3.7867151 51.5951731, -3.7868537 51.5951825, -3.7869691 51.5951902)",2,A48,,yes,,
678493959,,primary,,True,False,13.284,"LINESTRING (-3.7816681 51.5927763, -3.7816567 51.5927991, -3.7816352 51.5928189, -3.7816054 51.592834, -3.7815698 51.5928431, -3.7815315 51.5928454)",,,roundabout,,,
28152213,Station Road,unclassified,20 mph,False,False,61.217,"LINESTRING (-3.7814075 51.5927567, -3.7813218 51.5927568, -3.7811323 51.5927327, -3.7809798 51.5927216, -3.7807991 51.5927378, -3.7807135 51.5927686, -3.7806441 51.5928153, -3.7806148 51.5928546)",,,,,,
524771305,,primary,,True,False,10.457,"LINESTRING (-3.7814075 51.5927567, -3.7814179 51.5927314, -3.7814386 51.5927108, -3.7814682 51.592695, -3.7814965 51.5926868)",,,roundabout,,,
678493957,,primary,,True,False,18.496000000000002,"LINESTRING (-3.7814965 51.5926868, -3.7815427 51.5926824, -3.7815811 51.5926869, -3.7816157 51.5926981, -3.7816414 51.5927135, -3.7816595 51.5927326, -3.7816686 51.5927541, -3.7816681 51.5927763)",,,roundabout,,,
"[13435213, 745213788, 745213789]",Talbot Road,primary,,False,True,139.24499999999998,"LINESTRING (-3.7814965 51.5926868, -3.7814603 51.5926144, -3.7814209 51.5925711, -3.7809249 51.5920966, -3.7806178 51.591831, -3.7805952 51.5918119, -3.7805678 51.5917931, -3.7805304 51.5917722, -3.7804993 51.5917588, -3.7804675 51.5917495, -3.7804312 51.5917423, -3.7803944 51.5917376, -3.7803615 51.5917346, -3.7802962 51.5917338)",2,A48,,,,
34226903,,residential,20 mph,False,False,11.819,"LINESTRING (-3.7817793 51.5935097, -3.7819326 51.5934625)",,,,,,
34226903,,residential,20 mph,False,True,37.353,"LINESTRING (-3.7817793 51.5935097, -3.7812949 51.593659)",,,,,,
552467321,,unclassified,20 mph,False,False,77.072,"LINESTRING (-3.7817793 51.5935097, -3.7812081 51.5929143)",1,,,,,
552467321,,unclassified,20 mph,False,True,77.072,"LINESTRING (-3.7812081 51.5929143, -3.7817793 51.5935097)",1,,,,,
12478617,Heilbronn Way,primary,,True,False,4.787,"LINESTRING (-3.7874653 51.5951596, -3.787527 51.5951792)",2,A48,roundabout,,,
851285035,,unclassified,,False,False,23.195,"LINESTRING (-3.779897 51.5924393, -3.7798404 51.5924484, -3.7798129 51.5924506, -3.7797906 51.5924503, -3.7797698 51.5924481, -3.7797338 51.5924385, -3.779586 51.5923902)",,,,,,
524771303,Tydraw Lane,unclassified,30 mph,False,False,72.99000000000001,"LINESTRING (-3.779586 51.5923902, -3.7797944 51.5921088, -3.7798825 51.5919994, -3.779899 51.5919752, -3.7799102 51.5919574, -3.7799211 51.591941, -3.7799319 51.5919204, -3.7799425 51.591896, -3.7799486 51.5918703, -3.7799526 51.5918466, -3.7799567 51.5917822)",,,,,,
524771303,Tydraw Lane,unclassified,30 mph,False,True,33.864999999999995,"LINESTRING (-3.779586 51.5923902, -3.7794778 51.5925307, -3.779373 51.5926645)",,,,,,
851285035,,unclassified,,False,True,23.195,"LINESTRING (-3.779586 51.5923902, -3.7797338 51.5924385, -3.7797698 51.5924481, -3.7797906 51.5924503, -3.7798129 51.5924506, -3.7798404 51.5924484, -3.779897 51.5924393)",,,,,,
34133926,Edward Street,residential,20 mph,False,False,34.579,"LINESTRING (-3.7800911 51.5972224, -3.78014 51.5972068, -3.7805502 51.5970986)",2,,,,,
34133926,Edward Street,residential,20 mph,False,True,35.189,"LINESTRING (-3.7800911 51.5972224, -3.7796673 51.5973373, -3.7796242 51.597349)",2,,,,,
34161406,Bath Street,residential,20 mph,False,True,110.374,"LINESTRING (-3.7800911 51.5972224, -3.7799092 51.5970019, -3.779839 51.5969065, -3.7797207 51.5967511, -3.779695 51.5967037, -3.779663 51.5965881, -3.7796167 51.5963326, -3.7796069 51.5962894)",,,,,,
956174294,,residential,20 mph,False,False,28.502,"LINESTRING (-3.7791698 51.5959508, -3.7787598 51.5959797)",,,,,,
"[34755216, 1178624681]",,unclassified,,False,True,87.63600000000001,"LINESTRING (-3.7873499 51.5926496, -3.7873108 51.5926593, -3.7872806 51.5926697, -3.787246 51.592687, -3.7872236 51.5927016, -3.7872045 51.5927174, -3.787062 51.5926371, -3.7869909 51.5925997, -3.7868862 51.5925527, -3.7867908 51.5925145, -3.7867185 51.5924885, -3.786635 51.5924638, -3.7865624 51.5924465, -3.7864875 51.5924333, -3.7864332 51.5924273, -3.7863859 51.5924258, -3.7863252 51.5924269, -3.7862653 51.5924307)",,,,,,
1240314964,Courtland Place,residential,20 mph,False,False,14.587,"LINESTRING (-3.7799778 51.5942121, -3.7797873 51.5942687)",2,,,,,
