osmid,oneway,lanes,ref,highway,maxspeed,junction,reversed,length,geometry,name,bridge,tunnel,access,width
4723320,False,,,residential,20 mph,,False,52.311,"LINESTRING (1.0821297 51.282558, 1.0823552 51.2825137, 1.082544 51.2824512, 1.0826704 51.2823849, 1.0827677 51.2823244)",Church Lane,,,,
4723320,False,,,residential,20 mph,,True,52.311,"LINESTRING (1.0827677 51.2823244, 1.0826704 51.2823849, 1.082544 51.2824512, 1.0823552 51.2825137, 1.0821297 51.282558)",Church Lane,,,,
4752532,False,,,residential,20 mph,,False,54.699000000000005,"LINESTRING (1.0820225 51.2818184, 1.0821179 51.2817989, 1.0823792 51.2821306, 1.0824627 51.2821024)",Cobden Place,,,,
4752532,False,,,residential,20 mph,,True,14.945,"LINESTRING (1.0820225 51.2818184, 1.0820099 51.2818018, 1.0819303 51.281697)",Cobden Place,,,,
151357608,False,,,residential,20 mph,,True,65.447,"LINESTRING (1.0820225 51.2818184, 1.0819092 51.2818443, 1.0822203 51.2823191)",,,,,
4752532,False,,,residential,20 mph,,True,54.699000000000005,"LINESTRING (1.0824627 51.2821024, 1.0823792 51.2821306, 1.0821179 51.2817989, 1.0820225 51.2818184)",Cobden Place,,,,
632410546,False,,,residential,20 mph,,False,27.661,"LINESTRING (1.0763544 51.2777162, 1.0760617 51.2775478)",Stour Street,,,,
632410546,False,,,residential,20 mph,,True,12.726,"LINESTRING (1.0763544 51.2777162, 1.0764812 51.2777987)",Stour Street,,,,
9665224,False,,,residential,20 mph,,False,51.587999999999994,"LINESTRING (1.0763544 51.2777162, 1.0760807 51.277897, 1.0763342 51.2780421)",Mulberry Court,,,,
9665224,False,,,residential,20 mph,,True,51.587999999999994,"LINESTRING (1.0763342 51.2780421, 1.0760807 51.277897, 1.0763544 51.2777162)",Mulberry Court,,,,
9665226,False,,,residential,20 mph,,False,27.232,"LINESTRING (1.0767722 51.2779879, 1.077074 51.2778319)",Temple Mews,,,,
632410546,False,,,residential,20 mph,,False,29.194,"LINESTRING (1.0767722 51.2779879, 1.0764812 51.2777987)",Stour Street,,,,
632410546,False,,,residential,20 mph,,True,54.816,"LINESTRING (1.0767722 51.2779879, 1.0768778 51.278051, 1.0771482 51.2782019, 1.0773511 51.2783223)",Stour Street,,,,
9665226,False,,,residential,20 mph,,True,27.232,"LINESTRING (1.077074 51.2778319, 1.0767722 51.2779879)",Temple Mews,,,,
141039424,False,,,residential,20 mph,,True,38.509,"LINESTRING (1.0752293 51.2780008, 1.0752099 51.2780111, 1.0748697 51.2781914, 1.0748017 51.2782204)",Old Watling Street,,,,
222616094,True,2,,primary,40 mph,roundabout,False,12.632000000000001,"LINESTRING (1.0735221 51.278652, 1.0734489 51.2786184, 1.0733649 51.2785968)",,,,,
116509362,True,2,,unclassified,30 mph,,False,23.309,"LINESTRING (1.0868637 51.2841169, 1.087021 51.284302)",Northgate,,,,
116509359,False,2,,unclassified,30 mph,,False,52.605000000000004,"LINESTRING (1.0868637 51.2841169, 1.0865168 51.2839152, 1.0863027 51.2837997)",Northgate,,,,
121815455,False,,,residential,20 mph,,True,60.947,"LINESTRING (1.0743439 51.2768475, 1.0746846 51.276975, 1.0748105 51.2770363, 1.0750277 51.2768896)",Lavender Mews,,,,
4417804,False,,,residential,20 mph,,False,75.341,"LINESTRING (1.0775262 51.2772364, 1.0779039 51.2774196, 1.0780337 51.2774732, 1.0781782 51.2775215, 1.0784397 51.2775937)",Castle Street,,,,
"[23463818, 4417804]",False,,,residential,20 mph,,True,27.133,"LINESTRING (1.0775262 51.2772364, 1.0773806 51.2771587, 1.0772245 51.2770818)",Castle Street,,,,
23457526,False,,,residential,20 mph,,True,95.899,"LINESTRING (1.0775262 51.2772364, 1.0769767 51.2775208, 1.0764812 51.2777987)",Adelaide Place,,,,
23540132,False,,,unclassified,20 mph,,True,55.717,"LINESTRING (1.0771239 51.2815807, 1.0777596 51.2812758)",Westgate Hall Road,,,,
4452682,False,2,,tertiary,20 mph,,False,3.66,"LINESTRING (1.0785353 51.2838222, 1.0784956 51.2838006)",North Lane,,,,
4452682,False,2,,tertiary,20 mph,,True,26.740000000000002,"LINESTRING (1.0785353 51.2838222, 1.0786372 51.2838806, 1.0788328 51.2839742)",North Lane,,,,
"[23980453, 23980455]",False,,,residential,20 mph,,False,72.339,"LINESTRING (1.0785353 51.2838222, 1.0782623 51.2840617, 1.0780287 51.2842105, 1.0778497 51.2843071)","['Great Stour Place', ""St. Stephen's Fields""]",,,,
4412470,False,,,unclassified,20 mph,,False,73.146,"LINESTRING (1.0842265 51.2828124, 1.0837575 51.2825314, 1.0834665 51.2823577)",Northgate,,,,
4412470,False,,,unclassified,20 mph,,True,92.08099999999999,"LINESTRING (1.0842265 51.2828124, 1.0843336 51.282876, 1.0843666 51.2828994, 1.08454 51.2829969, 1.0849894 51.2832274, 1.0852407 51.2833431)",Northgate,,,,
25597610,False,,,residential,20 mph,,False,53.456,"LINESTRING (1.0842265 51.2828124, 1.084138 51.2828697, 1.083746 51.2831871)",St. John's Place,,,,
25597610,False,,,residential,20 mph,,False,23.173,"LINESTRING (1.083746 51.2831871, 1.0835544 51.2833576)",St. John's Place,,,,
25597610,False,,,residential,20 mph,,True,53.456,"LINESTRING (1.083746 51.2831871, 1.084138 51.2828697, 1.0842265 51.2828124)",St. John's Place,,,,
"[25597611, 1246222244, 1246222245]",False,,,residential,20 mph,,False,52.864999999999995,"LINESTRING (1.083746 51.2831871, 1.0836889 51.2831619, 1.0835958 51.2831196, 1.0834904 51.2830729, 1.0837738 51.2828575)",Kings Mews,,building_passage,,
25597610,False,,,residential,20 mph,,True,23.173,"LINESTRING (1.0835544 51.2833576, 1.083746 51.2831871)",St. John's Place,,,,
"[25597611, 1246222244, 1246222245]",False,,,residential,20 mph,,True,52.864999999999995,"LINESTRING (1.0837738 51.2828575, 1.0834904 51.2830729, 1.0835958 51.2831196, 1.0836889 51.2831619, 1.083746 51.2831871)",Kings Mews,,building_passage,,
25797437,False,,,residential,20 mph,,True,40.241,"LINESTRING (1.0740979 51.2768711, 1.0742217 51.2767707, 1.0743371 51.2767365, 1.0745144 51.2766279)",St. Mary's Court,,,,
28702011,False,,,residential,20 mph,,True,20.026,"LINESTRING (1.0774231 51.2827318, 1.077317 51.2827895, 1.0772413 51.2828306, 1.0771988 51.2828433)",Riverside Court,,,,
4412551,True,1,A290,primary,20 mph,,False,25.439,"LINESTRING (1.0732201 51.2790565, 1.0733787 51.2791272, 1.0735017 51.2792015)",St. Peter's Place,,,,
1162412290,True,2,,primary,40 mph,roundabout,False,24.610999999999997,"LINESTRING (1.0732201 51.2790565, 1.073338 51.2790537, 1.0734487 51.2790282, 1.0735412 51.2789825)",,,,,
4412552,True,2,A290,primary,20 mph,,False,24.766,"LINESTRING (1.0735017 51.2792015, 1.0734952 51.2790941, 1.0735412 51.2789825)",St. Peter's Place,,,,
"[23412227, 156465723, 643124715, 643124716]",False,2,A290,primary,20 mph,,False,224.92800000000003,"LINESTRING (1.0735017 51.2792015, 1.0740267 51.2796387, 1.0740929 51.2796927, 1.0741265 51.2797186, 1.0748326 51.2802347, 1.0749594 51.2803332, 1.0754748 51.2807239, 1.0755493 51.2807653)",St. Peter's Place,,,,
25598035,False,,,residential,20 mph,,True,43.215,"LINESTRING (1.0735061 51.2782668, 1.0738828 51.2784171, 1.0740071 51.2784937)",Creine Mill Lane North,,,,
"[30917547, 41979047]",False,,,residential,20 mph,,True,120.47999999999999,"LINESTRING (1.0735061 51.2782668, 1.0737353 51.278086, 1.0738322 51.2780177, 1.0741627 51.2779251, 1.0742575 51.2779097, 1.0743122 51.2779065, 1.0743434 51.2779207, 1.0744522 51.2780033, 1.0748017 51.2782204)","['Tannery Way North', 'Back Lane']",,,,
"[30917547, 41979047]",False,,,residential,20 mph,,False,120.48,"LINESTRING (1.0748017 51.2782204, 1.0744522 51.2780033, 1.0743434 51.2779207, 1.0743122 51.2779065, 1.0742575 51.2779097, 1.0741627 51.2779251, 1.0738322 51.2780177, 1.0737353 51.278086, 1.0735061 51.2782668)","['Tannery Way North', 'Back Lane']",,,,
141039424,False,,,residential,20 mph,,False,38.509,"LINESTRING (1.0748017 51.2782204, 1.0748697 51.2781914, 1.0752099 51.2780111, 1.0752293 51.2780008)",Old Watling Street,,,,
141039424,False,,,residential,20 mph,,True,36.538,"LINESTRING (1.0748017 51.2782204, 1.0745792 51.2783224, 1.0743847 51.2784201)",Old Watling Street,,,,
4451961,False,,,residential,20 mph,,True,8.135,"LINESTRING (1.079685 51.2813522, 1.0798004 51.2813403)",Blackfriars' Street,,,,
4451962,False,,,residential,20 mph,,True,12.41,"LINESTRING (1.0798489 51.2814477, 1.0798004 51.2813403)",Blackfriars Street,,,,
37354068,False,,,residential,20 mph,,False,6.024,"LINESTRING (1.0800632 51.2819197, 1.0800896 51.2819713)",Blackfriars Street,,,,
4452062,True,,,residential,20 mph,,False,79.644,"LINESTRING (1.079481 51.2767192, 1.0792444 51.2766815, 1.0790968 51.2766154, 1.0788702 51.2765176, 1.0785181 51.2763484)",Marlowe Avenue,,,,
4476015,False,,,unclassified,20 mph,,True,115.87900000000002,"LINESTRING (1.079481 51.2767192, 1.0792748 51.2767745, 1.0790344 51.2768948, 1.0788622 51.2770414, 1.0787361 51.2771778, 1.0786362 51.2773691, 1.0785146 51.2775194)",Watling Street,,,,
"[4476016, 141113077]",False,2,,unclassified,20 mph,,True,139.723,"LINESTRING (1.079481 51.2767192, 1.0794802 51.2766353, 1.0795785 51.2765453, 1.0796673 51.2764471, 1.0797611 51.2763831, 1.0798095 51.2763498, 1.0799946 51.2762281, 1.0802208 51.2760952, 1.0803115 51.2760731, 1.0808334 51.275849)",Watling Street,,,,
121814983,False,,,residential,20 mph,,False,45.116,"LINESTRING (1.079481 51.2767192, 1.0795481 51.2767943, 1.0799256 51.2770098)",Rose Lane,,,,
"[1101029050, 1209369587, 4079455]",True,"['1', '2']",A28,trunk,30 mph,,False,109.345,"LINESTRING (1.0839323 51.2770591, 1.0839999 51.2771525, 1.0840981 51.2772478, 1.084523 51.2777484, 1.0847103 51.2779113)",Lower Bridge Street,,,,
1099488539,True,2,A28,trunk,30 mph,roundabout,False,15.529,"LINESTRING (1.0839323 51.2770591, 1.0840015 51.2770421, 1.0840591 51.2770125, 1.0840994 51.2769734)",,,,,
4079439,True,2,A28,trunk,30 mph,roundabout,False,7.898,"LINESTRING (1.087021 51.284302, 1.0870134 51.2843372, 1.0870195 51.2843725)",,,,,
120300022,True,,,unclassified,30 mph,,False,22.858,"LINESTRING (1.0855059 51.2832546, 1.0854782 51.2833152, 1.0854696 51.2833845, 1.0855055 51.283454)",Union Street,,,,
120300026,True,,,unclassified,30 mph,,False,21.476,"LINESTRING (1.0855059 51.2832546, 1.0853917 51.2833152, 1.0853311 51.2833336, 1.0852407 51.2833431)",Union Street,,,,
4412474,True,2,,unclassified,30 mph,,False,42.879999999999995,"LINESTRING (1.0855055 51.283454, 1.085523 51.2834616, 1.0858439 51.2836002, 1.0860122 51.2836737)",Northgate,,,,
120300018,False,,,residential,20 mph,,True,9.382,"LINESTRING (1.0812484 51.2819391, 1.0813006 51.2820169)",Abbots Place,,,,
120879758,False,,,residential,20 mph,,True,8.887,"LINESTRING (1.0756228 51.2827402, 1.0755512 51.282674)",Becket Mews,,,,
4451641,False,,,residential,20 mph,,True,3.031,"LINESTRING (1.0750277 51.2768896, 1.0750701 51.2768959)",Church Lane,,,,
4451641,False,,,residential,20 mph,,False,31.410000000000004,"LINESTRING (1.0750277 51.2768896, 1.0749732 51.2768659, 1.0747001 51.2767242, 1.0746767 51.2767121)",Church Lane,,,,
121815455,False,,,residential,20 mph,,False,60.947,"LINESTRING (1.0750277 51.2768896, 1.0748105 51.2770363, 1.0746846 51.276975, 1.0743439 51.2768475)",Lavender Mews,,,,
1099488549,True,2,A28,trunk,30 mph,roundabout,False,3.356,"LINESTRING (1.0808996 51.2756232, 1.0809098 51.2756527)",,,,,
4371101,True,2,A28,trunk,30 mph,,False,209.519,"LINESTRING (1.0812771 51.275735, 1.0815938 51.2758749, 1.0823398 51.2761897, 1.0828796 51.276405, 1.083299 51.2766211, 1.0834727 51.2767259, 1.0836456 51.276879)",Upper Bridge Street,,,,
1099488552,True,2,A28,trunk,30 mph,roundabout,False,13.896999999999998,"LINESTRING (1.0812771 51.275735, 1.0813277 51.2757079, 1.0813649 51.2756733, 1.0813858 51.2756338)",,,,,
4476020,True,2,A28,trunk,30 mph,,False,156.65400000000002,"LINESTRING (1.0831847 51.2764734, 1.0829055 51.2763404, 1.0823989 51.2761295, 1.0821328 51.2759972, 1.0816403 51.2757978, 1.0815187 51.2757293, 1.0813858 51.2756338)",Upper Bridge Street,,,,
4476021,True,,,unclassified,30 mph,,False,133.49800000000002,"LINESTRING (1.0831847 51.2764734, 1.0833069 51.2763578, 1.0834957 51.2762425, 1.0835392 51.2762189, 1.0836493 51.2761719, 1.0838377 51.2760915, 1.0839878 51.2760124, 1.0841088 51.2759486, 1.084299 51.2758484, 1.0845515 51.2756832, 1.0845829 51.2756619)",Dover Street,,,,
146809182,True,,,unclassified,30 mph,,False,71.642,"LINESTRING (1.0866776 51.2789752, 1.08587 51.2791826, 1.0858629 51.2791823, 1.0857986 51.2791767, 1.0857389 51.2791389)",Lady Woottons Green,,,,
"[4313271, 1184149814, 1184149823]",False,,,residential,20 mph,,False,122.407,"LINESTRING (1.0866776 51.2789752, 1.0866603 51.2789157, 1.0866288 51.2787234, 1.0866009 51.2786187, 1.0865831 51.278581, 1.0865189 51.2784434, 1.0862968 51.2780155, 1.0862858 51.2779831, 1.0862609 51.2779095)",Monastery Street,,,,
"[1184149953, 1184149823]",False,,,residential,"['20 mph', '30 mph']",,True,16.823,"LINESTRING (1.0866776 51.2789752, 1.0867023 51.279032, 1.0867373 51.2791218)",Monastery Street,,,,
4451900,False,,,unclassified,20 mph,,True,35.01,"LINESTRING (1.0793587 51.280727, 1.0794189 51.2807064, 1.0794765 51.2806866, 1.079764 51.2805419)",The Friars,,,,
4451964,False,,,residential,20 mph,,False,5.673,"LINESTRING (1.0804238 51.2816464, 1.0804486 51.2815978)",Mill Lane,,,,
151352701,False,,,residential,20 mph,,True,10.037,"LINESTRING (1.0804238 51.2816464, 1.0802878 51.2816162)",Mill Lane,,,,
4451964,False,,,residential,20 mph,,True,44.012,"LINESTRING (1.0804238 51.2816464, 1.0803448 51.2818011, 1.0801906 51.2819081, 1.0800896 51.2819713)",Mill Lane,,,,
151352701,False,,,residential,20 mph,,False,10.037,"LINESTRING (1.0802878 51.2816162, 1.0804238 51.2816464)",Mill Lane,,,,
151357608,False,,,residential,20 mph,,False,65.447,"LINESTRING (1.0822203 51.2823191, 1.0819092 51.2818443, 1.0820225 51.2818184)",,,,,
31485887,True,1,A28,trunk,30 mph,,False,76.662,"LINESTRING (1.0854199 51.2787686, 1.0855073 51.2789413, 1.0858066 51.279373, 1.0858367 51.2794057)",Broad Street,,,,
"[1209369586, 1209371173]",False,2,A28,trunk,30 mph,,True,99.26,"LINESTRING (1.0854199 51.2787686, 1.0849944 51.2782566, 1.0848634 51.2780981, 1.0847696 51.2779741)","['Broad Street', 'Lower Bridge Street']",,,,
1255868843,True,,,unclassified,30 mph,,False,4.718,"LINESTRING (1.0858367 51.2794057, 1.0858971 51.2793864)",Lady Woottons Green,,,,
1255868845,True,1,A28,trunk,30 mph,,False,6.9639999999999995,"LINESTRING (1.0858367 51.2794057, 1.0858715 51.2794351, 1.0859046 51.2794509)",Broad Street,,,,
151654549,False,,,residential,20 mph,,False,9.254,"LINESTRING (1.0846934 51.2770132, 1.084695 51.2770266, 1.0847031 51.2770962)",Ivy Lane,,,,
4515497,False,,,residential,20 mph,,False,6.275,"LINESTRING (1.0847031 51.2770962, 1.0846129 51.2770972)",Ivy Lane,,,,
4515497,False,,,residential,20 mph,,True,35.074,"LINESTRING (1.0847031 51.2770962, 1.0847874 51.2770973, 1.0849323 51.2770924, 1.0852067 51.2770831)",Ivy Lane,,,,
151654549,False,,,residential,20 mph,,True,9.254,"LINESTRING (1.0847031 51.2770962, 1.084695 51.2770266, 1.0846934 51.2770132)",Ivy Lane,,,,
4228004,False,,,residential,20 mph,,True,73.162,"LINESTRING (1.0771349 51.2832947, 1.0770381 51.2832111, 1.0767296 51.2833341, 1.0764859 51.2831599, 1.0763458 51.2831247)",Carriage Mews,,,,
4479969,False,,,residential,20 mph,,False,8.754,"LINESTRING (1.0768305 51.2840032, 1.0767208 51.2839646)",Kirby's Lane,,,,
"[23980453, 23980455]",False,,,residential,20 mph,,True,72.339,"LINESTRING (1.0778497 51.2843071, 1.0780287 51.2842105, 1.0782623 51.2840617, 1.0785353 51.2838222)","['Great Stour Place', ""St. Stephen's Fields""]",,,,
165379931,True,1,A290,primary,20 mph,,False,22.654,"LINESTRING (1.0759124 51.2814301, 1.0760063 51.2813781, 1.0760326 51.281343, 1.0760448 51.2813079, 1.0760459 51.2812573)",St. Peter's Place,,,,
"[1184139992, 341475040]",False,,,residential,20 mph,,False,281.84900000000005,"LINESTRING (1.0759124 51.2814301, 1.0759627 51.2814699, 1.0760643 51.2815476, 1.0761956 51.281654, 1.0762302 51.2816959, 1.0763082 51.2817903, 1.0764928 51.2818981, 1.0766383 51.2819831, 1.0768097 51.28207, 1.0770009 51.282186, 1.0774416 51.2824151, 1.077489 51.2824453, 1.077805 51.28261, 1.0778821 51.2826354, 1.0780134 51.2826675, 1.0781637 51.2826864, 1.078367 51.2826805, 1.0791414 51.2826609)",Pound Lane,,,no,
168611035,False,2,A28,trunk,30 mph,,False,85.449,"LINESTRING (1.0864569 51.2816387, 1.0862722 51.2815589, 1.0860946 51.2814822, 1.0855974 51.2812397, 1.0854804 51.2811735)",Military Road,,,,
4412639,False,2,A290,primary,20 mph,,True,27.645,"LINESTRING (1.0741085 51.2823127, 1.0743135 51.2822103, 1.0744228 51.2821606)",St. Dunstan's Street,,,,
"[1183347042, 31752656, 1183964884, 851008348, 851008349]",False,2,B2248,secondary,20 mph,,True,259.78299999999996,"LINESTRING (1.0741085 51.2823127, 1.0741837 51.2823681, 1.0744252 51.2826362, 1.0745429 51.2827467, 1.0746604 51.2828493, 1.0752055 51.2833251, 1.07526 51.2833727, 1.0755324 51.2836762, 1.0757482 51.2838721, 1.0760069 51.284079, 1.0761472 51.2841774, 1.0762243 51.2842316)",Station Road West,,,,
121814983,False,,,residential,20 mph,,True,45.116,"LINESTRING (1.0799256 51.2770098, 1.0795481 51.2767943, 1.079481 51.2767192)",Rose Lane,,,,
"[4711232, 30071474]",False,,,residential,20 mph,,True,99.607,"LINESTRING (1.0825849 51.28323, 1.0825472 51.2832055, 1.0822855 51.2830357, 1.0822732 51.2830092, 1.0822882 51.2829789, 1.0823353 51.2829412, 1.0824113 51.2828642, 1.082488 51.2828125, 1.0828809 51.2825525)","['Duck Lane', ""St. Radigund's Place""]",,,,
4476017,True,1,,unclassified,20 mph,,False,19.413,"LINESTRING (1.0808334 51.275849, 1.0809401 51.2758036, 1.0810647 51.2757513)",Watling Street,,,,
"[4476016, 141113077]",False,2,,unclassified,20 mph,,False,139.723,"LINESTRING (1.0808334 51.275849, 1.0803115 51.2760731, 1.0802208 51.2760952, 1.0799946 51.2762281, 1.0798095 51.2763498, 1.0797611 51.2763831, 1.0796673 51.2764471, 1.0795785 51.2765453, 1.0794802 51.2766353, 1.079481 51.2767192)",Watling Street,,,,
4412468,True,1,,residential,30 mph,,False,36.83,"LINESTRING (1.0861858 51.2836406, 1.0862394 51.2835972, 1.0864112 51.2834846, 1.0865411 51.2833953)",New Ruttington Lane,,,,
632410546,False,,,residential,20 mph,,False,49.168000000000006,"LINESTRING (1.0755582 51.2772146, 1.0752542 51.2769976, 1.0750701 51.2768959)",Stour Street,,,,
632410546,False,,,residential,20 mph,,True,45.834999999999994,"LINESTRING (1.0755582 51.2772146, 1.0757003 51.277306, 1.0758959 51.277437, 1.0759465 51.2774699, 1.0760114 51.2775138)",Stour Street,,,,
884609435,False,,,residential,20 mph,,False,51.291000000000004,"LINESTRING (1.0755582 51.2772146, 1.0753277 51.2773506, 1.0753122 51.2773782, 1.0753431 51.277417, 1.0754373 51.2774893, 1.075448 51.2775101, 1.0754337 51.2775243, 1.0753646 51.2775638)",Clearwater Mews,,,,
884609435,False,,,residential,20 mph,,True,51.291,"LINESTRING (1.0753646 51.2775638, 1.0754337 51.2775243, 1.075448 51.2775101, 1.0754373 51.2774893, 1.0753431 51.277417, 1.0753122 51.2773782, 1.0753277 51.2773506, 1.0755582 51.2772146)",Clearwater Mews,,,,
23463818,False,,,residential,20 mph,,False,43.838,"LINESTRING (1.0760766 51.2763605, 1.0765044 51.27665)",Castle Street,,,,
4451640,False,,,residential,20 mph,,True,92.0,"LINESTRING (1.0760766 51.2763605, 1.0755902 51.2766113, 1.0751445 51.2768423, 1.0750701 51.2768959)",Rosemary Lane,,,,
23463818,False,,,residential,20 mph,,True,105.083,"LINESTRING (1.0760766 51.2763605, 1.0759677 51.2762899, 1.0754714 51.275896, 1.0753192 51.2757786, 1.0751296 51.2756248)",Castle Street,,,,
"[62227620, 62227615]",False,,,residential,20 mph,,True,65.819,"LINESTRING (1.0760766 51.2763605, 1.0763264 51.2761827, 1.0764834 51.2760473, 1.0765914 51.2759186, 1.0765812 51.2758765)","['Worthgate Place', 'Castle Row']",,,,
991518296,False,,,residential,30 mph,,True,10.705,"LINESTRING (1.0863516 51.2820348, 1.0864489 51.2821094)",Artillery Street,,,,
4433479,False,,,residential,30 mph,,False,28.938000000000002,"LINESTRING (1.0863516 51.2820348, 1.0864785 51.2819669, 1.0865318 51.2819383, 1.0866662 51.2818645)",Artillery Street,,,,
4433479,False,,,residential,30 mph,,True,88.375,"LINESTRING (1.0863516 51.2820348, 1.0858751 51.2822899, 1.0856143 51.2824335, 1.0853921 51.2825558)",Artillery Street,,,,
991518296,False,,,residential,30 mph,,False,10.705,"LINESTRING (1.0864489 51.2821094, 1.0863516 51.2820348)",Artillery Street,,,,
4451641,False,,,residential,20 mph,,False,14.667,"LINESTRING (1.0746767 51.2767121, 1.0745144 51.2766279)",Church Lane,,,,
1012599482,False,,,residential,20 mph,,True,20.555,"LINESTRING (1.0746767 51.2767121, 1.0744762 51.2768479)",St. John's Court,,,,
4451641,False,,,residential,20 mph,,True,31.41,"LINESTRING (1.0746767 51.2767121, 1.0747001 51.2767242, 1.0749732 51.2768659, 1.0750277 51.2768896)",Church Lane,,,,
1012599482,False,,,residential,20 mph,,False,20.555,"LINESTRING (1.0744762 51.2768479, 1.0746767 51.2767121)",St. John's Court,,,,
4439858,True,1,A28,trunk,30 mph,,False,29.656999999999996,"LINESTRING (1.0858971 51.2793864, 1.0858782 51.2793479, 1.0857389 51.2791389)",Broad Street,,,,
4439859,True,,,unclassified,30 mph,,False,65.65100000000001,"LINESTRING (1.0858971 51.2793864, 1.0859718 51.2793499, 1.0861224 51.2792925, 1.0867373 51.2791218)",Lady Woottons Green,,,,
4079440,False,2,A28,trunk,30 mph,,False,117.563,"LINESTRING (1.0859046 51.2794509, 1.0859579 51.2795717, 1.0859976 51.2796863, 1.0860169 51.2798729, 1.0860188 51.2799486, 1.0860059 51.2800546, 1.0859787 51.2801667, 1.0859511 51.2802161, 1.0859057 51.2803057, 1.0858083 51.2804814)",Broad Street,,,,
1255868844,True,1,A28,trunk,30 mph,,False,7.23,"LINESTRING (1.0859046 51.2794509, 1.0859071 51.2794284, 1.085901 51.2794007, 1.0858971 51.2793864)",Broad Street,,,,
1177970940,True,2,A2050,primary,30 mph,,False,8.439,"LINESTRING (1.0865546 51.2755946, 1.086646 51.2755447)",St. George's Place,,,,
1177970941,True,1,A257,primary,30 mph,,False,19.542,"LINESTRING (1.0865546 51.2755946, 1.0866033 51.2756335, 1.0867357 51.2757289)",Lower Chantry Lane,,,,
