osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,lanes,bridge
159634723,Recreation Street,residential,False,False,124.851,,"LINESTRING (-1.1896177 53.1453086, -1.1903521 53.1442758)",,,
159634723,Recreation Street,residential,False,True,53.223,,"LINESTRING (-1.1896177 53.1453086, -1.1893024 53.1457483)",,,
670163837,Bell View,residential,False,False,42.189,,"LINESTRING (-1.1896177 53.1453086, -1.1899254 53.1453549, -1.1902213 53.1454203)",,,
670163837,Bell View,residential,False,False,7.213,,"LINESTRING (-1.1902213 53.1454203, -1.1903228 53.1454427)",,,
709787945,Bell View,residential,False,False,36.832,,"LINESTRING (-1.1902213 53.1454203, -1.1904295 53.1451135)",,,
670163837,Bell View,residential,False,True,42.189,,"LINESTRING (-1.1902213 53.1454203, -1.1899254 53.1453549, -1.1896177 53.1453086)",,,
31864398,Great Central Road,unclassified,False,False,46.335,,"LINESTRING (-1.1901003 53.1410427, -1.1902133 53.1408465, -1.1903811 53.1406632)",,,
715879663,,unclassified,False,True,262.84499999999997,,"LINESTRING (-1.1901003 53.1410427, -1.1897485 53.1409333, -1.1896644 53.1409013, -1.1896028 53.1408656, -1.189566 53.1408378, -1.1895347 53.140798, -1.189454 53.1406953, -1.1886764 53.1404064, -1.1886403 53.140393, -1.1886836 53.140351, -1.1888066 53.1402318, -1.1891363 53.1403543, -1.1892953 53.1403543, -1.1898104 53.140544, -1.1900355 53.1405596, -1.1903811 53.1406632)",,,
31864398,Great Central Road,unclassified,False,True,71.758,,"LINESTRING (-1.1901003 53.1410427, -1.1900881 53.1410639, -1.1900569 53.1411213, -1.1899562 53.1413068, -1.1897766 53.1416581)",,,
31864398,Great Central Road,unclassified,False,False,45.797,,"LINESTRING (-1.1903811 53.1406632, -1.1905381 53.1404946, -1.1906473 53.1403994, -1.1907448 53.1403144)",,,
31864398,Great Central Road,unclassified,False,True,46.335,,"LINESTRING (-1.1903811 53.1406632, -1.1902133 53.1408465, -1.1901003 53.1410427)",,,
715879663,,unclassified,False,False,262.845,,"LINESTRING (-1.1903811 53.1406632, -1.1900355 53.1405596, -1.1898104 53.140544, -1.1892953 53.1403543, -1.1891363 53.1403543, -1.1888066 53.1402318, -1.1886836 53.140351, -1.1886403 53.140393, -1.1886764 53.1404064, -1.189454 53.1406953, -1.1895347 53.140798, -1.189566 53.1408378, -1.1896028 53.1408656, -1.1896644 53.1409013, -1.1897485 53.1409333, -1.1901003 53.1410427)",,,
709787945,Bell View,residential,False,True,36.832,,"LINESTRING (-1.1904295 53.1451135, -1.1902213 53.1454203)",,,
670163837,Bell View,residential,False,True,7.213,,"LINESTRING (-1.1903228 53.1454427, -1.1902213 53.1454203)",,,
593763794,St Peter's Way,trunk,True,False,24.240000000000002,30 mph,"LINESTRING (-1.1943552 53.1468984, -1.1942083 53.1468711, -1.1940079 53.1468341)",A6009,3,
864711039,,trunk_link,True,False,8.16,30 mph,"LINESTRING (-1.1943552 53.1468984, -1.1943803 53.1468632, -1.1944181 53.1468364)",,2,
864711041,Woodhouse Road,trunk,True,False,21.413,30 mph,"LINESTRING (-1.1943807 53.1475274, -1.1942797 53.1473446)",A60,4,
864710994,Woodhouse Road,trunk,False,True,84.21000000000001,30 mph,"LINESTRING (-1.1943807 53.1475274, -1.1943843 53.1475836, -1.1943941 53.1477388, -1.1943993 53.1478061, -1.1944036 53.1478624, -1.1944247 53.1482411, -1.1944271 53.1482842)",A60,3,
864711008,Woodhouse Road,trunk,True,False,46.872,30 mph,"LINESTRING (-1.1944694 53.1471148, -1.1944703 53.1473701, -1.1943807 53.1475274)",A60,2,
113819281,Town View,residential,False,True,17.32,,"LINESTRING (-1.197669 53.1475971, -1.1974134 53.1476247)",,,
113819281,Town View,residential,False,False,17.32,,"LINESTRING (-1.1974134 53.1476247, -1.197669 53.1475971)",,,
824366277,Town View,residential,False,False,9.367,,"LINESTRING (-1.1974134 53.1476247, -1.1973894 53.1475417)",,,
"[113819281, 1263088734]","['Town View', 'Clifton Place']",residential,False,True,157.346,,"LINESTRING (-1.1974134 53.1476247, -1.1962286 53.1477528, -1.1961188 53.1477393, -1.196033 53.1476945, -1.1959253 53.1475675, -1.195867 53.1474971, -1.1956114 53.1471976)",,,
824366277,Town View,residential,False,True,9.367,,"LINESTRING (-1.1973894 53.1475417, -1.1974134 53.1476247)",,,
864181177,,trunk,True,False,8.153,40 mph,"LINESTRING (-1.1994102 53.1399926, -1.1995322 53.1399881)",A6009,2,
864181171,St Peter's Way,trunk,True,False,16.3,40 mph,"LINESTRING (-1.1994102 53.1399926, -1.1993779 53.1400527, -1.1992869 53.1401158)",A60,2,
245391967,Rosemary Street,trunk,True,False,25.883,30 mph,"LINESTRING (-1.2001365 53.1426645, -1.2003532 53.1428576)",A6009,2,
864650643,Peacock Street,unclassified,True,False,24.025,,"LINESTRING (-1.2001365 53.1426645, -1.2003073 53.142672, -1.2003972 53.1426639, -1.2004924 53.1426498)",,,
864650642,Peacock Street,unclassified,False,False,36.613,,"LINESTRING (-1.2004924 53.1426498, -1.2009797 53.1424982)",,,
26509293,Peacock Street,unclassified,True,False,25.473,,"LINESTRING (-1.2004924 53.1426498, -1.2004515 53.142674, -1.20042 53.1427017, -1.2003965 53.1427464, -1.2003811 53.142791, -1.2003532 53.1428576)",,,
864650655,Stockwell Gate,trunk,True,False,14.052,30 mph,"LINESTRING (-1.2014769 53.1434175, -1.2016868 53.1434066)",A38,1,
864650650,Rosemary Street,trunk,True,False,8.406,30 mph,"LINESTRING (-1.2011505 53.1435108, -1.2012295 53.1435697)",A6009,2,
864650661,Stockwell Gate,trunk,True,False,24.119,30 mph,"LINESTRING (-1.2011505 53.1435108, -1.2012525 53.1434797, -1.2014769 53.1434175)",A38,1,
864650661,Stockwell Gate,trunk,True,False,11.701,30 mph,"LINESTRING (-1.2009948 53.1435593, -1.2011505 53.1435108)",A38,1,
"[834798116, 27207891, 864650644, 864181175, 1104946490, 1229557183]",Rosemary Street,trunk,True,False,390.07899999999995,"['40 mph', '30 mph']","LINESTRING (-1.2009948 53.1435593, -1.2009651 53.1435341, -1.200908 53.1434809, -1.2001579 53.1428606, -1.2000585 53.1427757, -1.1999524 53.1426833, -1.1998816 53.1426116, -1.1997664 53.1425108, -1.1996804 53.1424198, -1.1995794 53.1422981, -1.1995201 53.1422211, -1.1994905 53.1421569, -1.1994817 53.1421377, -1.1994148 53.1419862, -1.1993711 53.1418288, -1.1993079 53.1413991, -1.1992719 53.1410752, -1.1992574 53.1407707, -1.1992828 53.1403336)",A6009,"['2', '4']",
864711033,Bath Lane,secondary,False,True,17.154,30 mph,"LINESTRING (-1.1927747 53.1469325, -1.192997 53.1468549)",B6033,2,
113811981,,trunk_link,True,False,48.026999999999994,30 mph,"LINESTRING (-1.1927747 53.1469325, -1.1929916 53.1467695, -1.1930627 53.1466778, -1.1930734 53.1466489, -1.1930774 53.146603, -1.1930652 53.1465569)",,1,
"[864711032, 285711582]",Bath Lane,secondary,False,False,54.862,30 mph,"LINESTRING (-1.1927747 53.1469325, -1.192258 53.1470824, -1.1920311 53.1471434)",B6033,3,
865422294,St Peter's Way,trunk,True,False,9.957,30 mph,"LINESTRING (-1.1934094 53.1466802, -1.1932789 53.1466367)",A6009,2,
864711036,Bath Lane,secondary,True,False,34.857,30 mph,"LINESTRING (-1.1934094 53.1466802, -1.1933026 53.1467683, -1.1931726 53.1468202, -1.192997 53.1468549)",B6033,,
146687376,,trunk_link,True,False,13.512,30 mph,"LINESTRING (-1.1933543 53.1465894, -1.193406 53.1465733, -1.1935473 53.1465556)",,,
864711031,,trunk_link,True,False,10.928,30 mph,"LINESTRING (-1.1933543 53.1465894, -1.1933993 53.1466376, -1.1934094 53.1466802)",B6033,,
864711030,St Peter's Way,trunk,True,False,57.376999999999995,30 mph,"LINESTRING (-1.1927973 53.1463041, -1.1930493 53.146375, -1.1932987 53.1464639, -1.1933375 53.1464782, -1.1935473 53.1465556)",A6009,3,
864711037,,trunk_link,True,False,49.204,30 mph,"LINESTRING (-1.1927973 53.1463041, -1.1929339 53.1464019, -1.1931458 53.1464985, -1.1931948 53.146515, -1.193298 53.1465572, -1.1933543 53.1465894)",B6033,1,
"[27583044, 27583045, 1229557182, 27207893, 761305694]",St Peter's Way,trunk,True,False,396.836,"['40 mph', '30 mph']","LINESTRING (-1.1930652 53.1465569, -1.1929387 53.1465057, -1.1927491 53.146417, -1.1923479 53.1462294, -1.1918253 53.1459546, -1.1913664 53.1456542, -1.1911437 53.1454415, -1.190978 53.145226, -1.1908788 53.1450237, -1.190832 53.1448073, -1.1908289 53.1446269, -1.1908525 53.1444602, -1.1909113 53.1442885, -1.1909397 53.1442285, -1.1910537 53.1440467, -1.1912267 53.1438033, -1.1912777 53.1437467, -1.1912952 53.1437224, -1.1914173 53.1435902)",A6009,"['2', '3']",yes
"[864711057, 864711058, 864711053, 865422295]","['Chesterfield Road South', ""St Peter's Way""]",trunk,True,False,156.107,30 mph,"LINESTRING (-1.1946222 53.1467858, -1.1947255 53.1467972, -1.1947749 53.1468022, -1.1950626 53.1468014, -1.1953211 53.1467791, -1.1955725 53.1467372, -1.1959648 53.146632, -1.196693 53.1464494, -1.1968459 53.1464285)",A6009,"['2', '3']",
864711039,,trunk_link,True,False,14.89,30 mph,"LINESTRING (-1.1944181 53.1468364, -1.194501 53.1468053, -1.1946222 53.1467858)",,2,
864711048,,trunk_link,True,False,9.617999999999999,30 mph,"LINESTRING (-1.1944181 53.1468364, -1.1944507 53.1468701, -1.1944646 53.1469169)",,2,
"[44014793, 864711050, 864711051]",Chesterfield Road South,trunk,True,False,124.034,30 mph,"LINESTRING (-1.1969394 53.1464943, -1.1967492 53.1465261, -1.1964414 53.1465904, -1.1959501 53.1467261, -1.1955834 53.1468293, -1.1953747 53.1468773, -1.195212 53.1468998)",A6009,"['2', '3']",
864711056,,unclassified,True,False,10.312,,"LINESTRING (-1.1969394 53.1464943, -1.1968781 53.1464743, -1.1968553 53.1464558, -1.1968459 53.1464285)",,,
1189598986,Deakins Court,residential,False,False,84.431,,"LINESTRING (-1.1907757 53.1408762, -1.1911926 53.1409711, -1.1913088 53.1408459, -1.1914024 53.1407333, -1.1914936 53.1406062, -1.1915258 53.1405241)",,,
1189598986,Deakins Court,residential,False,True,79.068,,"LINESTRING (-1.1920686 53.1399112, -1.1916695 53.1402174, -1.1916183 53.1402634, -1.1915781 53.1403391, -1.1915258 53.1405241)",,,
1189598986,Deakins Court,residential,False,False,79.068,,"LINESTRING (-1.1915258 53.1405241, -1.1915781 53.1403391, -1.1916183 53.1402634, -1.1916695 53.1402174, -1.1920686 53.1399112)",,,
1189598986,Deakins Court,residential,False,True,84.431,,"LINESTRING (-1.1915258 53.1405241, -1.1914936 53.1406062, -1.1914024 53.1407333, -1.1913088 53.1408459, -1.1911926 53.1409711, -1.1907757 53.1408762)",,,
1189598987,Deakins Court,residential,False,False,57.44499999999999,,"LINESTRING (-1.1915258 53.1405241, -1.1914466 53.1405136, -1.1913317 53.1404941, -1.1911899 53.1404615, -1.1910521 53.1404233, -1.1909179 53.1403792, -1.1907448 53.1403144)",,,
31864398,Great Central Road,unclassified,False,True,45.797,,"LINESTRING (-1.1907448 53.1403144, -1.1906473 53.1403994, -1.1905381 53.1404946, -1.1903811 53.1406632)",,,
1189598987,Deakins Court,residential,False,True,57.44499999999999,,"LINESTRING (-1.1907448 53.1403144, -1.1909179 53.1403792, -1.1910521 53.1404233, -1.1911899 53.1404615, -1.1913317 53.1404941, -1.1914466 53.1405136, -1.1915258 53.1405241)",,,
73554266,Brunt Street,residential,False,False,6.193,,"LINESTRING (-1.194514 53.1418365, -1.1945968 53.1418617)",,,
73554266,Brunt Street,residential,False,True,115.94399999999999,,"LINESTRING (-1.194514 53.1418365, -1.1937923 53.1416167, -1.1935319 53.1415152, -1.1933105 53.1413006, -1.1931916 53.1412059)",,,
1268777067,Brunt Street,residential,False,False,8.903,,"LINESTRING (-1.194514 53.1418365, -1.1944963 53.1418605, -1.1944599 53.1419097)",,,
1268777067,Brunt Street,residential,False,True,8.903,,"LINESTRING (-1.1944599 53.1419097, -1.1944963 53.1418605, -1.194514 53.1418365)",,,
27369318,Nottingham Road,trunk,False,False,4.641,30 mph,"LINESTRING (-1.1955241 53.1406593, -1.1955422 53.140619)",A60,2,
27369287,Commercial Gate,unclassified,False,False,115.04299999999999,,"LINESTRING (-1.1955241 53.1406593, -1.1957582 53.140705, -1.1961637 53.1408965, -1.1962695 53.1409134, -1.1963792 53.1409086, -1.1964834 53.140887, -1.1965904 53.1408427, -1.196925 53.1406176)",,,
27369318,Nottingham Road,trunk,False,True,129.46699999999998,30 mph,"LINESTRING (-1.1955241 53.1406593, -1.1953859 53.1409678, -1.1952721 53.1413289, -1.1952353 53.1414785, -1.1952205 53.1416621, -1.1952193 53.1416949, -1.1952181 53.1417348, -1.1952218 53.1418044)",A60,2,
