osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,access,tunnel,service,width
742726496,True,3,A307,Wheatfield Way,primary,20 mph,False,12.447,"LINESTRING (-0.3023333 51.4079654, -0.3022647 51.407993, -0.3022198 51.4080146, -0.3021902 51.4080324)",,,,,,
578279666,True,3,A307,Kingston Hall Road,primary,30 mph,False,30.613999999999997,"LINESTRING (-0.3044649 51.4072654, -0.3044121 51.4072497, -0.3043097 51.4072272, -0.3041733 51.407198, -0.3040463 51.4071804)",,,,,,
"[9702369, 837951389]",True,,,Fairfield West,residential,20 mph,False,84.011,"LINESTRING (-0.3004772 51.4078503, -0.3004818 51.4078954, -0.3004778 51.4079198, -0.3004677 51.4079501, -0.3005185 51.4086042)",,,,,,
9705869,False,,,Knight's Park,residential,20 mph,True,233.677,"LINESTRING (-0.3004772 51.4078503, -0.3004998 51.4077428, -0.300551 51.407159, -0.3005598 51.4069595, -0.3006149 51.4065241, -0.3006411 51.406356, -0.3007235 51.4058279, -0.3007518 51.4057575)",,,,,,
"[556631698, 663853294]",False,2,,Orchard Road,tertiary,20 mph,True,108.44000000000003,"LINESTRING (-0.3004772 51.4078503, -0.3007225 51.4078728, -0.30099 51.4078935, -0.3012274 51.4079104, -0.3015952 51.4079193, -0.3017011 51.4079263, -0.3017829 51.4079418, -0.3018703 51.4079764, -0.3019068 51.4079985, -0.3019746 51.4080378)",,,,,,
374045810,False,,,Thames Side,unclassified,,True,98.70400000000001,"LINESTRING (-0.307653 51.413193, -0.3076285 51.4127981, -0.3076257 51.4127534, -0.3076164 51.4124194, -0.3076076 51.4123812, -0.3075473 51.4123162)",,,,,,
963024818,True,2,A307,Wheatfield Way,primary,20 mph,False,18.727,"LINESTRING (-0.3017141 51.4084867, -0.3015411 51.408616)",,,,,,
2449429,True,1,,Ashdown Road,unclassified,20 mph,False,6.872999999999999,"LINESTRING (-0.3017141 51.4084867, -0.3017553 51.4084851, -0.3018114 51.4084938)",,,,,,
963024817,True,3,A307,Wheatfield Way,primary,20 mph,False,14.242,"LINESTRING (-0.3015411 51.408616, -0.3016133 51.4084961)",,,,,,
"[679143880, 679143881]",False,"['4', '5']",A307,Wheatfield Way,primary,20 mph,True,38.480000000000004,"LINESTRING (-0.3015411 51.408616, -0.3014138 51.4087665, -0.3012787 51.4089209)",,,,,,
26220189,False,,,Water Lane,unclassified,,False,84.28200000000001,"LINESTRING (-0.3067449 51.4124347, -0.306502 51.4124334, -0.3062815 51.4124334, -0.306063 51.4124335, -0.3058548 51.4124335, -0.3056839 51.4124259, -0.3055317 51.4124121)",,,,,,
156254624,False,5,A308,Kingston Bridge,primary,30 mph,False,138.03900000000002,"LINESTRING (-0.3098983 51.4112685, -0.3081416 51.4111183, -0.308051 51.411115, -0.3079691 51.4111171, -0.3079252 51.4111215)",,yes,,,,
"[765845800, 1000828586, 46354315, 156333222]",True,2,A308,"['Horse Fair', 'Kingston Bridge']",primary,30 mph,False,76.277,"LINESTRING (-0.3098983 51.4112685, -0.3102141 51.411258, -0.3102551 51.4112595, -0.3103604 51.4112688, -0.3104708 51.4112832, -0.3105359 51.411291, -0.3108014 51.4113119, -0.3109141 51.4113216, -0.3109898 51.4113213)",,yes,,,,
26220189,False,,,Water Lane,unclassified,,True,4.639,"LINESTRING (-0.3054665 51.4124028, -0.3055317 51.4124121)",,,,,,
"[833174850, 1217801901, 1217801902, 256648718]",True,2,A308,Wood Street,primary,30 mph,False,65.694,"LINESTRING (-0.3054665 51.4124028, -0.3053959 51.4124972, -0.3053757 51.4125218, -0.305276 51.4126235, -0.305127 51.4127296, -0.3050129 51.4127654, -0.3048465 51.4128238)",,,,building_passage,,
190438859,True,2,,,unclassified,,False,7.669,"LINESTRING (-0.304076 51.4055442, -0.3039657 51.4055394)",,,,,,
556792829,True,2,A240,Penrhyn Road,primary,30 mph,False,45.129,"LINESTRING (-0.304076 51.4055442, -0.3040597 51.4056869, -0.3040378 51.4058516, -0.3039635 51.4059374)",,,,,,
556792829,True,2,A240,Penrhyn Road,primary,30 mph,False,7.066,"LINESTRING (-0.3040797 51.4054807, -0.304076 51.4055442)",,,,,,
190438861,True,1,,,unclassified,,False,32.429,"LINESTRING (-0.3040797 51.4054807, -0.3042639 51.4054733, -0.3044313 51.4054772, -0.3045388 51.4055034)",,,,,,
680079072,True,2,A240,Penrhyn Road,primary,30 mph,False,11.985,"LINESTRING (-0.303979 51.4054344, -0.3039869 51.4053766, -0.3040415 51.4053403)",,,,,,
556792829,True,2,A240,Penrhyn Road,primary,30 mph,False,4.747,"LINESTRING (-0.3040841 51.4054381, -0.3040797 51.4054807)",,,,,,
1221705665,True,,,Grove Crescent,residential,20 mph,False,7.302,"LINESTRING (-0.3040841 51.4054381, -0.303979 51.4054344)",,,,,,
190438861,True,1,,,unclassified,,False,7.624,"LINESTRING (-0.30397 51.4054765, -0.3040797 51.4054807)",,,,,,
680079072,True,2,A240,Penrhyn Road,primary,30 mph,False,4.723,"LINESTRING (-0.30397 51.4054765, -0.303979 51.4054344)",,,,,,
680079072,True,2,A240,Penrhyn Road,primary,30 mph,False,7.001,"LINESTRING (-0.3039657 51.4055394, -0.30397 51.4054765)",,,,,,
