osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,access,bridge
4575639,,,unclassified,30 mph,False,True,122.07900000000001,"LINESTRING (-2.4796848 53.7486186, -2.4795182 53.7486371, -2.4793797 53.7486373, -2.4792043 53.7486362, -2.4786944 53.748622, -2.4783297 53.7486119, -2.4782038 53.7486084, -2.478138 53.7486063, -2.4778323 53.7486064)",,,,
5107508,,Penny Street,unclassified,30 mph,False,False,56.528999999999996,"LINESTRING (-2.4796848 53.7486186, -2.4797061 53.7486718, -2.4797577 53.7487691, -2.4797674 53.7488616, -2.4797566 53.7489256, -2.4796701 53.7491135)",,,,
"[436563837, 589129693, 558493051, 4500253, 4719422]",,"['Railway Road', 'Salford']",unclassified,"['20 mph', '30 mph']",False,True,148.599,"LINESTRING (-2.4796848 53.7486186, -2.4800806 53.7485572, -2.4801809 53.7485352, -2.4803511 53.7484939, -2.4806387 53.748403, -2.4807014 53.7483225, -2.4806444 53.7481044, -2.4805639 53.7480034, -2.4804496 53.7478845, -2.4803927 53.7478332, -2.4802845 53.7477432)",,,,
234941828,A6078,Montague Street,trunk,30 mph,False,True,8.368,"LINESTRING (-2.4914285 53.7495232, -2.4914858 53.749456)",,,,
8662612,A6078,Barbara Castle Way,trunk,30 mph,False,True,180.759,"LINESTRING (-2.4914285 53.7495232, -2.4913472 53.7495794, -2.4911889 53.7496381, -2.4907987 53.7497364, -2.4906144 53.749799, -2.4904607 53.7498887, -2.4899465 53.7503213, -2.4897884 53.7504214, -2.4897426 53.7504482, -2.4893997 53.7505633)",,,,
589150296,A6078,Montague Street,trunk,30 mph,False,False,5.681,"LINESTRING (-2.4885894 53.7460435, -2.4885441 53.746)",,,,
294435006,A6078,Montague Street,trunk,30 mph,False,False,124.126,"LINESTRING (-2.4885894 53.7460435, -2.4886748 53.7461225, -2.4887177 53.7461615, -2.4893515 53.7468257, -2.4894227 53.7469013, -2.4895354 53.7470092)",,,,
415657321,A674,King Street,primary,30 mph,False,False,11.159,"LINESTRING (-2.4883518 53.7457553, -2.4882247 53.7458218)",,,,
294435007,A674,King Street,primary,30 mph,False,False,23.750999999999998,"LINESTRING (-2.4883518 53.7457553, -2.4884623 53.745699, -2.4885208 53.7456716, -2.4885793 53.7456443, -2.4886312 53.74562)",,,,
415657323,A6078,Montague Street,trunk,30 mph,True,False,30.677999999999997,"LINESTRING (-2.4883518 53.7457553, -2.4884436 53.7458471, -2.488532 53.7459245, -2.4885441 53.746)",,,,
5107487,A674,King Street,primary,30 mph,False,False,22.767,"LINESTRING (-2.4889002 53.7454911, -2.4886312 53.74562)",,,,
5107487,A674,King Street,primary,30 mph,False,True,80.468,"LINESTRING (-2.4889002 53.7454911, -2.4898508 53.7450354)",,,,
34096332,,Byrom Street,unclassified,30 mph,True,False,63.946,"LINESTRING (-2.4889002 53.7454911, -2.488283 53.7450467)",,,,
83499059,,St Paul's Avenue,residential,,False,False,31.909,"LINESTRING (-2.4874976 53.7479508, -2.4875191 53.7479413, -2.4875271 53.7479238, -2.4875097 53.7478873, -2.4873568 53.7476922)",,,,
55839576,,Stonyhurst Road,residential,,False,False,2.0,"LINESTRING (-2.4912649 53.7462763, -2.4912517 53.7462601)",,,,
325829369,,Montague Close,residential,,False,True,122.13999999999999,"LINESTRING (-2.4912649 53.7462763, -2.4906217 53.7464927, -2.4904073 53.7465687, -2.4896514 53.7468204)",,,,
5107531,,Preston New Road,unclassified,30 mph,False,False,31.113999999999997,"LINESTRING (-2.4869543 53.7508977, -2.4870054 53.7509234, -2.4873149 53.7510789)",2,,,
5107531,,Preston New Road,unclassified,30 mph,False,True,53.003,"LINESTRING (-2.4869543 53.7508977, -2.4866213 53.750696, -2.4863685 53.7505711)",2,,,
34096269,A6078,Barbara Castle Way,trunk,30 mph,True,False,33.237,"LINESTRING (-2.4868352 53.7511732, -2.4873149 53.7510789)",2,,,
343950140,,,unclassified,30 mph,True,False,33.119,"LINESTRING (-2.4868352 53.7511732, -2.4869286 53.7510872, -2.4869777 53.7510047, -2.4869701 53.7509401, -2.4869543 53.7508977)",,,,
721871753,A677,Preston New Road,primary,30 mph,False,False,47.951,"LINESTRING (-2.4891316 53.7519034, -2.4898129 53.7520573)",2,,,
83505259,,New Park Street,residential,,False,True,86.404,"LINESTRING (-2.4891316 53.7519034, -2.4893596 53.7516117, -2.4893999 53.7514269, -2.4893703 53.7511581)",,,,
721871753,A677,Preston New Road,primary,30 mph,False,True,134.60399999999998,"LINESTRING (-2.4891316 53.7519034, -2.4885839 53.7516663, -2.4878222 53.7513427, -2.4877171 53.7512986, -2.4874865 53.7511836)",2,,,
415657327,,St Peter Street,unclassified,30 mph,False,True,10.43,"LINESTRING (-2.4868607 53.74497, -2.4867395 53.7450305)",,,,
415657325,,St Peter Street,unclassified,30 mph,False,True,11.553,"LINESTRING (-2.4866327 53.744948, -2.4867395 53.7450305)",,,,
415657325,,St Peter Street,unclassified,30 mph,False,False,11.553,"LINESTRING (-2.4867395 53.7450305, -2.4866327 53.744948)",,,,
415657327,,St Peter Street,unclassified,30 mph,False,False,10.43,"LINESTRING (-2.4867395 53.7450305, -2.4868607 53.74497)",,,,
415657327,,St Peter Street,unclassified,30 mph,False,True,22.13,"LINESTRING (-2.4867395 53.7450305, -2.4864887 53.7451632)",,,,
415657320,A6078,Wainwright Way,trunk,30 mph,True,False,31.58,"LINESTRING (-2.4880477 53.7455355, -2.4881835 53.7456327, -2.4882284 53.7456649, -2.4882627 53.7456894, -2.4883518 53.7457553)",,,,
415657328,,,primary_link,30 mph,True,False,39.638999999999996,"LINESTRING (-2.4880477 53.7455355, -2.4883793 53.7455985, -2.4886312 53.74562)",,,,
415657321,A674,King Street,primary,30 mph,False,True,11.159,"LINESTRING (-2.4882247 53.7458218, -2.4883518 53.7457553)",,,,
4575654,,King Street,unclassified,30 mph,False,False,55.413,"LINESTRING (-2.4882247 53.7458218, -2.4880574 53.7459076, -2.4880169 53.7459279, -2.4879678 53.7459526, -2.4877699 53.7460518, -2.4876785 53.7460982, -2.4875922 53.7461507)",,,,
589150296,A6078,Montague Street,trunk,30 mph,False,True,5.681,"LINESTRING (-2.4885441 53.746, -2.4885894 53.7460435)",,,,
415657324,A6078,Montague Street,trunk,30 mph,True,False,30.021,"LINESTRING (-2.4885441 53.746, -2.4884815 53.7459983, -2.4884454 53.7459725, -2.4883972 53.7459361, -2.4882247 53.7458218)",,,,
4532597,,Jubilee Street,unclassified,20 mph,False,True,63.094,"LINESTRING (-2.4808305 53.7462766, -2.4810693 53.746248, -2.4811413 53.7462368, -2.4812842 53.7462166, -2.4817657 53.74615)",,,,
"[415830145, 1190366692]",,"['The Boulivard', 'Jubilee Street']",unclassified,20 mph,True,False,114.984,"LINESTRING (-2.4808305 53.7462766, -2.4807199 53.7462919, -2.48057 53.746308, -2.4804478 53.7463324, -2.4803406 53.7465191, -2.4799989 53.7467544, -2.4798752 53.7467916, -2.4797504 53.7468072, -2.4796415 53.7468501, -2.4795557 53.7468789)",,,,
5107489,,Cardwell Place,unclassified,30 mph,True,False,15.951,"LINESTRING (-2.4848543 53.7476247, -2.4846145 53.7476464)",,,,
968820562,,Cardwell Place,unclassified,30 mph,True,False,21.821,"LINESTRING (-2.4848543 53.7476247, -2.4847623 53.7476109, -2.4847053 53.7475827, -2.484659 53.7475426, -2.484637 53.7474968)",,,,
460762907,,Brown Street,unclassified,30 mph,False,False,9.864,"LINESTRING (-2.4810661 53.749855, -2.4812121 53.7498754)",,,,
473860167,,St Andrew's Place,residential,,False,False,30.565,"LINESTRING (-2.4880823 53.7520679, -2.4876502 53.7521693)",,,,
4500255,,Railway Road,unclassified,20 mph,False,False,43.242000000000004,"LINESTRING (-2.4796095 53.7471833, -2.4798199 53.7473339, -2.479995 53.7474974)",,,,
"[415830150, 4575657, 4575658, 4532596, 4565435]",,"['The Boulivard', 'Bridge Street', 'George Street']",unclassified,"['20 mph', '30 mph']",True,False,326.578,"LINESTRING (-2.4796095 53.7471833, -2.4794276 53.7470812, -2.4793971 53.7470319, -2.4794018 53.746972, -2.4794199 53.746913, -2.4794454 53.7468705, -2.4794809 53.7468326, -2.4795296 53.7467867, -2.4795478 53.7467709, -2.4801797 53.7463721, -2.4803834 53.7462755, -2.4803901 53.7457188, -2.4810339 53.7451365, -2.4811172 53.7451222, -2.481268 53.7451262, -2.4814521 53.7451344, -2.4818758 53.745155)",,,,yes
"[1190366691, 4500260]",,Railway Road,unclassified,20 mph,False,True,38.225,"LINESTRING (-2.4796095 53.7471833, -2.4794719 53.7470717, -2.4794654 53.746997, -2.4794894 53.7469441, -2.4795557 53.7468789)",,,,
"[4500253, 436563837, 558493051, 589129693, 4719422]",,"['Railway Road', 'Salford']",unclassified,"['20 mph', '30 mph']",False,False,148.599,"LINESTRING (-2.4802845 53.7477432, -2.4803927 53.7478332, -2.4804496 53.7478845, -2.4805639 53.7480034, -2.4806444 53.7481044, -2.4807014 53.7483225, -2.4806387 53.748403, -2.4803511 53.7484939, -2.4801809 53.7485352, -2.4800806 53.7485572, -2.4796848 53.7486186)",,,,
"[4500253, 4500255]",,Railway Road,unclassified,20 mph,False,True,33.308,"LINESTRING (-2.4802845 53.7477432, -2.4802129 53.7476824, -2.4801126 53.7475962, -2.479995 53.7474974)",,,,
272159180,,,unclassified,,False,False,65.04500000000002,"LINESTRING (-2.4802845 53.7477432, -2.4799484 53.7478736, -2.4798696 53.7479044, -2.4798432 53.7479315, -2.479836 53.7479695, -2.4798353 53.7480433, -2.4798254 53.7480764, -2.4798115 53.7481124, -2.4797588 53.7481834)",,,,
961518450,,Victoria Street,unclassified,20 mph,True,False,25.542,"LINESTRING (-2.4800192 53.7535244, -2.4801804 53.7533154)",,,,
7982353,,James Street,unclassified,30 mph,False,False,62.766,"LINESTRING (-2.4835051 53.7509598, -2.4833747 53.7509502, -2.482553 53.7509207)",1,,,
1217089050,,Richmond Hill,unclassified,30 mph,True,False,48.083999999999996,"LINESTRING (-2.4835051 53.7509598, -2.4836445 53.7513638, -2.4836513 53.7513835)",2,,,
4989254,A6078,Barbara Castle Way,trunk,30 mph,True,False,78.58,"LINESTRING (-2.476862 53.7503808, -2.4771523 53.7505291, -2.4774649 53.7506808, -2.4776307 53.7507489, -2.4777964 53.7508205)",2,,,
968451538,,,trunk_link,30 mph,True,False,81.58200000000001,"LINESTRING (-2.476862 53.7503808, -2.476954 53.7505044, -2.4775237 53.7507854, -2.4775729 53.7508056, -2.4776699 53.7508461, -2.4777443 53.750878)",1,,,
968551530,,Barbara Castle Way,unclassified,30 mph,True,False,81.996,"LINESTRING (-2.476862 53.7503808, -2.4774115 53.7505901, -2.477585 53.7506562, -2.4776718 53.7506779, -2.4777465 53.7506831, -2.477805 53.7506813, -2.477873 53.750674, -2.4779556 53.750653)",,,,
1082733812,A666,Lark Hill,trunk,30 mph,True,False,8.529,"LINESTRING (-2.4776162 53.7511858, -2.4775053 53.7512256)",,,,
1082733810,,Penny Street,unclassified,30 mph,True,False,15.49,"LINESTRING (-2.4779556 53.750653, -2.4781474 53.7505721)",,,,
"[4989170, 5107509]",,"['Penny Street', 'Brown Street']",unclassified,30 mph,False,"[False, True]",208.133,"LINESTRING (-2.4781474 53.7505721, -2.4785953 53.7501691, -2.4787355 53.7502176, -2.4789679 53.750298, -2.4790661 53.7503173, -2.4791801 53.750328, -2.4793384 53.750335, -2.4797129 53.7503514, -2.4798213 53.7503684, -2.4804546 53.750468, -2.4805597 53.7504845, -2.4808277 53.7505483)",,,,
1082733811,,Penny Street,unclassified,30 mph,True,False,35.431,"LINESTRING (-2.4781474 53.7505721, -2.4780838 53.75066, -2.4780518 53.7506958, -2.4780197 53.7507316, -2.4779204 53.7508609)",,,,
"[83499011, 4575655]",,King Street,unclassified,30 mph,True,False,26.982,"LINESTRING (-2.484637 53.7474968, -2.4846547 53.7474341, -2.4846908 53.747389, -2.4848023 53.7472779)",1,,,
83499011,,King Street,unclassified,30 mph,True,False,29.075,"LINESTRING (-2.4848023 53.7472779, -2.4850712 53.7470746, -2.4850769 53.7470748)",1,,,
1082733817,A6078,Barbara Castle Way,trunk,30 mph,True,False,10.565,"LINESTRING (-2.4778219 53.750989, -2.477686 53.7509383)",,,,
1082733812,A666,Lark Hill,trunk,30 mph,True,False,25.737000000000002,"LINESTRING (-2.4778219 53.750989, -2.4777781 53.7510364, -2.4777399 53.7510716, -2.4776162 53.7511858)",,,,
1082733812,A666,Lark Hill,trunk,30 mph,True,False,7.704,"LINESTRING (-2.477868 53.7509253, -2.4778219 53.750989)",,,,
884825229,,,trunk_link,30 mph,True,False,13.198,"LINESTRING (-2.477868 53.7509253, -2.4778268 53.7509017, -2.4778065 53.7508761, -2.4777944 53.750847, -2.4777964 53.7508205)",1,,,
1082733812,A666,Lark Hill,trunk,30 mph,True,False,7.947,"LINESTRING (-2.4779204 53.7508609, -2.477868 53.7509253)",,,,
34096135,A6078,Barbara Castle Way,trunk,30 mph,True,False,108.662,"LINESTRING (-2.4779204 53.7508609, -2.4781286 53.7509327, -2.4785846 53.7510763, -2.4794163 53.7512718)",,,,
884825229,,,trunk_link,30 mph,True,False,87.61000000000001,"LINESTRING (-2.4789995 53.7513233, -2.478848 53.7512199, -2.478679 53.7511628, -2.4781895 53.7510342, -2.4780138 53.7509799, -2.4779767 53.7509662, -2.477868 53.7509253)",1,,,
1082733817,A6078,Barbara Castle Way,trunk,30 mph,True,False,85.947,"LINESTRING (-2.4789995 53.7513233, -2.4779848 53.7510456, -2.4779154 53.7510239, -2.4778219 53.750989)",,,,
563407640,A6078,Barbara Castle Way,trunk,30 mph,True,False,18.819,"LINESTRING (-2.4792622 53.7513905, -2.4789995 53.7513233)",,,,
83505557,,,trunk_link,30 mph,True,False,112.55699999999999,"LINESTRING (-2.4792622 53.7513905, -2.4789827 53.7513583, -2.4786915 53.7512866, -2.4783149 53.751205, -2.4781344 53.7511779, -2.4780172 53.7511687, -2.4779545 53.7511654, -2.4779007 53.7511626, -2.4778183 53.7511617, -2.4777241 53.751168, -2.4776162 53.7511858)",,,,
4989169,A666,Lark Hill,trunk,30 mph,True,False,7.254,"LINESTRING (-2.4777443 53.750878, -2.4777964 53.7508205)",,,,
968451538,,,trunk_link,30 mph,True,False,13.930000000000001,"LINESTRING (-2.4777443 53.750878, -2.4777825 53.7509023, -2.4778048 53.7509253, -2.4778195 53.7509482, -2.4778245 53.7509662, -2.4778219 53.750989)",1,,,
234941828,A6078,Montague Street,trunk,30 mph,False,False,8.368,"LINESTRING (-2.4914858 53.749456, -2.4914285 53.7495232)",,,,
234941828,A6078,Montague Street,trunk,30 mph,False,True,60.012,"LINESTRING (-2.4914858 53.749456, -2.4915242 53.749397, -2.4915403 53.7493129, -2.4915215 53.7491432, -2.491484 53.7490687, -2.4914311 53.7489968, -2.4913914 53.7489355)",,,,
5107489,,Cardwell Place,unclassified,30 mph,True,False,36.731,"LINESTRING (-2.4854112 53.7476505, -2.4848543 53.7476247)",,,,
146276267,,Barton Street,unclassified,,True,False,21.916,"LINESTRING (-2.485556 53.7475122, -2.4857119 53.7476864)",,,,
1212229274,,Barton Street,unclassified,,True,False,19.696,"LINESTRING (-2.485556 53.7475122, -2.4855521 53.7475625, -2.4855213 53.7476045, -2.4854663 53.7476362, -2.4854112 53.7476505)",,,,
"[843350091, 5216524]",A6078,Montague Street,trunk,30 mph,False,False,82.65299999999999,"LINESTRING (-2.4902851 53.7477285, -2.4905637 53.7480331, -2.4908853 53.7483816)",,,,
5216525,A6078,Montague Street,trunk,30 mph,False,True,93.99100000000001,"LINESTRING (-2.4902851 53.7477285, -2.4900116 53.7474801, -2.4899617 53.7474348, -2.4897971 53.7472819, -2.4896774 53.7471572, -2.4895354 53.7470092)",,,,
"[1190366691, 4500260]",,Railway Road,unclassified,20 mph,False,False,38.225,"LINESTRING (-2.4795557 53.7468789, -2.4794894 53.7469441, -2.4794654 53.746997, -2.4794719 53.7470717, -2.4796095 53.7471833)",,,,
7975569,,Richmond Hill,unclassified,,True,False,9.618,"LINESTRING (-2.4829892 53.750481, -2.4829799 53.7505347, -2.4829781 53.7505672)",1,,,
7975569,,Richmond Hill,unclassified,,True,False,59.68599999999999,"LINESTRING (-2.4829781 53.7505672, -2.4829759 53.7506093, -2.4829799 53.7506529, -2.4829987 53.7506949, -2.4830563 53.7507584, -2.4831261 53.7508036, -2.4832468 53.7508654, -2.4833581 53.7509122, -2.4835051 53.7509598)",1,,,
7982350,,Tontine Street,unclassified,30 mph,True,False,41.666,"LINESTRING (-2.4840255 53.7515159, -2.4841583 53.7514294, -2.4843266 53.7514193, -2.4845922 53.7514032)",,,,
34096269,A6078,Barbara Castle Way,trunk,30 mph,True,False,190.272,"LINESTRING (-2.4840255 53.7515159, -2.4845928 53.7515077, -2.4854404 53.7514473, -2.4863094 53.7513046, -2.4864469 53.7512697, -2.4868352 53.7511732)",2,,,
1217190636,,Richmond Hill,unclassified,,False,True,15.881,"LINESTRING (-2.4836887 53.7515246, -2.4836513 53.7513835)",2,,,
34096269,A6078,Barbara Castle Way,trunk,30 mph,True,False,22.171,"LINESTRING (-2.4836887 53.7515246, -2.4837806 53.7515243, -2.4840255 53.7515159)",2,,,
1217190637,,Richmond Hill,unclassified,,False,False,23.487000000000002,"LINESTRING (-2.4836887 53.7515246, -2.4836424 53.7515862, -2.4835485 53.7516481, -2.483477 53.7516916)",1,,,
5216529,,Duke Street,unclassified,30 mph,False,False,21.944,"LINESTRING (-2.4874936 53.7494214, -2.4876842 53.7492594)",2,,,
5216529,,Duke Street,unclassified,30 mph,False,True,130.14,"LINESTRING (-2.4874936 53.7494214, -2.4870756 53.7497767, -2.4869649 53.7498727, -2.4868769 53.7498952, -2.4860774 53.7499874, -2.4859396 53.7500033)",2,,,
1217349125,,,unclassified,,False,True,46.549,"LINESTRING (-2.4874936 53.7494214, -2.4876228 53.7494079, -2.4878106 53.7494063, -2.4881995 53.7494092)",1,,,
5107501,,Blakey Moor,unclassified,30 mph,False,False,38.099000000000004,"LINESTRING (-2.4881995 53.7494092, -2.4881062 53.7493636, -2.4879041 53.7493237, -2.4878545 53.7493092, -2.4876842 53.7492594)",2,,,
5107501,,Blakey Moor,unclassified,30 mph,False,True,26.804000000000002,"LINESTRING (-2.4881995 53.7494092, -2.4883197 53.749468, -2.4884596 53.7495917)",2,,,
1217349125,,,unclassified,,False,False,46.549,"LINESTRING (-2.4881995 53.7494092, -2.4878106 53.7494063, -2.4876228 53.7494079, -2.4874936 53.7494214)",1,,,
33808210,,Simmons Street,unclassified,30 mph,False,False,164.601,"LINESTRING (-2.4867377 53.7504871, -2.4874373 53.7504585, -2.4877171 53.750447, -2.4879313 53.7504045, -2.4881161 53.7503418, -2.4881885 53.7502719, -2.4882419 53.7502036, -2.4882597 53.7501627, -2.4882875 53.7500989, -2.4883966 53.7499886, -2.4887438 53.7498511)",2,,,
5107531,,Preston New Road,unclassified,30 mph,False,True,7.619,"LINESTRING (-2.4863685 53.7505711, -2.4862801 53.7505268)",2,,,
5107531,,Preston New Road,unclassified,30 mph,False,False,53.003,"LINESTRING (-2.4863685 53.7505711, -2.4866213 53.750696, -2.4869543 53.7508977)",2,,,
275817505,,,unclassified,,False,False,25.179000000000002,"LINESTRING (-2.4863685 53.7505711, -2.4863171 53.7506092, -2.4862523 53.7506516, -2.4861793 53.750689, -2.486108 53.7507364)",2,,,
5107500,,King William Street,unclassified,30 mph,True,False,98.568,"LINESTRING (-2.4847242 53.750035, -2.4848372 53.7500676, -2.4859183 53.7504059, -2.4860491 53.7504496)",,,,
"[5107512, 5107513]",,Exchange Street,unclassified,30 mph,True,False,31.166000000000004,"LINESTRING (-2.483007 53.7503363, -2.4831707 53.7502541, -2.4832251 53.7502304, -2.4833171 53.7502064, -2.4833994 53.7501833)",2,,,
7975569,,Richmond Hill,unclassified,,True,False,16.137999999999998,"LINESTRING (-2.483007 53.7503363, -2.483 53.7504182, -2.4829892 53.750481)",1,,,
