osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,ref,tunnel,junction,est_width,access
"[9544626, 145127586, 24974490]",2,"['Colebrook Street', 'The Broadway']","['unclassified', 'residential']",20 mph,False,"[False, True]",109.487,,"LINESTRING (-1.3102493 51.0615579, -1.3103656 51.0615845, -1.3104062 51.0615938, -1.3110119 51.0617503, -1.3110796 51.0616623, -1.3111391 51.0615849, -1.3111845 51.0615217, -1.3112435 51.061458, -1.3113442 51.0613316)",,,,,
"[407539224, 1153506004, 88059813]",2,The Broadway,unclassified,20 mph,True,False,106.268,,"LINESTRING (-1.3102493 51.0615579, -1.310001 51.0615292, -1.3097706 51.0614779, -1.3097646 51.0614765, -1.3096153 51.0614432, -1.3092387 51.0613614, -1.3091803 51.0613503, -1.3089367 51.0613085, -1.3087915 51.0612944)",,,,,
1229280408,,Water Lane,residential,20 mph,False,True,11.927,,"LINESTRING (-1.3073108 51.0615089, -1.3074809 51.0615176)",,,,,
"[1204274388, 8186397]",,Water Lane,residential,20 mph,False,True,61.172,,"LINESTRING (-1.3073108 51.0615089, -1.3073397 51.0612474, -1.3073546 51.0612104, -1.3073986 51.0609621)",,,,,
"[1229280412, 1229280410, 1229280411, 261572628]",,Water Lane,residential,20 mph,False,False,215.13200000000003,,"LINESTRING (-1.3073108 51.0615089, -1.3072883 51.0617395, -1.3072893 51.0618585, -1.3072961 51.0619684, -1.3073263 51.0621824, -1.307344 51.0622403, -1.3073617 51.0622982, -1.3073798 51.0623601, -1.3073841 51.0623882, -1.307394 51.0624517, -1.3073985 51.0626148, -1.3073918 51.0628073, -1.307391 51.0630017, -1.3073889 51.0630903, -1.30739 51.0632052, -1.3073957 51.0632983, -1.3074306 51.0634368)",,,,,
"[156186008, 548952708]",2,Jewry Street,secondary,20 mph,True,False,229.23500000000004,,"LINESTRING (-1.3163052 51.06358, -1.3162746 51.0636473, -1.3162389 51.0637253, -1.3159877 51.0641494, -1.3156963 51.0646827, -1.3156688 51.0647851, -1.3156778 51.0648472, -1.3156873 51.0649008, -1.3157005 51.064968, -1.3157059 51.0649878, -1.3157607 51.065215, -1.3157945 51.0653248, -1.3158383 51.0654532, -1.3158775 51.0655636)",B3040,,,,
91001423,,High Street,secondary,20 mph,False,False,16.11,,"LINESTRING (-1.3167938 51.0630413, -1.3170137 51.0630848)",B3040,,,,
"[227656384, 91059243, 91001427]",,"['Jewry Street', 'High Street']",secondary,20 mph,True,False,74.363,,"LINESTRING (-1.3167938 51.0630413, -1.316719 51.0630434, -1.3166576 51.0630515, -1.3166164 51.0630685, -1.3165946 51.0630826, -1.3165798 51.0630948, -1.3165631 51.0631092, -1.3165463 51.063129, -1.316453 51.063326, -1.316424 51.0633827, -1.3164095 51.0634081, -1.3163052 51.06358)",B3040,,,,
70247082,,Kingsgate Street,residential,30 mph,False,False,18.967,,"LINESTRING (-1.3144374 51.0591239, -1.3145369 51.0589652)",,,,,
"[279480666, 2950935]",2,Wharf Hill,residential,30 mph,False,True,64.897,,"LINESTRING (-1.3084714 51.0579385, -1.3083064 51.0578917, -1.3083225 51.057693, -1.308322 51.0576554, -1.3083058 51.0576201, -1.3082759 51.0575745, -1.3082299 51.0575336, -1.3081065 51.0574751)",,,,,
19843463,,St Cross Road,secondary,30 mph,False,True,4.415,,"LINESTRING (-1.3185849 51.0599087, -1.3185785 51.0599482)",B3335,,,,
19843463,,St Cross Road,secondary,30 mph,False,False,47.393,,"LINESTRING (-1.3185849 51.0599087, -1.3186038 51.0595706, -1.3186022 51.0594827)",B3335,,,,
265308978,2,Saint James' Lane,residential,30 mph,False,True,49.492000000000004,,"LINESTRING (-1.3185849 51.0599087, -1.3186362 51.059919, -1.3187021 51.0599323, -1.318767 51.0599454, -1.3192596 51.0600439)",,,,,
112064626,,Magdalen Mews,residential,,False,False,12.344,,"LINESTRING (-1.3067212 51.0611954, -1.3065483 51.0611727)",,,,,
9545940,,Saint John's Street,residential,20 mph,True,False,25.276000000000003,,"LINESTRING (-1.3067212 51.0611954, -1.3067481 51.06112, -1.3067612 51.0610549, -1.3067653 51.0610268, -1.3067394 51.060973)",,,,,
112064626,,Magdalen Mews,residential,,False,True,12.344,,"LINESTRING (-1.3065483 51.0611727, -1.3067212 51.0611954)",,,,,
96314294,,Lower Brook Street,residential,20 mph,False,True,100.408,,"LINESTRING (-1.3091786 51.0645018, -1.3093873 51.064325, -1.3096281 51.0641211, -1.3099967 51.0637601)",,,,,
31736166,2,Bar End Road,secondary,30 mph,False,True,4.319,,"LINESTRING (-1.306689 51.0578478, -1.3067051 51.0578853)",B3330,,,,
58672013,,Silver Hill,unclassified,20 mph,False,True,42.57000000000001,,"LINESTRING (-1.3115357 51.062342, -1.3112675 51.062285, -1.3111557 51.0622613, -1.3110445 51.0622453, -1.3109991 51.062245, -1.3109707 51.0622515, -1.3109544 51.0622568)",,,,,
"[227989437, 1181488678, 58672015]",,"['Silver Hill', 'Saint Georges Street']",unclassified,20 mph,True,False,123.70000000000002,,"LINESTRING (-1.3115357 51.062342, -1.3120812 51.0624546, -1.312923 51.0626372, -1.3130252 51.0626594, -1.3130836 51.0626758, -1.3131154 51.0626994, -1.3131698 51.0627397)",,,,,
"[217591028, 8141749, 407536286, 88312975]",2,"['Eastgate Street', 'Union Street']",secondary,20 mph,True,False,204.706,yes,"LINESTRING (-1.3090709 51.064559, -1.3090079 51.0644662, -1.3089789 51.064409, -1.3089302 51.064311, -1.3088844 51.0642122, -1.3088337 51.0641243, -1.3087738 51.0640519, -1.3087044 51.0639761, -1.3086275 51.0639045, -1.3085688 51.0638499, -1.3084719 51.063772, -1.3083438 51.0636892, -1.3082126 51.0635943, -1.3081878 51.0635755, -1.3081442 51.0635311, -1.3081173 51.0634855, -1.3081078 51.0634484, -1.3081015 51.063405, -1.3081251 51.0631621, -1.3081457 51.0630322, -1.3081676 51.0628936)",B3330,,,,
88059871,,High Street,secondary,20 mph,True,False,13.439,,"LINESTRING (-1.3085341 51.0611504, -1.3083883 51.0610716)",B3330,,,,
878234790,2,,secondary,20 mph,True,False,8.793,,"LINESTRING (-1.3085341 51.0611504, -1.3085575 51.0611348, -1.3085922 51.06112, -1.3086393 51.0611099)",,,roundabout,,
9348289,1,Tower Street,unclassified,20 mph,True,False,10.903,,"LINESTRING (-1.3188437 51.0635273, -1.3188387 51.0636253)",,,,,
261583872,1,High Street,secondary,20 mph,True,False,12.661000000000001,,"LINESTRING (-1.3188437 51.0635273, -1.318927 51.0635621, -1.3189918 51.0635928)",B3040,,,,
9348289,1,Tower Street,unclassified,20 mph,True,False,63.792,,"LINESTRING (-1.3188387 51.0636253, -1.3187697 51.0636749, -1.3185433 51.0640009, -1.3184561 51.0641428)",,,,,
3115016,2,Union Street,secondary,20 mph,True,False,38.254,,"LINESTRING (-1.3094702 51.0647842, -1.3094218 51.0647704, -1.309309 51.0647316, -1.3091938 51.0646645, -1.3091138 51.0646038, -1.3090709 51.064559)",B3330,,,,
87879035,1,North Walls,tertiary,20 mph,True,False,53.894000000000005,,"LINESTRING (-1.3094702 51.0647842, -1.3093391 51.0647688, -1.3090537 51.0647008, -1.3087516 51.0646133)",,,,,
"[279480666, 2950935]",2,Wharf Hill,residential,30 mph,False,False,64.897,,"LINESTRING (-1.3081065 51.0574751, -1.3082299 51.0575336, -1.3082759 51.0575745, -1.3083058 51.0576201, -1.308322 51.0576554, -1.3083225 51.057693, -1.3083064 51.0578917, -1.3084714 51.0579385)",,,,,
37677565,2,Wharf Hill,unclassified,30 mph,False,False,113.94099999999999,,"LINESTRING (-1.3081065 51.0574751, -1.3080456 51.0575323, -1.3079515 51.057596, -1.3077046 51.0577237, -1.307591 51.0577796, -1.3075046 51.0578145, -1.3074188 51.0578386, -1.3073476 51.0578573, -1.3072784 51.0578657, -1.3070237 51.0578742, -1.3067051 51.0578853)",,,,,
779414428,,Star Lane,residential,,False,True,34.873,,"LINESTRING (-1.316512 51.0644417, -1.3169909 51.0645299)",,,,,
779414428,,Star Lane,residential,,False,False,34.873,,"LINESTRING (-1.3169909 51.0645299, -1.316512 51.0644417)",,,,,
227711827,1,Staple Gardens,residential,20 mph,False,False,58.3,,"LINESTRING (-1.3169909 51.0645299, -1.3169625 51.0645878, -1.3169342 51.0646464, -1.3168522 51.0648129, -1.3167696 51.0650351)",,,,,
"[227711827, 9347324]",1,Staple Gardens,residential,20 mph,False,"[False, True]",24.398,,"LINESTRING (-1.3169909 51.0645299, -1.3170675 51.0643754, -1.317092 51.0643199)",,,,,
38319367,,St Michael's Road,residential,30 mph,False,True,175.887,,"LINESTRING (-1.3166785 51.0577702, -1.3170576 51.0579589, -1.3174084 51.0580922, -1.318967 51.058377)",,,,,
101176366,,Culver Road,residential,30 mph,False,False,91.774,,"LINESTRING (-1.3166785 51.0577702, -1.3166852 51.0577499, -1.316828 51.0574511, -1.3169876 51.0569688)",,,,,
101176366,,Culver Road,residential,30 mph,False,True,169.101,,"LINESTRING (-1.3166785 51.0577702, -1.3166726 51.0577921, -1.3166052 51.0585151, -1.316515 51.0586593, -1.3164772 51.0587134, -1.3163727 51.0588484, -1.316325 51.05891, -1.3161131 51.0592246)",,,,,
837918138,,Saint James Mews,residential,,False,False,81.541,,"LINESTRING (-1.3193689 51.0605667, -1.3189844 51.060452, -1.318979 51.0603172, -1.3184939 51.0601884)",,,,,
19843463,,St Cross Road,secondary,30 mph,False,False,27.378999999999998,,"LINESTRING (-1.3184939 51.0601884, -1.3185383 51.0600859, -1.3185785 51.0599482)",B3335,,,,
19843463,,St Cross Road,secondary,30 mph,False,True,21.484,,"LINESTRING (-1.3184939 51.0601884, -1.318468 51.0602481, -1.3184054 51.0603734)",B3335,,,,
837918138,,Saint James Mews,residential,,False,True,81.541,,"LINESTRING (-1.3184939 51.0601884, -1.318979 51.0603172, -1.3189844 51.060452, -1.3193689 51.0605667)",,,,,
88059833,,High Street,secondary,20 mph,True,False,18.051,,"LINESTRING (-1.3083883 51.0610716, -1.3086393 51.0611099)",B3330,,,,
1229280944,2,High Street,secondary,20 mph,False,True,11.671,,"LINESTRING (-1.3083883 51.0610716, -1.3083048 51.0610526, -1.3082333 51.0610327)",B3330,,,,
"[988779432, 988779429, 988779430, 988779431]",,Belgarum Place,residential,,False,"[False, True]",31.067999999999998,,"LINESTRING (-1.3172027 51.0650981, -1.3170736 51.0650802, -1.3168918 51.0650543, -1.3168593 51.0650498, -1.3167696 51.0650351)",,yes,,,
227711827,1,Staple Gardens,residential,20 mph,False,False,66.249,,"LINESTRING (-1.3167696 51.0650351, -1.3166546 51.065293, -1.3165072 51.0656076)",,,,,
227711827,1,Staple Gardens,residential,20 mph,False,True,58.300000000000004,,"LINESTRING (-1.3167696 51.0650351, -1.3168522 51.0648129, -1.3169342 51.0646464, -1.3169625 51.0645878, -1.3169909 51.0645299)",,,,,
"[988779432, 988779429, 988779430, 988779431]",,Belgarum Place,residential,,False,"[False, True]",31.067999999999998,,"LINESTRING (-1.3167696 51.0650351, -1.3168593 51.0650498, -1.3168918 51.0650543, -1.3170736 51.0650802, -1.3172027 51.0650981)",,yes,,,
9348288,1,Tower Street,residential,20 mph,True,False,79.66799999999999,,"LINESTRING (-1.3174887 51.0656691, -1.3174528 51.0656667, -1.3174032 51.065654, -1.3172905 51.0656338, -1.3172315 51.0656245, -1.3172129 51.0656272, -1.3171953 51.0656338, -1.3171819 51.0656448, -1.3171658 51.065665, -1.3171524 51.0656962, -1.3171457 51.0657181, -1.3171323 51.0657282, -1.3171054 51.065735, -1.3170679 51.0657333, -1.3170323 51.0657299, -1.316967 51.0657175, -1.3165935 51.065646, -1.3165072 51.0656076)",,,,,
988779436,1,Tower Street,residential,20 mph,False,True,34.475,,"LINESTRING (-1.3174887 51.0656691, -1.317512 51.0656622, -1.3175317 51.0656514, -1.3176574 51.065484, -1.3176666 51.0654717, -1.3177043 51.0654433, -1.3177117 51.0654377, -1.3177552 51.0654167)",,,,,
38324250,,Parchment Street,unclassified,,False,True,34.984,,"LINESTRING (-1.3144292 51.0627339, -1.3142389 51.0630249)",,,,,
38324275,,St Peter Street,unclassified,20 mph,False,True,36.256,,"LINESTRING (-1.3154861 51.0628675, -1.3153424 51.0631808)",,,,2.5,
1229280408,,Water Lane,residential,20 mph,False,False,11.927,,"LINESTRING (-1.3074809 51.0615176, -1.3073108 51.0615089)",,,,,
