osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,bridge,tunnel,access,est_width
"[631183712, 119848015]",False,,,Charles Street,residential,30 mph,,True,161.51399999999998,"LINESTRING (-2.8858636 53.1952488, -2.8854815 53.1950876, -2.8853643 53.1949995, -2.8851973 53.1948741, -2.8850413 53.1946418, -2.8849662 53.1944891, -2.8849072 53.1943316, -2.8848874 53.1942289, -2.8848443 53.1940053)",,,,
732730862,True,,,Brook Street,residential,,,False,43.759,"LINESTRING (-2.8858636 53.1952488, -2.8858888 53.1952273, -2.886241 53.1949267)",,,,
582985569,False,,,Seller Street,residential,20 mph,,False,40.512,"LINESTRING (-2.8834757 53.1931158, -2.8836568 53.1934636)",,,,
582985569,False,,,Seller Street,residential,20 mph,,True,4.121,"LINESTRING (-2.8834757 53.1931158, -2.8834585 53.1930802)",,,,
71540652,False,,,Egerton Street,residential,20 mph,,False,95.93,"LINESTRING (-2.8838056 53.193891, -2.8841215 53.1947327)",,,,
71540655,True,,,Milton Street,residential,20 mph,,False,35.949,"LINESTRING (-2.8838056 53.193891, -2.8843356 53.1939518)",,,,
1858749,False,,,Crewe Terrace,residential,20 mph,,True,31.467,"LINESTRING (-2.88369 53.1948746, -2.8841505 53.1948116)",,,,
1858743,False,,,Egerton Street,residential,20 mph,,False,48.279999999999994,"LINESTRING (-2.8843116 53.1952349, -2.8842956 53.1951986, -2.8841505 53.1948116)",,,,
6004639,False,,,Albert Street,residential,20 mph,,False,40.412,"LINESTRING (-2.8843116 53.1952349, -2.8838405 53.1953072, -2.8838648 53.1953778)",,,,
2587715,False,,,Bedward Row,residential,,,True,67.883,"LINESTRING (-2.8970662 53.1912671, -2.8971239 53.1912621, -2.8980673 53.1911536)",,,,
2587716,False,,,Bedward Row,unclassified,,,False,79.275,"LINESTRING (-2.8969669 53.1912803, -2.895805 53.1914341)",,,,
"[5844625, 202356236, 202356237]",False,,,Little Saint John Street,unclassified,,,True,89.383,"LINESTRING (-2.886049 53.1886993, -2.8862191 53.1888434, -2.8863405 53.188921, -2.8863609 53.1889553, -2.8863588 53.1889986, -2.8862983 53.1890718, -2.8862145 53.1891643, -2.8862016 53.189196, -2.8861811 53.1893154, -2.8861753 53.18938, -2.886172 53.1894169)",,,,
14351047,False,,,Goss Street,residential,,,False,13.459,"LINESTRING (-2.8927476 53.1905133, -2.8926714 53.1904012)",,,,
"[14351043, 1821206]",False,,,Crook Street,residential,,,True,118.85600000000001,"LINESTRING (-2.8927476 53.1905133, -2.8928311 53.190497, -2.8930988 53.1904459, -2.8932107 53.1904183, -2.8934808 53.1903235, -2.8936089 53.1902996, -2.8936343 53.1902937, -2.8937448 53.1905146, -2.8938696 53.1907642)",,,,
14351047,False,,,Goss Street,residential,,,True,21.153000000000002,"LINESTRING (-2.8927476 53.1905133, -2.8927298 53.1905228, -2.8927265 53.1905357, -2.8928142 53.1906899)",,,,
582985569,False,,,Seller Street,residential,20 mph,,True,40.512,"LINESTRING (-2.8836568 53.1934636, -2.8834757 53.1931158)",,,,
34214881,False,,,Canalside,residential,,,True,189.11599999999999,"LINESTRING (-2.8836568 53.1934636, -2.8838832 53.193456, -2.8845505 53.1934317, -2.8851781 53.1934108, -2.8861985 53.1933934, -2.8864925 53.1933884)",,,,
"[47257561, 34214870]",True,,,"['Egerton Street', 'Seller Street']",residential,20 mph,,False,48.582,"LINESTRING (-2.8836568 53.1934636, -2.8836726 53.1934896, -2.8837199 53.1936297, -2.8838056 53.193891)",yes,,,
4311605,False,2,,King Street,residential,20 mph,,True,26.935,"LINESTRING (-2.895172 53.1929694, -2.8955716 53.1929325)",,,,
34241824,False,,,King's Court,residential,,,False,48.625,"LINESTRING (-2.895172 53.1929694, -2.8950272 53.1925408)",,,,
582841891,False,1,,King Street,residential,20 mph,,False,153.44199999999998,"LINESTRING (-2.895172 53.1929694, -2.8945511 53.1929751, -2.8941075 53.1929791, -2.8938433 53.192998, -2.8935791 53.1930306, -2.8932178 53.1930899, -2.8929953 53.1931379, -2.8929098 53.1931578)",,,,
34241824,False,,,King's Court,residential,,,True,48.625,"LINESTRING (-2.8950272 53.1925408, -2.895172 53.1929694)",,,,
1818965,True,3,A5268,Hoole Way Roundabout,trunk,30 mph,circular,False,34.368,"LINESTRING (-2.8881715 53.1943756, -2.8881679 53.1944516, -2.8881267 53.1945361, -2.8880605 53.1945898, -2.8879527 53.194634)",,,,
"[680370408, 1264450811]",True,2,A5268,"['St Oswalds Way', 'Hoole Way Roundabout']",trunk,30 mph,,False,115.24900000000001,"LINESTRING (-2.8881715 53.1943756, -2.8882749 53.194463, -2.8883783 53.1945314, -2.8885015 53.194595, -2.8888186 53.1947157, -2.8895464 53.1949889)",,,,
71540630,False,,,Old Hall Place,residential,,,False,36.787,"LINESTRING (-2.8931515 53.1896742, -2.8929722 53.1893613)",,,,2.5
1818914,False,,,Michael Street,residential,,,False,35.387,"LINESTRING (-2.8931515 53.1896742, -2.8930776 53.1896893, -2.892943 53.1897217, -2.8926572 53.1897905)",,,,
1818914,False,,,Michael Street,residential,,,True,38.798,"LINESTRING (-2.8931515 53.1896742, -2.8932253 53.1896606, -2.8934646 53.1896592, -2.8937225 53.1896206)",,,,
71540636,False,,,James Street,residential,,,True,23.515,"LINESTRING (-2.8859553 53.1948025, -2.886241 53.1949267)",,,,
1818915,False,,,Weaver Street,residential,,,True,34.248,"LINESTRING (-2.8938449 53.1882879, -2.8943393 53.1882036)",,,,
71540633,False,,,Weaver Street,residential,,,False,43.528999999999996,"LINESTRING (-2.8938449 53.1882879, -2.8937886 53.188262, -2.8937484 53.1882185, -2.8936976 53.1880997, -2.8936759 53.1880544, -2.8936396 53.1880109, -2.8936 53.1879843, -2.8935282 53.1879706)",,,,
71540663,False,,,Weaver Street,residential,,,False,13.57,"LINESTRING (-2.8938449 53.1882879, -2.8938059 53.1883201, -2.8937978 53.1883539, -2.8938068 53.1884017)",,,,
71540626,False,,,Priory Place,residential,,,True,129.23399999999998,"LINESTRING (-2.8860165 53.1907323, -2.8858962 53.1903624, -2.8858054 53.1903271, -2.8846467 53.1905199)",,,,
71540636,False,,,James Street,residential,,,False,23.515,"LINESTRING (-2.886241 53.1949267, -2.8859553 53.1948025)",,,,
"[220992848, 963052926, 732730862]",True,,,"['Milton Street', 'Brook Street']",residential,,,False,103.93,"LINESTRING (-2.886241 53.1949267, -2.8866083 53.194617, -2.88673 53.1944703, -2.8867501 53.194423, -2.8867336 53.1943525, -2.8866114 53.1942543, -2.8863792 53.1942025)",,,,
6004639,False,,,Albert Street,residential,20 mph,,True,40.412,"LINESTRING (-2.8838648 53.1953778, -2.8838405 53.1953072, -2.8843116 53.1952349)",,,,
"[1821216, 119440731, 73259596, 119440735]",False,,,Wharf View,unclassified,,,False,226.91299999999998,"LINESTRING (-2.8976303 53.1937343, -2.8977782 53.1937886, -2.8979261 53.1938428, -2.8979938 53.1938534, -2.8980894 53.1938483, -2.8984118 53.1937971, -2.8985895 53.1937955, -2.8986531 53.193828, -2.8990713 53.194422, -2.8983831 53.1945801, -2.8980669 53.194637, -2.8979198 53.1946668)",,,,
119440744,False,2,,Raymond Street,tertiary,30 mph,,False,38.078,"LINESTRING (-2.8976303 53.1937343, -2.8974349 53.1939089, -2.8973769 53.1939491, -2.8972725 53.1939975)",,,,
"[1818929, 6004583]",False,,,Sens Close,residential,,,True,121.234,"LINESTRING (-2.8965917 53.1922844, -2.89653 53.1921109, -2.8968198 53.1920769, -2.8968562 53.1920613, -2.896875 53.1920356, -2.8968531 53.1919437, -2.8968302 53.1918932, -2.8967609 53.1918481, -2.8961494 53.1919248, -2.8959855 53.1919453)",,,,
73259644,False,,,Garden Court,residential,,,True,23.326,"LINESTRING (-2.8948482 53.194005, -2.8950543 53.1939772, -2.8950936 53.194057)",,,,
1065742004,True,2,A5268,,trunk,30 mph,circular,False,21.826,"LINESTRING (-2.8929013 53.1867861, -2.8929655 53.1867332, -2.8930478 53.1866902, -2.8931441 53.1866593)",,,,
45881978,False,,,Castle Street,residential,,,True,3.201,"LINESTRING (-2.8918133 53.1869717, -2.8917675 53.1869804)",,,,
"[1818913, 1818978]",False,,,St Mary's Hill,residential,,,False,84.855,"LINESTRING (-2.8918133 53.1869717, -2.8915149 53.1867289, -2.89148 53.1866944, -2.891379 53.1866128, -2.8913364 53.1865994, -2.8911732 53.1865987, -2.8910957 53.1866082, -2.8910458 53.1866048, -2.8909913 53.1865732, -2.8909072 53.1865245)",,,,
45881978,False,,,Castle Street,residential,,,False,51.096,"LINESTRING (-2.8918133 53.1869717, -2.892036 53.1869304, -2.8922586 53.1868745, -2.8923789 53.1868403, -2.8924048 53.1868329, -2.8924707 53.1868271, -2.8925346 53.1868283)",,,,
1818881,False,2,,Lower Bridge Street,tertiary,20 mph,,True,9.873,"LINESTRING (-2.8897426 53.1866147, -2.8898079 53.1866944)",,,,
"[1822381, 1148659182]",True,1,,Hunter Street,unclassified,20 mph,,False,180.642,"LINESTRING (-2.8926518 53.1926235, -2.8926823 53.1926017, -2.8927198 53.1925866, -2.8928418 53.1925565, -2.8934744 53.1924196, -2.8937563 53.1923619, -2.8939271 53.1923279, -2.8942554 53.1922733, -2.8945505 53.1922292, -2.8949451 53.1921758, -2.8952219 53.1921303)",,,,
118279502,True,,,Northgate Street,unclassified,,,False,65.74000000000001,"LINESTRING (-2.8926518 53.1926235, -2.8926024 53.1925943, -2.892534 53.1925448, -2.8924007 53.1923197, -2.8922916 53.192131, -2.8922791 53.1921072, -2.8922821 53.1920854)",,,,
1065742002,True,2,A5268,,trunk,30 mph,circular,False,8.86,"LINESTRING (-2.8937341 53.1867744, -2.8937889 53.186847)",,,,
140173595,False,,,Newton Close,residential,,,True,76.673,"LINESTRING (-2.8979198 53.1946668, -2.8983232 53.1953126)",,,,
1821216,False,,,Wharf View,unclassified,,,False,52.480000000000004,"LINESTRING (-2.8979198 53.1946668, -2.8976139 53.1947182, -2.8971662 53.1948041)",,,,
"[1821216, 119440731, 73259596, 119440735]",False,,,Wharf View,unclassified,,,True,226.913,"LINESTRING (-2.8979198 53.1946668, -2.8980669 53.194637, -2.8983831 53.1945801, -2.8990713 53.194422, -2.8986531 53.193828, -2.8985895 53.1937955, -2.8984118 53.1937971, -2.8980894 53.1938483, -2.8979938 53.1938534, -2.8979261 53.1938428, -2.8977782 53.1937886, -2.8976303 53.1937343)",,,,
140173595,False,,,Newton Close,residential,,,False,76.673,"LINESTRING (-2.8983232 53.1953126, -2.8979198 53.1946668)",,,,
2587716,False,,,Bedward Row,unclassified,,,True,79.275,"LINESTRING (-2.895805 53.1914341, -2.8969669 53.1912803)",,,,
112392156,True,2,A5268,Nicholas Street,trunk,30 mph,,False,58.102000000000004,"LINESTRING (-2.895805 53.1914341, -2.8958114 53.1914551, -2.8959321 53.1917951, -2.8959855 53.1919453)",,,,
1858764,False,,,Union Terrace,unclassified,,,False,140.805,"LINESTRING (-2.8879206 53.1937313, -2.8878728 53.1937095, -2.8877578 53.1936578, -2.8875187 53.1935785, -2.8872238 53.1935671, -2.8868295 53.1935746, -2.8858837 53.1935956)",,,,
"[6004659, 200830710]",True,,,Brook Street,tertiary,,,False,47.217999999999996,"LINESTRING (-2.8879206 53.1937313, -2.8878916 53.1937579, -2.8878666 53.1937858, -2.8878337 53.1938386, -2.8878173 53.1939178, -2.8878587 53.1940304, -2.887937 53.1941296)",,,,
1818891,False,2,A5268,Pepper Street,trunk,30 mph,,True,12.727,"LINESTRING (-2.8884935 53.1889573, -2.8883175 53.1890018)",,,,
1818882,False,,,Newgate Street,residential,,,False,92.501,"LINESTRING (-2.8884935 53.1889573, -2.8887089 53.1892914, -2.8890749 53.1897113)",,,,
1818891,False,2,A5268,Pepper Street,trunk,30 mph,,False,40.623000000000005,"LINESTRING (-2.8884935 53.1889573, -2.8886054 53.1889303, -2.8888983 53.1888679, -2.8890659 53.1888316)",,,,
1818899,False,,,Abbey Street,residential,,,True,121.45499999999998,"LINESTRING (-2.8915277 53.1925502, -2.8911261 53.1925806, -2.890873 53.1925998, -2.8906557 53.1926166, -2.8902217 53.1926495, -2.8897193 53.1926886)",,,,
582838765,False,,,Abbey Square,residential,,,False,54.55700000000001,"LINESTRING (-2.8915277 53.1925502, -2.8914931 53.1924543, -2.8914712 53.1923742, -2.8914688 53.1923549, -2.8914725 53.1923291, -2.8914828 53.1923067, -2.8915047 53.192281, -2.8915335 53.1922567, -2.8915827 53.1922415, -2.891812 53.1921787)",,,,
582838765,False,,,Abbey Square,residential,,,True,83.55199999999999,"LINESTRING (-2.8915277 53.1925502, -2.8915567 53.1925715, -2.8915999 53.1925964, -2.891659 53.1926249, -2.8917126 53.1926418, -2.8917676 53.1926418, -2.8918537 53.192628, -2.8919358 53.1926057, -2.8919726 53.1925816, -2.8919976 53.1925568, -2.8920145 53.1925346, -2.8920232 53.1925125, -2.8920021 53.1924686, -2.891812 53.1921787)",,,,
71540633,False,,,Weaver Street,residential,,,True,43.528999999999996,"LINESTRING (-2.8935282 53.1879706, -2.8936 53.1879843, -2.8936396 53.1880109, -2.8936759 53.1880544, -2.8936976 53.1880997, -2.8937484 53.1882185, -2.8937886 53.188262, -2.8938449 53.1882879)",,,,
71540628,False,,,Weaver Street,residential,,,True,4.703,"LINESTRING (-2.8943347 53.1895662, -2.894278 53.189541)",,,,
582702897,True,,,Castle Street,residential,30 mph,,False,26.155,"LINESTRING (-2.8928412 53.1869611, -2.892768 53.1869035, -2.8927313 53.1868787, -2.8926785 53.1868562, -2.8925989 53.1868375, -2.8925346 53.1868283)",,,,
1065742004,True,2,A5268,,trunk,30 mph,circular,False,20.11,"LINESTRING (-2.8928412 53.1869611, -2.8928483 53.1868708, -2.8929013 53.1867861)",,,,
2336252,True,2,A5268,Nicholas Street,trunk,30 mph,,False,137.119,"LINESTRING (-2.8937889 53.186847, -2.8938973 53.1870059, -2.8939875 53.1871514, -2.8940776 53.187318, -2.894115 53.1873891, -2.8941717 53.1875232, -2.894393 53.1880242)",,,,
3025229,True,2,A5268,,trunk,30 mph,circular,False,56.017,"LINESTRING (-2.8937889 53.186847, -2.8938088 53.1869301, -2.8937883 53.1870132, -2.893729 53.1870892, -2.8936359 53.187152, -2.8935167 53.1871962, -2.8933815 53.1872181)",,,,
4311728,True,1,,Northgate Street,unclassified,20 mph,,False,72.961,"LINESTRING (-2.8933431 53.1937604, -2.8931042 53.1934342, -2.8930719 53.1933885, -2.8929226 53.193176, -2.8929098 53.1931578)",,,,
"[34214890, 34214891, 200830707]",False,2,,Upper Northgate Street,unclassified,20 mph,,True,45.49399999999999,"LINESTRING (-2.8933431 53.1937604, -2.8933549 53.1937776, -2.8933908 53.1938301, -2.8934794 53.1939878, -2.8935033 53.1940672, -2.8935111 53.1941538)",yes,,,
"[587502632, 1154100528, 1818934]",False,2,,Water Tower Street,residential,20 mph,,True,99.83099999999999,"LINESTRING (-2.8933431 53.1937604, -2.8933799 53.1937534, -2.8937231 53.1936885, -2.8940664 53.1936236, -2.8947757 53.1934971)",,,,
"[2336258, 34214876, 34214879]",True,2,A5268,St. Oswalds Way,trunk,30 mph,,False,219.17499999999998,"LINESTRING (-2.8845411 53.1931777, -2.8846168 53.1932294, -2.8848017 53.1933675, -2.8849419 53.1934568, -2.8850628 53.1935378, -2.8852622 53.1936655, -2.8854571 53.1937547, -2.8856842 53.1938426, -2.8859244 53.1939346, -2.8861569 53.1939997, -2.8870244 53.1941734, -2.8870755 53.1941754, -2.8872534 53.1941658)",yes,,,
2336258,True,2,A5268,St. Oswalds Way,trunk,30 mph,,False,45.725,"LINESTRING (-2.884089 53.1928683, -2.8842045 53.192948, -2.8845411 53.1931777)",,,,
279709297,True,,,,unclassified,30 mph,,False,50.239,"LINESTRING (-2.884089 53.1928683, -2.8842111 53.1929068, -2.8843667 53.1929309, -2.8845062 53.1929261, -2.8848172 53.1928936)",,,,
1858743,False,,,Egerton Street,residential,20 mph,,True,8.983,"LINESTRING (-2.8841215 53.1947327, -2.8841505 53.1948116)",,,,
71540652,False,,,Egerton Street,residential,20 mph,,True,95.93,"LINESTRING (-2.8841215 53.1947327, -2.8838056 53.193891)",,,,
1858751,True,,,Samuel Street,residential,20 mph,,False,101.643,"LINESTRING (-2.8841215 53.1947327, -2.8843217 53.1947036, -2.8844226 53.1946727, -2.8843356 53.1939518)",,,,
1858743,False,,,Egerton Street,residential,20 mph,,False,8.983,"LINESTRING (-2.8841505 53.1948116, -2.8841215 53.1947327)",,,,
1858749,False,,,Crewe Terrace,residential,20 mph,,False,31.467,"LINESTRING (-2.8841505 53.1948116, -2.88369 53.1948746)",,,,
1858743,False,,,Egerton Street,residential,20 mph,,True,48.279999999999994,"LINESTRING (-2.8841505 53.1948116, -2.8842956 53.1951986, -2.8843116 53.1952349)",,,,
582838765,False,,,Abbey Square,residential,,,False,83.55199999999999,"LINESTRING (-2.891812 53.1921787, -2.8920021 53.1924686, -2.8920232 53.1925125, -2.8920145 53.1925346, -2.8919976 53.1925568, -2.8919726 53.1925816, -2.8919358 53.1926057, -2.8918537 53.192628, -2.8917676 53.1926418, -2.8917126 53.1926418, -2.891659 53.1926249, -2.8915999 53.1925964, -2.8915567 53.1925715, -2.8915277 53.1925502)",,,,
582838765,False,,,Abbey Square,residential,,,True,54.557,"LINESTRING (-2.891812 53.1921787, -2.8915827 53.1922415, -2.8915335 53.1922567, -2.8915047 53.192281, -2.8914828 53.1923067, -2.8914725 53.1923291, -2.8914688 53.1923549, -2.8914712 53.1923742, -2.8914931 53.1924543, -2.8915277 53.1925502)",,,,
"[117775092, 582838765, 582838766]",False,,,Abbey Square,residential,,,True,33.268,"LINESTRING (-2.891812 53.1921787, -2.8918981 53.1921581, -2.8920492 53.1921162, -2.8921681 53.1920924, -2.8922228 53.192087, -2.8922821 53.1920854)",,building_passage,,
294887209,False,,,Bold Square,unclassified,20 mph,,True,24.415,"LINESTRING (-2.883819 53.1930407, -2.8834585 53.1930802)",,,,
294887209,False,,,Bold Square,unclassified,20 mph,,False,24.415,"LINESTRING (-2.8834585 53.1930802, -2.883819 53.1930407)",,,,
582985569,False,,,Seller Street,residential,20 mph,,False,4.121,"LINESTRING (-2.8834585 53.1930802, -2.8834757 53.1931158)",,,,
582985569,False,,,Seller Street,residential,20 mph,,True,25.939999999999998,"LINESTRING (-2.8834585 53.1930802, -2.8834039 53.1929772, -2.8833936 53.1928812, -2.8834176 53.192856)",,,,
1818918,False,,,The Yonne,residential,,,True,8.353,"LINESTRING (-2.8976526 53.1925605, -2.8975375 53.1925903)",,,,
302711529,False,,,The Yonne,residential,,,True,9.05,"LINESTRING (-2.8974155 53.1926261, -2.8975375 53.1925903)",,,,
"[1818942, 105610607]",False,2,A5268,"['Pepper Street', 'Little St John Street']",trunk,30 mph,,True,146.448,"LINESTRING (-2.8879334 53.189143, -2.8878689 53.1891896, -2.88784 53.1892093, -2.8877668 53.1892712, -2.8877175 53.1893281, -2.8876946 53.1893458, -2.8875971 53.1894283, -2.8875331 53.1894769, -2.8874845 53.1895139, -2.8873657 53.1895651, -2.8872217 53.1895973, -2.8870606 53.1896119, -2.886904 53.1896054, -2.88686 53.1896007, -2.8867187 53.1895706, -2.8865795 53.1895228, -2.8864503 53.1894629, -2.8863581 53.1894335, -2.8862122 53.1894166, -2.886172 53.1894169)",,,,
"[34241808, 136941325, 5844630]",False,2,,"['Souters Lane', 'The Groves']",unclassified,20 mph,,"[False, True]",293.39099999999996,"LINESTRING (-2.8879334 53.189143, -2.8878314 53.1890853, -2.8877793 53.188989, -2.8877617 53.1889346, -2.8876952 53.1888377, -2.8876083 53.1887631, -2.8874967 53.1886737, -2.8873904 53.1885935, -2.8872996 53.1885114, -2.8872284 53.1884507, -2.8871424 53.1883423, -2.8870388 53.1881618, -2.8869583 53.1880668, -2.8868787 53.1879925, -2.8865937 53.1877689, -2.8867419 53.1877109, -2.8870603 53.1875299, -2.887187 53.1874553, -2.8873377 53.1873724, -2.8874217 53.1873271, -2.8875154 53.1872715, -2.8877378 53.1871201, -2.8877939 53.1870838, -2.8878286 53.1870591)",,,,
"[903007680, 136941326]",False,2,A5268,Pepper Street,trunk,30 mph,,False,30.398,"LINESTRING (-2.8879334 53.189143, -2.8879764 53.1891195, -2.8880805 53.1890651, -2.8881487 53.1890434, -2.8881705 53.1890367, -2.8882218 53.1890256, -2.8882422 53.1890212, -2.8882736 53.1890131, -2.8883175 53.1890018)",,,,
351187402,False,,A548,Watergate Street,primary,30 mph,,True,10.662,"LINESTRING (-2.8950287 53.1896955, -2.8951866 53.1896799)",,,,
884197516,True,2,A5268,Nicholas Street,trunk,30 mph,,False,172.15800000000002,"LINESTRING (-2.8950287 53.1896955, -2.8949914 53.1896326, -2.8948771 53.1893875, -2.8946837 53.1889775, -2.8943393 53.1882036)",,,,
1818864,False,,,White Friars,residential,,,True,76.043,"LINESTRING (-2.8926806 53.1885088, -2.8930102 53.1884678, -2.8931833 53.1884463, -2.8938068 53.1884017)",,,,
1818873,False,2,,Canning Street,residential,20 mph,,True,11.585,"LINESTRING (-2.8939901 53.1933699, -2.8940368 53.1933084, -2.8940795 53.1932822)",,,,
582831880,False,,,Canning Street,residential,,,True,7.074999999999999,"LINESTRING (-2.8939866 53.1932545, -2.8940368 53.1932769, -2.8940795 53.1932822)",,,,
680310244,False,2,,Upper Northgate Street,unclassified,20 mph,,True,16.252,"LINESTRING (-2.8935111 53.1941538, -2.8935255 53.1942997)",,,,
"[34214890, 200830707, 34214891]",False,2,,Upper Northgate Street,unclassified,20 mph,,False,45.494,"LINESTRING (-2.8935111 53.1941538, -2.8935033 53.1940672, -2.8934794 53.1939878, -2.8933908 53.1938301, -2.8933549 53.1937776, -2.8933431 53.1937604)",yes,,,
680310244,False,2,,Upper Northgate Street,unclassified,20 mph,,False,16.252,"LINESTRING (-2.8935255 53.1942997, -2.8935111 53.1941538)",,,,
"[1153374352, 6004661, 1818903]",True,2,,Upper Northgate Street,tertiary,20 mph,,False,96.46400000000001,"LINESTRING (-2.8935255 53.1942997, -2.8936617 53.1947026, -2.893721 53.1948356, -2.8937322 53.1948607, -2.8938232 53.194967, -2.8938828 53.1950148, -2.8939381 53.195042, -2.8940295 53.1950869)",,,,
"[1153374353, 123525966]",False,2,,Canal Street,tertiary,20 mph,,True,66.055,"LINESTRING (-2.8935255 53.1942997, -2.8936513 53.1942876, -2.8940134 53.194253, -2.8945003 53.1941919)",,,,
582835105,True,1,,Upper Northgate Street,unclassified,20 mph,,False,15.798,"LINESTRING (-2.8933614 53.1942533, -2.8934353 53.1942332, -2.8934718 53.1942114, -2.8934947 53.1941865, -2.8935111 53.1941538)",,,,
680310245,True,1,,George Street,tertiary,20 mph,,False,12.602,"LINESTRING (-2.8933614 53.1942533, -2.8934307 53.194258, -2.8934776 53.194271, -2.8935255 53.1942997)",,,,
34214877,True,,A5268,St. Oswalds Way,trunk,30 mph,,False,89.418,"LINESTRING (-2.8844008 53.1931936, -2.8840727 53.1929619, -2.8835173 53.1925883)",,,,
582985567,True,,,Seller Street,residential,30 mph,,False,85.38399999999999,"LINESTRING (-2.8844008 53.1931936, -2.8840563 53.1930217, -2.8837084 53.1928091, -2.8836594 53.1927909, -2.883594 53.1927881, -2.8835356 53.1927993, -2.8834843 53.1928189, -2.8834176 53.192856)",,,,
31970905,True,,,Seller Street,residential,30 mph,,False,31.946,"LINESTRING (-2.8834176 53.192856, -2.8834487 53.1928235, -2.8835223 53.1927471, -2.8835445 53.192689, -2.8835173 53.1925883)",,,,
582985569,False,,,Seller Street,residential,20 mph,,False,25.939999999999998,"LINESTRING (-2.8834176 53.192856, -2.8833936 53.1928812, -2.8834039 53.1929772, -2.8834585 53.1930802)",,,,
"[1818913, 1818978]",False,,,St Mary's Hill,residential,,,True,84.855,"LINESTRING (-2.8909072 53.1865245, -2.8909913 53.1865732, -2.8910458 53.1866048, -2.8910957 53.1866082, -2.8911732 53.1865987, -2.8913364 53.1865994, -2.891379 53.1866128, -2.89148 53.1866944, -2.8915149 53.1867289, -2.8918133 53.1869717)",,,,
1818881,False,2,,Lower Bridge Street,tertiary,20 mph,,True,3.128,"LINESTRING (-2.8902529 53.187291, -2.8902677 53.1873177)",,,,
1818881,False,2,,Lower Bridge Street,tertiary,20 mph,,False,73.024,"LINESTRING (-2.8902529 53.187291, -2.8901342 53.1870545, -2.8898079 53.1866944)",,,,
1818890,False,,,Saint Olave Street,residential,,,False,72.43299999999999,"LINESTRING (-2.8902529 53.187291, -2.8897425 53.187407, -2.8894686 53.1874768, -2.8894291 53.187485, -2.8892403 53.1875277)",,,,
309991136,False,,,Trinity Street,unclassified,,,False,31.924,"LINESTRING (-2.8947564 53.1903505, -2.8948128 53.1906356)",,,,
583792314,False,,,Moray Court,residential,,,False,43.198,"LINESTRING (-2.8947564 53.1903505, -2.8941304 53.1904517)",,,,
309991136,False,,,Trinity Street,unclassified,,,True,34.128,"LINESTRING (-2.8947564 53.1903505, -2.8947203 53.1902668, -2.8946172 53.1901312, -2.894568 53.1900661)",,,,
583792314,False,,,Moray Court,residential,,,True,43.198,"LINESTRING (-2.8941304 53.1904517, -2.8947564 53.1903505)",,,,
587484072,False,,,The Groves,unclassified,,,False,3.111,"LINESTRING (-2.8878624 53.1870784, -2.8878286 53.1870591)",,,,
34241808,False,,,The Groves,unclassified,,,True,3.416,"LINESTRING (-2.8878286 53.1870591, -2.8878604 53.187035)",,,,
587484072,False,,,The Groves,unclassified,,,True,3.111,"LINESTRING (-2.8878286 53.1870591, -2.8878624 53.1870784)",,,,
"[34241808, 136941325, 5844630]",False,2,,"['Souters Lane', 'The Groves']",unclassified,20 mph,,"[False, True]",293.39099999999996,"LINESTRING (-2.8878286 53.1870591, -2.8877939 53.1870838, -2.8877378 53.1871201, -2.8875154 53.1872715, -2.8874217 53.1873271, -2.8873377 53.1873724, -2.887187 53.1874553, -2.8870603 53.1875299, -2.8867419 53.1877109, -2.8865937 53.1877689, -2.8868787 53.1879925, -2.8869583 53.1880668, -2.8870388 53.1881618, -2.8871424 53.1883423, -2.8872284 53.1884507, -2.8872996 53.1885114, -2.8873904 53.1885935, -2.8874967 53.1886737, -2.8876083 53.1887631, -2.8876952 53.1888377, -2.8877617 53.1889346, -2.8877793 53.188989, -2.8878314 53.1890853, -2.8879334 53.189143)",,,,
1818882,False,,,Newgate Street,residential,,,True,92.501,"LINESTRING (-2.8890749 53.1897113, -2.8887089 53.1892914, -2.8884935 53.1889573)",,,,
1067588405,True,2,A5268,St Oswalds Way,trunk,30 mph,,False,222.07300000000004,"LINESTRING (-2.8904212 53.1952868, -2.8907477 53.1953833, -2.8907836 53.195394, -2.8910074 53.1954536, -2.8912698 53.1955106, -2.89154 53.1955466, -2.8917961 53.1955585, -2.8920767 53.1955537, -2.8923297 53.1955407, -2.8925069 53.1955322, -2.8927966 53.1955036, -2.8931117 53.1954547, -2.8932861 53.1953907, -2.8935096 53.1952406)",,,,
1067588404,True,2,A5268,St Oswalds Way,trunk,30 mph,,False,62.57,"LINESTRING (-2.8901412 53.1953502, -2.8893285 53.1950681)",,,,
954772827,True,1,,St Anne Street,tertiary_link,30 mph,,False,21.075,"LINESTRING (-2.8901412 53.1953502, -2.8902118 53.1953076, -2.8903174 53.1952847, -2.8904212 53.1952868)",,,,
200830711,True,2,A5268,Hoole Way Roundabout,trunk,30 mph,circular,False,48.507999999999996,"LINESTRING (-2.8872534 53.1941658, -2.887532 53.1940955, -2.8876508 53.1940796, -2.8877497 53.1940839, -2.8878508 53.1940978, -2.887937 53.1941296)",,,,
680371270,True,,A5268,Hoole Way Roundabout,trunk,30 mph,circular,False,11.709,"LINESTRING (-2.8871648 53.1945593, -2.8871022 53.1944609)",,,,
