osmid,bridge,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry,width,junction,tunnel
1248909882,,False,,Faber Street,residential,False,29.512,,20 mph,"LINESTRING (-1.0687395 53.962205, -1.0687178 53.9624701)",,,
"[376135008, 376135009, 252982740]",,False,,Faber Street,residential,False,28.621,,,"LINESTRING (-1.0687395 53.962205, -1.0686419 53.9622014, -1.0685286 53.9621984, -1.0683027 53.9621904)",,,building_passage
1248909882,,False,,Faber Street,residential,True,31.872999999999998,,20 mph,"LINESTRING (-1.0687395 53.962205, -1.0687568 53.9620747, -1.0688384 53.96201, -1.068879 53.9619385)",,,
"[376135008, 376135009, 252982740]",,False,,Faber Street,residential,True,28.621000000000002,,,"LINESTRING (-1.0683027 53.9621904, -1.0685286 53.9621984, -1.0686419 53.9622014, -1.0687395 53.962205)",,,building_passage
"[4426768, 841520811]",,False,,"['Park Grove', 'Neville Terrace']",residential,True,97.34,,20 mph,"LINESTRING (-1.0761469 53.9683336, -1.0759055 53.9682781, -1.0758763 53.9682669, -1.0758565 53.9682542, -1.0752055 53.967686)",,,
847784656,,True,,Neville Terrace,residential,False,7.992,,20 mph,"LINESTRING (-1.0761469 53.9683336, -1.0762032 53.968349, -1.0762559 53.968366)",,,
989055170,,False,2,Eboracum Way,tertiary,False,6.095,,,"LINESTRING (-1.0718397 53.9651303, -1.0718751 53.965181)",,,
"[884311056, 989055154]",,True,1,,primary_link,False,46.016,,,"LINESTRING (-1.0718397 53.9651303, -1.071971 53.9651876, -1.0721348 53.9652665, -1.0721886 53.9652826, -1.0723096 53.9653148, -1.0724365 53.9653421)",,,
"[318657356, 989055167]",,False,"['3', '2']",Eboracum Way,tertiary,True,45.17100000000001,,,"LINESTRING (-1.0718397 53.9651303, -1.0717303 53.9649921, -1.0715528 53.9647608)",,,
989055160,,True,2,,primary,False,4.032,A1036,30 mph,"LINESTRING (-1.0739692 53.9648958, -1.0739847 53.9648607)",,roundabout,
4430195,,True,2,,primary,False,13.966,A1036,30 mph,"LINESTRING (-1.0740201 53.9650158, -1.0739793 53.9649625, -1.0739699 53.9649286, -1.0739692 53.9648958)",,roundabout,
"[989055176, 1024724321, 377029516]",yes,True,1,Heworth Green,primary,False,49.017,A1036,30 mph,"LINESTRING (-1.0740201 53.9650158, -1.0739536 53.9650181, -1.0738287 53.9650245, -1.0736919 53.9650544, -1.0734972 53.9651038, -1.0734677 53.9651116, -1.0733021 53.9651244)",,,
354321772,,False,,Monkgate Cloisters,residential,False,8.42,,,"LINESTRING (-1.0763013 53.9631697, -1.0762204 53.9632286)",,,
354321772,,False,,Monkgate Cloisters,residential,True,9.701,,,"LINESTRING (-1.0761292 53.9632974, -1.0762204 53.9632286)",,,
461747311,,False,,Faber Street,residential,True,8.767,,20 mph,"LINESTRING (-1.0685401 53.9630494, -1.0686477 53.9630024)",,,
352872160,,False,,Deangate,residential,False,14.728,,,"LINESTRING (-1.0812391 53.9616469, -1.0814583 53.9616771)",,,
469923225,,False,,Deangate,residential,False,7.22,,,"LINESTRING (-1.0812391 53.9616469, -1.0812138 53.9617101)",,,
352872160,,False,,Deangate,residential,True,97.79500000000002,,,"LINESTRING (-1.0812391 53.9616469, -1.0810615 53.9616239, -1.0810327 53.9616202, -1.0809053 53.9616174, -1.0807916 53.9616306, -1.0806284 53.9616759, -1.0804629 53.9617451, -1.0802462 53.9618372, -1.0801884 53.9618587, -1.0801283 53.961877, -1.0800509 53.9618944, -1.0798889 53.9619256)",,,
469923225,,False,,Deangate,residential,True,7.22,,,"LINESTRING (-1.0812138 53.9617101, -1.0812391 53.9616469)",,,
641316636,,True,2,Eboracum Way,tertiary,False,32.215,,,"LINESTRING (-1.0710666 53.9633425, -1.0709511 53.9632793, -1.0709001 53.9632422, -1.0708686 53.9632181, -1.070736 53.9631285)",,,
"[988033105, 108813010]",,False,"['3', '2']",Eboracum Way,tertiary,False,67.833,,,"LINESTRING (-1.0710666 53.9633425, -1.0711358 53.9634949, -1.0711616 53.9635593, -1.0711741 53.9635921, -1.0711858 53.96366, -1.0711967 53.9637349, -1.0712031 53.9637866, -1.0711851 53.9639435)",,,
4426637,,False,,Groves Lane,residential,True,44.449000000000005,,20 mph,"LINESTRING (-1.0747558 53.9665353, -1.0746699 53.9664957, -1.0749996 53.9662219)",,,
59109139,,False,,Heworth Croft,residential,False,85.38,,,"LINESTRING (-1.0720148 53.9662265, -1.0719477 53.9661702, -1.0718069 53.9660586, -1.0715224 53.9658045, -1.0713183 53.9655786)",,,
4423377,,False,,Brownlow Street,residential,True,96.862,,20 mph,"LINESTRING (-1.0773395 53.9669196, -1.0773361 53.966945, -1.0773211 53.9669687, -1.0768591 53.9675563, -1.0767377 53.9677138)",,,
843514191,,True,1,Lowther Street,residential,False,51.479,,20 mph,"LINESTRING (-1.0773395 53.9669196, -1.0773257 53.9669039, -1.0772922 53.9668919, -1.0771707 53.9668563, -1.0770396 53.96682, -1.0768432 53.9667641, -1.0767343 53.9667298, -1.0766869 53.9667028, -1.0766589 53.9666975)",,,
4426635,,False,,Townend Street,residential,True,47.907,,20 mph,"LINESTRING (-1.0778924 53.9660394, -1.0772991 53.9657868)",,,
843629258,,False,,St. Johns Crescent,residential,False,59.207,,20 mph,"LINESTRING (-1.0778731 53.9653751, -1.0772991 53.9657868)",,,
846877567,,False,,Earle Street,residential,False,36.236,,20 mph,"LINESTRING (-1.0752619 53.968514, -1.0751322 53.9685544, -1.075102 53.9685563, -1.0750726 53.9685454, -1.0748987 53.9683721)",4,,
"[4430889, 451554986, 4423243]",yes,False,3,"['Monk Bridge', 'Heworth Green']",primary,True,61.608000000000004,A1036,30 mph,"LINESTRING (-1.0724365 53.9653421, -1.072511 53.9653245, -1.0729356 53.9652254, -1.0731756 53.9651601, -1.0733021 53.9651244)",,,
989055168,,False,3,Heworth Green,primary,False,23.009,A1036,30 mph,"LINESTRING (-1.0724365 53.9653421, -1.0722828 53.9653763, -1.0722184 53.9653909, -1.0721691 53.9654015, -1.0721072 53.9654148)",,,
988033113,,True,2,Layerthorpe,tertiary,False,10.332,,30 mph,"LINESTRING (-1.0708524 53.9630657, -1.070736 53.9631285)",,,
988033124,,True,1,Eboracum Way,tertiary,False,35.313,,,"LINESTRING (-1.0708524 53.9630657, -1.0710291 53.9631982, -1.071055 53.9632263, -1.0710685 53.9632576, -1.0710666 53.9633425)",,,
988033115,,True,2,Hallfield Road,tertiary,False,9.589,,30 mph,"LINESTRING (-1.070736 53.9631285, -1.0706391 53.9630638)",,,
988033118,,True,1,Layerthorpe,tertiary,False,28.584000000000003,,30 mph,"LINESTRING (-1.070736 53.9631285, -1.0705689 53.9632193, -1.0705313 53.9632406, -1.0703784 53.9632623)",,,
92158570,,True,2,Layerthorpe,tertiary,False,28.282,,30 mph,"LINESTRING (-1.0703784 53.9632623, -1.0704349 53.9631874, -1.0704778 53.9631609, -1.0705093 53.9631436, -1.0706391 53.9630638)",,,
"[988033112, 461747009, 461747013, 988033119]",yes,False,"['3', '2']",Layerthorpe,tertiary,False,143.732,,30 mph,"LINESTRING (-1.0703784 53.9632623, -1.0701608 53.9633757, -1.0700874 53.9634157, -1.0699152 53.9635035, -1.0694798 53.9637314, -1.0692976 53.9638269, -1.0689953 53.963977, -1.0689687 53.9639905, -1.0687168 53.9641076)",,,
988033117,,True,2,Layerthorpe,tertiary,False,34.849000000000004,,30 mph,"LINESTRING (-1.071228 53.9628453, -1.0711651 53.962896, -1.0711435 53.962908, -1.0710946 53.9629313, -1.0710503 53.9629506, -1.0708524 53.9630657)",,,
"[988033120, 1029301631, 146633030, 52721967]",,False,"['3', '2']",Layerthorpe,tertiary,"[False, True]",233.09,,30 mph,"LINESTRING (-1.071228 53.9628453, -1.071335 53.9628063, -1.0714956 53.9627498, -1.0716225 53.9627045, -1.0718306 53.9626192, -1.0723304 53.9623852, -1.0725179 53.9622797, -1.0726022 53.962234, -1.0727364 53.9621418, -1.0727673 53.962118, -1.0728908 53.9620348, -1.0729591 53.9619888, -1.0730716 53.9619208, -1.0731049 53.9619013, -1.0731514 53.9618725, -1.073241 53.9618183, -1.073278 53.9617959, -1.0735311 53.9616513, -1.0736498 53.9615835, -1.0737138 53.9615469, -1.0737504 53.961526, -1.0738826 53.9614627)",,,
988033116,,True,2,Layerthorpe,tertiary,False,9.588,,30 mph,"LINESTRING (-1.0706391 53.9630638, -1.0707447 53.963004)",,,
"[988033121, 988033106]",,True,1,Hallfield Road,tertiary,False,35.083,,30 mph,"LINESTRING (-1.0706391 53.9630638, -1.0704891 53.9629577, -1.0704763 53.9629487, -1.0704394 53.9629247, -1.070424 53.9629147, -1.0703222 53.9628108)",,,
988849605,yes,True,2,Jewbury,primary,False,7.038,A1036,30 mph,"LINESTRING (-1.0740978 53.9613023, -1.0741977 53.9613258)",,,
989055162,,True,2,Lord Mayors Walk,primary,False,25.543999999999997,A1036,30 mph,"LINESTRING (-1.0784572 53.9631704, -1.0784063 53.9631649, -1.0783379 53.9631459, -1.0782943 53.9631305, -1.078236 53.9631084, -1.0781637 53.9630359)",,,
"[970439633, 1002144498, 989055163]",,False,"['3', '2']",Lord Mayors Walk,primary,True,132.844,A1036,30 mph,"LINESTRING (-1.0784572 53.9631704, -1.0787895 53.963307, -1.0791036 53.9634388, -1.0792579 53.9635225, -1.0800033 53.9639404)",,,
318765049,,False,2,Heworth Green,primary,False,4.688,A1036,30 mph,"LINESTRING (-1.0720049 53.9654361, -1.0719378 53.9654509)",,,
989055166,,False,3,Heworth Green,primary,True,7.099,A1036,30 mph,"LINESTRING (-1.0720049 53.9654361, -1.0721072 53.9654148)",,,
989055174,,True,1,Eboracum Way,tertiary,False,29.968,,,"LINESTRING (-1.0720049 53.9654361, -1.0719046 53.965302, -1.0718838 53.9652623, -1.0718751 53.965181)",,,
989055170,,False,2,Eboracum Way,tertiary,True,6.095,,,"LINESTRING (-1.0718751 53.965181, -1.0718397 53.9651303)",,,
"[318657354, 370265330]",,True,1,Eboracum Way,tertiary,False,30.592,,,"LINESTRING (-1.0718751 53.965181, -1.0719696 53.9652339, -1.0720072 53.9652765, -1.0720338 53.9653075, -1.0721072 53.9654148)",,,
4430145,,False,,Mill Lane,tertiary,True,89.779,,30 mph,"LINESTRING (-1.0680158 53.9664445, -1.0679833 53.9664105, -1.0676737 53.9660621, -1.0676366 53.9660209, -1.0673822 53.9657283)",4,,
991255137,,True,1,Heworth Green,primary,False,33.053,A1036,30 mph,"LINESTRING (-1.0680158 53.9664445, -1.0682643 53.9663869, -1.0683357 53.9663704, -1.0684957 53.9663575)",,,
"[23813817, 1250814323]",,False,,Glen Avenue,residential,False,151.791,,20 mph,"LINESTRING (-1.0678284 53.9641731, -1.0678543 53.9641497, -1.0678584 53.9641415, -1.0678902 53.9639986, -1.0678408 53.9638402, -1.0675434 53.9628318)",,,
304224844,,False,,Fifth Avenue,residential,False,5.515000000000001,,20 mph,"LINESTRING (-1.0678284 53.9641731, -1.0678398 53.9641791, -1.0678939 53.9642043)",,,
304224844,,False,,Fifth Avenue,residential,True,104.849,,20 mph,"LINESTRING (-1.0678284 53.9641731, -1.0677463 53.9641306, -1.0672967 53.9638605, -1.0670528 53.9637209, -1.0668565 53.963595, -1.0667977 53.9635574, -1.0666861 53.9635145)",,,
