osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,tunnel,access,junction
"[177586092, 42878554, 4002732, 177586093]",A38,"['Colston Avenue', 'Lewins Mead']",primary,20 mph,True,False,218.12199999999999,"LINESTRING (-2.5964032 51.4553711, -2.5963352 51.4555025, -2.5962435 51.4557089, -2.5961277 51.4561105, -2.5960927 51.4562859, -2.5960368 51.4564769, -2.5959631 51.4566591, -2.595783 51.4569252, -2.5956528 51.4570287, -2.5955704 51.4570867, -2.5954039 51.4571877)",2,,,,
39020691,A38,Colston Avenue,primary,20 mph,False,True,83.321,"LINESTRING (-2.5964032 51.4553711, -2.5964974 51.4552638, -2.5970134 51.4547255)",2,,,,
686430346,A4018,St Augustine's Parade,primary,20 mph,True,False,20.585,"LINESTRING (-2.5979845 51.4527062, -2.5979622 51.4526589, -2.5980054 51.4526161, -2.5980306 51.4525879, -2.5981151 51.452582)",,,,,
686430348,A4018,St Augustine's Parade,primary,20 mph,False,True,16.268,"LINESTRING (-2.5979845 51.4527062, -2.5979394 51.4527864, -2.5979132 51.4528455)",2,,,,
3730328,A38,Colston Avenue,primary,20 mph,False,True,31.861,"LINESTRING (-2.5975586 51.4541126, -2.597481 51.4542179, -2.5973574 51.4543702)",2,,,,
"[562883781, 173587174, 712126725, 38966223, 484592976, 33129914]",A38,"[""St Augustine's Parade"", ""Saint Augustine's Parade"", 'Colston Avenue']",primary,20 mph,False,False,133.085,"LINESTRING (-2.5975586 51.4541126, -2.5976137 51.4540228, -2.5976652 51.4539011, -2.5977178 51.4536998, -2.5977405 51.4536191, -2.5977593 51.4535463, -2.597816 51.4532698, -2.5978856 51.4529361)","['4', '2']",,,,
477381734,,Bridewell Street,unclassified,20 mph,False,False,68.518,"LINESTRING (-2.5932484 51.4572252, -2.5932656 51.4566091)",2,,,,
477381732,,Bridewell Street,unclassified,20 mph,True,False,18.616,"LINESTRING (-2.5932484 51.4572252, -2.5933612 51.4572745, -2.5934867 51.4572977)",,,,,
815885858,,Nelson Street,unclassified,20 mph,True,False,33.088,"LINESTRING (-2.5931854 51.4566107, -2.5930913 51.456613, -2.5930118 51.4566234, -2.5927293 51.4566902)",,,,,
686430350,A4018,St Augustine's Parade,primary,20 mph,False,True,10.254,"LINESTRING (-2.5979132 51.4528455, -2.5978856 51.4529361)",3,,,,
686430348,A4018,St Augustine's Parade,primary,20 mph,False,False,16.268,"LINESTRING (-2.5979132 51.4528455, -2.5979394 51.4527864, -2.5979845 51.4527062)",2,,,,
"[431457953, 22633682, 123951869]",,Pithay Court,unclassified,20 mph,False,True,80.59499999999998,"LINESTRING (-2.591444 51.4560559, -2.5914346 51.456002, -2.5914414 51.4559016, -2.5914444 51.4558467, -2.591475 51.4557942, -2.5915066 51.4557574, -2.5916626 51.4557131, -2.5917827 51.455682, -2.5918784 51.4556585, -2.5919248 51.4556473, -2.5920265 51.4556407, -2.5921402 51.4556382)",,,building_passage,,
4002730,A4,Canons Road,primary_link,20 mph,True,False,39.313,"LINESTRING (-2.5984517 51.4520146, -2.5984143 51.4521534, -2.5984108 51.4522273, -2.5984073 51.4522931, -2.5983834 51.4523646)",2,,,,
138179296,A4,Canons Road,primary_link,20 mph,True,False,38.818,"LINESTRING (-2.5984517 51.4520146, -2.5984718 51.4521107, -2.5985353 51.4521971, -2.5985468 51.4522046, -2.5986044 51.4522395, -2.5987135 51.4523083)",,,,,
22888053,B4051,Park Row,secondary,20 mph,False,False,96.21900000000001,"LINESTRING (-2.6016029 51.4553471, -2.6016596 51.4553468, -2.6018306 51.4553492, -2.6019295 51.455355, -2.6020384 51.4553637, -2.6021893 51.4553788, -2.6022885 51.4553908, -2.6024227 51.4554113, -2.6025808 51.4554397, -2.602954 51.4555207)",2,,,,
"[422095171, 193802635, 25663302, 193802634]",B4051,Park Row,secondary,20 mph,False,False,148.107,"LINESTRING (-2.6016029 51.4553471, -2.6015694 51.4553477, -2.6014289 51.4553542, -2.601119 51.4553877, -2.6009848 51.4554008, -2.600829 51.4554169, -2.6005476 51.4554488, -2.6001842 51.455492, -2.6001212 51.4554997, -2.5999822 51.4555182, -2.599817 51.4555633, -2.599712 51.4555941, -2.599546 51.4556592)",2,,,,
194089144,,Woodland Road,tertiary,20 mph,False,True,123.70100000000001,"LINESTRING (-2.6016029 51.4553471, -2.6016376 51.4554074, -2.6016529 51.4554213, -2.6016861 51.4554455, -2.6017531 51.4554794, -2.6019862 51.4555922, -2.6022108 51.4557063, -2.6023624 51.4557922, -2.6023705 51.4557968, -2.6025772 51.4559229, -2.6026816 51.4559952, -2.6028533 51.4561266)",,,,,
203025711,,Woodland Road,tertiary,20 mph,False,True,5.67,"LINESTRING (-2.6037596 51.4581989, -2.6037452 51.4582491)",,,,,
729748505,,Woodland Road,tertiary,20 mph,True,False,13.439,"LINESTRING (-2.6037596 51.4581989, -2.6037383 51.4581735, -2.6037539 51.4581486, -2.6037705 51.4581221, -2.6038205 51.4581021)",,,,,
82835702,,Frogmore Street,unclassified,20 mph,False,False,43.614,"LINESTRING (-2.6006563 51.4540268, -2.6006102 51.4540708, -2.6005334 51.4541048, -2.6002888 51.454183, -2.6001176 51.4542084)",2,,,,
739678256,,Frogmore Street,unclassified,20 mph,True,False,9.994,"LINESTRING (-2.6006563 51.4540268, -2.6006417 51.4540048, -2.6006496 51.453988, -2.6006591 51.4539676, -2.6006933 51.4539505)",2,,,,
95588254,,Colston Street,unclassified,20 mph,True,False,47.671,"LINESTRING (-2.5979933 51.4543474, -2.5979796 51.4542592, -2.597968 51.4542214, -2.5979461 51.4541929, -2.5979188 51.4541707, -2.5978951 51.4541544, -2.597811 51.4541231, -2.5977737 51.4541153, -2.5977223 51.4541106, -2.5976712 51.4541092, -2.5975586 51.4541126)",,,,no,
"[179090969, 195272686]",,Colston Street,unclassified,20 mph,False,False,76.068,"LINESTRING (-2.5979933 51.4543474, -2.5979266 51.4543711, -2.59777 51.4546123, -2.5977456 51.4546582, -2.5977253 51.4547187, -2.5977096 51.4547837, -2.5976965 51.4548377, -2.5976672 51.4549821)",2,,,,
"[561846112, 157014812]",,Pipe Lane,unclassified,20 mph,False,True,97.20400000000001,"LINESTRING (-2.5979933 51.4543474, -2.5980544 51.4542846, -2.5980742 51.4542703, -2.5980994 51.4542563, -2.5981354 51.4542465, -2.5981682 51.454241, -2.59821 51.4542366, -2.5982517 51.4542345, -2.5982891 51.4542346, -2.5983219 51.4542367, -2.5983567 51.4542412, -2.5984805 51.4542681, -2.5986447 51.4543074, -2.5987615 51.4543414, -2.5988144 51.4543585, -2.5988651 51.4543782, -2.5989293 51.4544078, -2.5990176 51.4544607, -2.5991508 51.4545536)",,,,,
82835710,,Frogmore Street,unclassified,20 mph,False,True,63.854,"LINESTRING (-2.5991508 51.4545536, -2.599566 51.4543643, -2.5999299 51.4542506)",2,,,,
"[561846112, 157014812]",,Pipe Lane,unclassified,20 mph,False,False,97.20399999999997,"LINESTRING (-2.5991508 51.4545536, -2.5990176 51.4544607, -2.5989293 51.4544078, -2.5988651 51.4543782, -2.5988144 51.4543585, -2.5987615 51.4543414, -2.5986447 51.4543074, -2.5984805 51.4542681, -2.5983567 51.4542412, -2.5983219 51.4542367, -2.5982891 51.4542346, -2.5982517 51.4542345, -2.59821 51.4542366, -2.5981682 51.454241, -2.5981354 51.4542465, -2.5980994 51.4542563, -2.5980742 51.4542703, -2.5980544 51.4542846, -2.5979933 51.4543474)",,,,,
163382420,,Trenchard Street,unclassified,20 mph,False,False,26.842000000000002,"LINESTRING (-2.5991508 51.4545536, -2.5990444 51.4546117, -2.5989249 51.4546717, -2.598851 51.4547063)",,,,,
671682777,,Lodge Street,unclassified,20 mph,False,False,50.757000000000005,"LINESTRING (-2.5991188 51.4552962, -2.5990814 51.455267, -2.5986503 51.4549453)",,,,,
193802634,B4051,Park Row,secondary,20 mph,False,False,6.878,"LINESTRING (-2.599546 51.4556592, -2.5994654 51.4556953)",,,,,
"[193802634, 422095171, 193802635, 25663302]",B4051,Park Row,secondary,20 mph,False,True,148.107,"LINESTRING (-2.599546 51.4556592, -2.599712 51.4555941, -2.599817 51.4555633, -2.5999822 51.4555182, -2.6001212 51.4554997, -2.6001842 51.455492, -2.6005476 51.4554488, -2.600829 51.4554169, -2.6009848 51.4554008, -2.601119 51.4553877, -2.6014289 51.4553542, -2.6015694 51.4553477, -2.6016029 51.4553471)",2,,,,
909762331,,Lodge Street,unclassified,20 mph,True,False,50.127,"LINESTRING (-2.599546 51.4556592, -2.5994459 51.4555559, -2.5991188 51.4552962)",,,,,
25663277,B4051,Perry Road,secondary,20 mph,False,False,19.934,"LINESTRING (-2.5994654 51.4556953, -2.5992365 51.4558039)",,,,,
193802634,B4051,Park Row,secondary,20 mph,False,True,6.878,"LINESTRING (-2.5994654 51.4556953, -2.599546 51.4556592)",,,,,
"[25632164, 1005325382]",B4051,Lower Park Row,secondary,20 mph,False,True,146.134,"LINESTRING (-2.5994654 51.4556953, -2.5993132 51.4556617, -2.5992961 51.4556581, -2.5992799 51.455656, -2.5992631 51.4556561, -2.5992456 51.455659, -2.5988117 51.455834, -2.5986951 51.4558765, -2.5985697 51.4559206, -2.5984279 51.455967, -2.5981828 51.4560473, -2.5976975 51.4561535, -2.5975749 51.4561818)",,,,,
179090969,,Colston Street,unclassified,20 mph,False,False,48.756,"LINESTRING (-2.5975486 51.4557437, -2.5975475 51.4557799, -2.5975655 51.4560634, -2.5975749 51.4561818)",2,,,,
179090969,,Colston Street,unclassified,20 mph,False,True,85.15100000000001,"LINESTRING (-2.5975486 51.4557437, -2.5975554 51.4555722, -2.5975933 51.4553823, -2.5976408 51.4551439, -2.5976672 51.4549821)",2,,,,
670197217,,Trenchard Street,unclassified,20 mph,False,True,104.381,"LINESTRING (-2.5975486 51.4557437, -2.5976301 51.4557064, -2.5978286 51.4555465, -2.5982216 51.4552146, -2.5983714 51.4550828, -2.5984597 51.4549998)",,,,destination,
25663277,B4051,Perry Road,secondary,20 mph,False,True,19.934,"LINESTRING (-2.5992365 51.4558039, -2.5994654 51.4556953)",,,,,
"[25663277, 193802638, 193802639]",B4051,Perry Road,secondary,20 mph,False,False,154.41,"LINESTRING (-2.5992365 51.4558039, -2.5988793 51.455963, -2.5987082 51.4560376, -2.5985211 51.4561257, -2.5984248 51.456181, -2.5982352 51.456304, -2.5981393 51.4563755, -2.5980478 51.4564473, -2.59787 51.4566189, -2.5976926 51.4567826)",,,,,
42880959,,Lower Church Lane,unclassified,20 mph,False,False,52.652,"LINESTRING (-2.5992365 51.4558039, -2.5992878 51.4558431, -2.5992984 51.4558588, -2.5992966 51.4558734, -2.5992852 51.4558866, -2.5987993 51.45611)",,,,,
25662811,,Host Street,unclassified,,False,False,4.385,"LINESTRING (-2.5965894 51.4559204, -2.5966085 51.4558828)",,,,,
178180686,,Prince Street,tertiary,20 mph,False,True,8.966,"LINESTRING (-2.5964642 51.4509207, -2.5964858 51.4508412)",2,,,,
"[177212284, 177212286]",,Prince Street,tertiary,20 mph,True,False,83.485,"LINESTRING (-2.5964642 51.4509207, -2.596475 51.4509683, -2.596469 51.4510569, -2.5963878 51.45137, -2.5963616 51.4514897, -2.5963552 51.4515398, -2.5963544 51.4515983, -2.5963655 51.4516329, -2.5963831 51.451663)",2,,,,
4315879,,Prince Street,tertiary,20 mph,False,True,12.634,"LINESTRING (-2.5963831 51.451663, -2.5962008 51.4516614)",,,,,
754105704,,Prince Street,tertiary,20 mph,False,False,3.917,"LINESTRING (-2.5963831 51.451663, -2.5964396 51.4516618)",,,,,
"[177212285, 436276197]",,Prince Street,tertiary,20 mph,True,False,20.593,"LINESTRING (-2.5963831 51.451663, -2.5964005 51.4517037, -2.5964069 51.4517188, -2.5964189 51.4517627, -2.5964165 51.4518021, -2.5964127 51.4518175, -2.596406 51.4518451)",,,,,
686430349,,Denmark Street,unclassified,20 mph,True,False,10.958,"LINESTRING (-2.5980684 51.4528644, -2.5979132 51.4528455)",,,,,
"[299755621, 670058037]",,Denmark Street,unclassified,20 mph,False,True,105.32899999999998,"LINESTRING (-2.5980684 51.4528644, -2.5982871 51.4528946, -2.5983406 51.4528996, -2.5985274 51.4529136, -2.5986606 51.4529226, -2.5987165 51.4529299, -2.5987702 51.4529426, -2.5989644 51.4530152, -2.5990965 51.4530734, -2.5994163 51.4532402)","['1', '2']",,,,
"[8382698, 135422562]",,"['College Street', 'Deanery Road']",residential,20 mph,False,True,268.88199999999995,"LINESTRING (-2.6023536 51.4528337, -2.6023461 51.4527785, -2.6023948 51.4526582, -2.6024818 51.4524652, -2.6025246 51.4523243, -2.6025266 51.4522164, -2.6025146 51.4521648, -2.6025054 51.452099, -2.6024682 51.4519136, -2.6023769 51.4517016, -2.6030535 51.4515825, -2.6031761 51.4515631, -2.6043295 51.4513658)",2,,,,
186168757,,,residential,20 mph,True,False,5.18,"LINESTRING (-2.6023536 51.4528337, -2.602376 51.452835, -2.6024037 51.4528444, -2.6024166 51.4528545)",1,,,,roundabout
84608997,,Saint Georges Road,unclassified,20 mph,False,True,48.32300000000001,"LINESTRING (-2.6024166 51.4528545, -2.6025297 51.452816, -2.6026534 51.4527638, -2.6028497 51.4526824, -2.6030061 51.4526228)",2,,,,
186168757,,,residential,20 mph,True,False,9.625,"LINESTRING (-2.6024166 51.4528545, -2.6024246 51.4528687, -2.6024235 51.4528849, -2.6024059 51.4529044, -2.6023777 51.4529149, -2.6023579 51.4529166)",1,,,,roundabout
"[186168747, 4311381, 191317453, 191317454]",,"['Frog Lane', 'Frogmore Street']","['residential', 'unclassified']",20 mph,False,False,148.978,"LINESTRING (-2.6022979 51.4528922, -2.6021817 51.4529181, -2.6020351 51.4529532, -2.6018405 51.4530477, -2.6017231 51.4531141, -2.6014094 51.4532837, -2.6013386 51.4533228, -2.6012274 51.4533827, -2.6011583 51.4534194, -2.6010915 51.4534577, -2.6007954 51.4536482, -2.6007504 51.4537698)",2,,,,
186168757,,,residential,20 mph,True,False,8.776,"LINESTRING (-2.6022979 51.4528922, -2.602292 51.4528754, -2.602301 51.4528543, -2.6023256 51.452839, -2.6023536 51.4528337)",1,,,,roundabout
"[352696280, 352696281, 186168749]",,Saint George's Road,unclassified,20 mph,False,False,94.909,"LINESTRING (-2.6023579 51.4529166, -2.602351 51.4529706, -2.6023199 51.4530393, -2.6022697 51.4531096, -2.6021614 51.4532228, -2.602155 51.4532294, -2.6020425 51.4533464, -2.6020171 51.453373, -2.6019025 51.4534475, -2.6015984 51.4535964)","['1', '2']",,,,
186168757,,,residential,20 mph,True,False,5.208,"LINESTRING (-2.6023579 51.4529166, -2.6023265 51.4529115, -2.6023091 51.4529029, -2.6022979 51.4528922)",1,,,,roundabout
293529922,A4018,Park Street,primary,20 mph,True,False,24.646,"LINESTRING (-2.6044347 51.4558096, -2.6043559 51.4557578, -2.6042863 51.455704, -2.6042703 51.455688, -2.6042603 51.4556731, -2.6042364 51.4556294)",1,,,,
171255697,,Small Street,unclassified,20 mph,False,False,85.669,"LINESTRING (-2.5945406 51.45485, -2.5948434 51.4550057, -2.5951074 51.4551163, -2.5955532 51.4552899)",,,,,
4314798,,Lower Lamb Street,unclassified,,False,True,105.94300000000001,"LINESTRING (-2.6030464 51.4514681, -2.6030071 51.4513464, -2.603059 51.4512843, -2.6035816 51.4506729, -2.6036263 51.4506132)",,,,,
22633677,,Queen Charlotte Street,unclassified,20 mph,True,False,53.832,"LINESTRING (-2.5933773 51.452005, -2.5934347 51.4524878)",,,,,
135422563,A4,Anchor Road,primary,20 mph,False,True,7.695,"LINESTRING (-2.602469 51.4506079, -2.6023591 51.4506178)",3,,,,
250047662,A4,Anchor Road,primary,20 mph,True,False,79.63,"LINESTRING (-2.602469 51.4506079, -2.6027338 51.4505613, -2.6032483 51.4505279, -2.6033008 51.4505232, -2.6036028 51.4505035)",1,,,,
656849584,,,unclassified,20 mph,True,False,6.05,"LINESTRING (-2.6036949 51.4504993, -2.6036738 51.4505521)",,,,,
290600661,,Gaunts Lane,unclassified,,False,True,4.611,"LINESTRING (-2.5989 51.4535145, -2.5989538 51.4534901)",,,,,
159956816,A4018,Park Street,primary,20 mph,False,True,67.998,"LINESTRING (-2.6042364 51.4556294, -2.6036209 51.4551531)",2,,,,
293529924,A4018,Park Street,primary,20 mph,True,False,10.414,"LINESTRING (-2.6042364 51.4556294, -2.6043526 51.4556888)",,,,,
"[560341931, 679915366]",,Telephone Avenue,unclassified,,False,True,69.099,"LINESTRING (-2.5952943 51.4528021, -2.5951096 51.4530676, -2.5950002 51.4532369, -2.5949654 51.4532866, -2.5949408 51.4533247, -2.5949145 51.4533764)",,,,,
"[27375921, 431992575]",,College Square,residential,,False,True,131.254,"LINESTRING (-2.6017983 51.4514769, -2.6017802 51.4513375, -2.6017808 51.4513049, -2.6017958 51.451286, -2.6018091 51.4512783, -2.6018379 51.4512699, -2.6023724 51.4512215, -2.6024036 51.4512077, -2.6023905 51.4511287, -2.6023968 51.4510618, -2.6024243 51.4510026, -2.6024216 51.4509324, -2.6023972 51.4507994, -2.6023591 51.4506178)",,,,,
754105704,,Prince Street,tertiary,20 mph,False,True,3.917,"LINESTRING (-2.5964396 51.4516618, -2.5963831 51.451663)",,,,,
461464742,,Host Street,unclassified,,False,True,5.173,"LINESTRING (-2.5966796 51.455897, -2.5966085 51.4558828)",,,,,
25662811,,Host Street,unclassified,,False,True,4.385,"LINESTRING (-2.5966085 51.4558828, -2.5965894 51.4559204)",,,,,
461464742,,Host Street,unclassified,,False,False,5.173,"LINESTRING (-2.5966085 51.4558828, -2.5966796 51.455897)",,,,,
25662811,,Host Street,unclassified,,False,False,125.641,"LINESTRING (-2.5966085 51.4558828, -2.5966589 51.4557963, -2.5967759 51.4557136, -2.5970701 51.4555194, -2.5971093 51.4554913, -2.5975076 51.4550731, -2.5976014 51.4550038, -2.5976672 51.4549821)",,,,,
42878548,A38,Rupert Street,primary,20 mph,True,False,122.30299999999998,"LINESTRING (-2.5934867 51.4572977, -2.5939576 51.4570807, -2.5942636 51.4569606, -2.5943081 51.4569463, -2.5945213 51.4568874, -2.59501 51.4567524)",2,,,,
670197217,,Trenchard Street,unclassified,20 mph,False,False,104.381,"LINESTRING (-2.5984597 51.4549998, -2.5983714 51.4550828, -2.5982216 51.4552146, -2.5978286 51.4555465, -2.5976301 51.4557064, -2.5975486 51.4557437)",,,,destination,
3528789,A38,,primary,20 mph,False,True,46.171,"LINESTRING (-2.5970134 51.4547255, -2.5970335 51.4547051, -2.5970664 51.4546718, -2.5971971 51.4545496, -2.5973574 51.4543702)",2,,,,
"[562883782, 3528791]",,Colston Avenue,unclassified,20 mph,False,False,36.339,"LINESTRING (-2.5970134 51.4547255, -2.5970113 51.4546429, -2.5969993 51.4545969, -2.5969682 51.4545482, -2.5968835 51.4544694, -2.5968483 51.4544241)",2,,,,
39020691,A38,Colston Avenue,primary,20 mph,False,False,83.321,"LINESTRING (-2.5970134 51.4547255, -2.5964974 51.4552638, -2.5964032 51.4553711)",2,,,,
4002740,,The Grove,tertiary,20 mph,False,True,295.761,"LINESTRING (-2.5927816 51.4495596, -2.5928581 51.4494769, -2.5928961 51.4494212, -2.5929462 51.449361, -2.5930182 51.4493326, -2.5931083 51.4493203, -2.5933247 51.4493105, -2.5935207 51.4493107, -2.5935975 51.4493135, -2.5937565 51.4493251, -2.594014 51.4493424, -2.5942065 51.4493553, -2.5948614 51.4493993, -2.5950648 51.4494132, -2.5953098 51.4494301, -2.5964799 51.4495104, -2.5968207 51.4495271)",,,,,
22633678,,Welsh Back,unclassified,20 mph,False,True,91.742,"LINESTRING (-2.5927816 51.4495596, -2.5928143 51.4496267, -2.5928094 51.4496767, -2.592766 51.4503682, -2.5927652 51.450381)",,,,,
"[25661547, 25661566]",,"['Redcliffe Way', 'Redcliffe Bascule Bridge']",tertiary,20 mph,False,True,81.116,"LINESTRING (-2.5927816 51.4495596, -2.5926575 51.4495548, -2.5924726 51.4495177, -2.5916415 51.4494009)",2,movable,,,
299755621,,Denmark Street,unclassified,20 mph,False,False,26.002,"LINESTRING (-2.6000024 51.4536308, -2.5997704 51.453447)",2,,,,
299755621,,Denmark Street,unclassified,20 mph,False,True,5.282,"LINESTRING (-2.6000024 51.4536308, -2.6000504 51.4536677)",2,,,,
4311882,,Unity Street,unclassified,20 mph,False,False,88.785,"LINESTRING (-2.6000024 51.4536308, -2.6000935 51.4535974, -2.600112 51.4535897, -2.6007869 51.4532554, -2.6008353 51.45323, -2.6008791 51.4532046, -2.6009139 51.4531819, -2.6009948 51.4531286)",2,,,,
644594543,,High Street,tertiary,20 mph,True,False,18.082,"LINESTRING (-2.5926688 51.4548359, -2.5926313 51.4548108, -2.5926018 51.4547223, -2.5926152 51.4546853)",,,,,
644594544,,High Street,tertiary,20 mph,False,False,6.385999999999999,"LINESTRING (-2.5926688 51.4548359, -2.5926698 51.4548594, -2.5926651 51.4548932)",,,,,
25661497,,Middle Avenue,unclassified,,False,True,50.677,"LINESTRING (-2.5958113 51.4505946, -2.5965344 51.4506627)",,,,,
"[83713776, 83713775]",,Queen Square,unclassified,20 mph,True,False,129.473,"LINESTRING (-2.5958113 51.4505946, -2.5958056 51.4506196, -2.5956975 51.4511623, -2.5956907 51.4512105, -2.5956833 51.4512225, -2.5956679 51.4512336, -2.5956517 51.4512414, -2.5956321 51.4512433, -2.5948468 51.4512009)",,,,,
1254842422,A4,Anchor Road,primary,20 mph,True,False,6.399,"LINESTRING (-2.6036028 51.4505035, -2.6036949 51.4504993)",1,,,,
671682777,,Lodge Street,unclassified,20 mph,False,True,50.757000000000005,"LINESTRING (-2.5986503 51.4549453, -2.5990814 51.455267, -2.5991188 51.4552962)",,,,,
25661978,,Telephone Avenue,unclassified,,False,True,53.826,"LINESTRING (-2.5954625 51.4527874, -2.5961794 51.4529738)",,,,,
37281216,A4018,St Augustine's Parade,primary,20 mph,True,False,19.563000000000002,"LINESTRING (-2.5981151 51.452582, -2.5981224 51.4526355, -2.5980983 51.4526578, -2.5980554 51.4527011, -2.5979845 51.4527062)",,,,,
686430347,A4018,St Augustine's Parade,primary,20 mph,False,False,30.508000000000003,"LINESTRING (-2.5981151 51.452582, -2.5982266 51.4524896, -2.5982482 51.4524691, -2.5983834 51.4523646)",2,,,,
"[25663277, 193802638, 193802639]",B4051,Perry Road,secondary,20 mph,False,True,154.41,"LINESTRING (-2.5976926 51.4567826, -2.59787 51.4566189, -2.5980478 51.4564473, -2.5981393 51.4563755, -2.5982352 51.456304, -2.5984248 51.456181, -2.5985211 51.4561257, -2.5987082 51.4560376, -2.5988793 51.455963, -2.5992365 51.4558039)",,,,,
"[727163716, 727163717]",B4051,Perry Road,secondary,20 mph,True,False,20.685,"LINESTRING (-2.5976926 51.4567826, -2.597691 51.4568299, -2.5976831 51.4568482, -2.5976601 51.4568842, -2.5975955 51.4569545)",,,,,
4315877,,Welsh Back,unclassified,,True,False,114.17,"LINESTRING (-2.5926746 51.452666, -2.5926434 51.4526397, -2.5926181 51.4525936, -2.5926106 51.4525506, -2.5926848 51.4520153, -2.5927049 51.4517582, -2.5927099 51.4516719, -2.5927111 51.4516509)",,,,,
4322411,,Welsh Back,unclassified,,False,False,104.076,"LINESTRING (-2.5926746 51.452666, -2.5926619 51.4526857, -2.5926435 51.4527039, -2.5926198 51.4527229, -2.5925988 51.4527442, -2.5925615 51.4527812, -2.5924871 51.4529015, -2.5924333 51.4530105, -2.5923902 51.4531506, -2.5923355 51.4533655, -2.592319 51.4534971, -2.5923232 51.4535623)",,,,,
"[729158626, 728225667, 728225669, 37283090, 1256569462, 1256569463, 1256569465]",B4051,Upper Maudlin Street,secondary,20 mph,True,False,123.762,"LINESTRING (-2.5962452 51.4582788, -2.5962444 51.4582597, -2.5962472 51.4581938, -2.5962833 51.4581529, -2.5963037 51.4581343, -2.5963192 51.4581196, -2.5964235 51.4580205, -2.5964786 51.4579642, -2.5965548 51.4578893, -2.5966177 51.4578336, -2.5966699 51.4577834, -2.5969362 51.4575021, -2.5969962 51.4574337, -2.5970375 51.4573907, -2.597074 51.4573584, -2.5971176 51.4573213)",2,,,,
1256569457,,,secondary,20 mph,False,True,6.757,"LINESTRING (-2.5972001 51.4573537, -2.5971176 51.4573213)",,,,,
"[728225664, 728225666, 729158627, 728225668, 729158628, 729158632, 1256569456]",B4051,Upper Maudlin Street,secondary,20 mph,True,False,123.07999999999998,"LINESTRING (-2.5972001 51.4573537, -2.5971624 51.4573995, -2.5971284 51.45743, -2.5970901 51.4574679, -2.5970251 51.4575404, -2.5967149 51.4578465, -2.5966778 51.4578819, -2.5966382 51.4579205, -2.5965655 51.4580014, -2.5965166 51.4580603, -2.5964535 51.4581268, -2.5963663 51.458222, -2.5962452 51.4582788)",1,,,,
729748506,,Woodland Road,tertiary,20 mph,False,False,13.204,"LINESTRING (-2.6038205 51.4581021, -2.6038386 51.4580609, -2.6038478 51.4580331, -2.6038498 51.4580239, -2.6038523 51.458012, -2.6038551 51.4579857)",,,,,
729748507,,Woodland Road,tertiary,20 mph,True,False,13.561,"LINESTRING (-2.6038205 51.4581021, -2.6038366 51.4581351, -2.603821 51.4581635, -2.6038061 51.4581885, -2.6037596 51.4581989)",,,,,
739678257,,Frogmore Street,unclassified,20 mph,False,True,11.299,"LINESTRING (-2.6006933 51.4539505, -2.6007321 51.4538518)",2,,,,
739678254,,Frogmore Street,unclassified,20 mph,True,False,10.733,"LINESTRING (-2.6006933 51.4539505, -2.6007128 51.4539753, -2.6007024 51.453997, -2.600692 51.4540186, -2.6006563 51.4540268)",2,,,,
4311885,,Orchard Lane,unclassified,20 mph,False,False,27.768,"LINESTRING (-2.5995233 51.4539131, -2.5992657 51.4537218)",,,,,
4311885,,Orchard Lane,unclassified,20 mph,False,True,2.945,"LINESTRING (-2.5995233 51.4539131, -2.5995506 51.4539334)",,,,,
961992075,,Orchard Street,unclassified,,False,False,39.501000000000005,"LINESTRING (-2.5995233 51.4539131, -2.5994947 51.4539281, -2.5990864 51.4541413)",,,,,
203025711,,Woodland Road,tertiary,20 mph,False,False,5.67,"LINESTRING (-2.6037452 51.4582491, -2.6037596 51.4581989)",,,,,
"[4315921, 4315922]",,"[""Tankard's Close"", 'University Walk']",unclassified,10 mph,True,False,407.635,"LINESTRING (-2.6037452 51.4582491, -2.6036357 51.4582383, -2.6036311 51.4582374, -2.6036122 51.4582324, -2.6035918 51.4582232, -2.603577 51.4582119, -2.6035639 51.4581994, -2.6035492 51.4581819, -2.60346 51.4580377, -2.6034285 51.4579991, -2.6033785 51.4579385, -2.6033162 51.4578656, -2.6032028 51.4577467, -2.6029595 51.4574963, -2.6028776 51.4574188, -2.6027925 51.4573465, -2.6026989 51.457273, -2.6026843 51.4572602, -2.6026724 51.4572497, -2.6025663 51.4571605, -2.6024663 51.4570824, -2.6023657 51.4570045, -2.6022812 51.4569439, -2.6022463 51.4569247, -2.6022094 51.4569113, -2.6021585 51.4569011, -2.6021058 51.4568944, -2.6020204 51.4568888, -2.6019121 51.4568816, -2.6018722 51.4568814, -2.6018366 51.4568829, -2.6018101 51.4568862, -2.6016707 51.4569192, -2.6015778 51.4569437, -2.6015121 51.4569635, -2.6013736 51.4570155, -2.6012485 51.457069, -2.6011988 51.4570929, -2.6011558 51.4571136, -2.6009723 51.4571958, -2.6009374 51.4572102, -2.6005978 51.4574068, -2.6005525 51.4574373, -2.6005203 51.457463, -2.6004965 51.457487, -2.6004751 51.457519, -2.6004519 51.4575677, -2.6004422 51.4575992, -2.6004379 51.4576322, -2.6004389 51.4576661, -2.6005022 51.4579329, -2.6005611 51.458181)",,,,,
